TIME,DIFFERENTIAL_TIME,PACKNUM,LOSTNUM,DATA_LEN,PPW,SP,IF_TRUNCATED
1488566,1488551,71377,0,4,439,827,0
1488566,1488556,71377,0,4,387,827,0
1488566,1488561,71377,0,4,360,826,0
1488566,1488566,71377,0,4,320,826,0
1488585,1488571,71378,0,4,294,826,0
1488585,1488576,71378,0,4,215,825,0
1488585,1488580,71378,0,4,136,824,0
1488585,1488585,71378,0,4,215,825,0
1488605,1488590,71379,0,4,136,824,0
1488605,1488595,71379,0,4,202,825,0
1488605,1488600,71379,0,4,215,825,0
1488605,1488605,71379,0,4,294,826,0
1488625,1488610,71380,0,4,215,825,0
1488625,1488615,71380,0,4,254,825,0
1488625,1488620,71380,0,4,188,825,0
1488625,1488625,71380,0,4,202,825,0
1488649,1488630,71381,0,5,136,824,0
1488649,1488635,71381,0,5,268,825,0
1488649,1488639,71381,0,5,241,825,0
1488649,1488644,71381,0,5,228,825,0
1488649,1488649,71381,0,5,241,825,0
1488664,1488654,71382,0,3,228,825,0
1488664,1488659,71382,0,3,254,825,0
1488664,1488664,71382,0,3,241,825,0
1488684,1488669,71383,0,4,188,825,0
1488684,1488674,71383,0,4,215,825,0
1488684,1488679,71383,0,4,307,826,0
1488684,1488684,71383,0,4,228,825,0
1488704,1488689,71384,0,4,149,824,0
1488704,1488694,71384,0,4,175,824,0
1488704,1488699,71384,0,4,123,824,0
1488704,1488704,71384,0,4,123,824,0
1488724,1488709,71385,0,4,30,823,0
1488724,1488714,71385,0,4,43,823,0
1488724,1488719,71385,0,4,3,823,0
1488724,1488724,71385,0,4,-9,823,0
1488744,1488729,71386,0,4,-88,822,0
1488744,1488734,71386,0,4,-88,822,0
1488744,1488739,71386,0,4,-75,822,0
1488744,1488744,71386,0,4,-83,822,0
1488764,1488749,71387,0,4,-70,822,0
1488764,1488754,71387,0,4,-97,822,0
1488764,1488759,71387,0,4,-136,822,0
1488764,1488764,71387,0,4,-70,822,0
1488784,1488769,71388,0,4,-150,821,0
1488784,1488774,71388,0,4,-216,821,0
1488784,1488779,71388,0,4,-176,821,0
1488784,1488784,71388,0,4,-255,820,0
1488803,1488789,71389,0,4,-242,820,0
1488803,1488794,71389,0,4,-347,819,0
1488803,1488798,71389,0,4,-282,820,0
1488803,1488803,71389,0,4,-347,819,0
1488823,1488808,71390,0,4,-308,820,0
1488823,1488813,71390,0,4,-295,820,0
1488823,1488818,71390,0,4,-374,819,0
1488823,1488823,71390,0,4,-387,819,0
1488843,1488828,71391,0,4,-467,818,0
1488843,1488833,71391,0,4,-546,817,0
1488843,1488838,71391,0,4,-480,818,0
1488843,1488843,71391,0,4,-467,818,0
1488863,1488848,71392,0,4,-585,817,0
1488863,1488853,71392,0,4,-506,818,0
1488863,1488858,71392,0,4,-519,818,0
1488863,1488863,71392,0,4,-585,817,0
1488882,1488868,71393,0,4,-506,818,0
1488882,1488873,71393,0,4,-625,817,0
1488882,1488877,71393,0,4,-585,817,0
1488882,1488882,71393,0,4,-612,817,0
1488902,1488887,71394,0,4,-625,817,0
1488902,1488892,71394,0,4,-651,816,0
1488902,1488897,71394,0,4,-612,817,0
1488902,1488902,71394,0,4,-651,816,0
1488927,1488907,71395,0,5,-572,817,0
1488927,1488912,71395,0,5,-612,817,0
1488927,1488917,71395,0,5,-678,816,0
1488927,1488922,71395,0,5,-651,816,0
1488927,1488927,71395,0,5,-744,815,0
1488943,1488932,71396,0,3,-731,816,0
1488943,1488938,71396,0,3,-796,815,0
1488943,1488943,71396,0,3,-819,815,0
1488962,1488948,71397,0,4,-819,815,0
1488962,1488953,71397,0,4,-780,815,0
1488962,1488957,71397,0,4,-819,815,0
1488962,1488962,71397,0,4,-872,814,0
1488982,1488967,71398,0,4,-846,815,0
1488982,1488972,71398,0,4,-819,815,0
1488982,1488977,71398,0,4,-898,814,0
1488982,1488982,71398,0,4,-806,815,0
1489007,1488987,71399,0,5,-872,814,0
1489007,1488992,71399,0,5,-780,815,0
1489007,1488997,71399,0,5,-819,815,0
1489007,1489002,71399,0,5,-661,816,0
1489007,1489007,71399,0,5,-502,818,0
1489027,1489012,71400,0,4,-595,817,0
1489027,1489017,71400,0,4,-265,820,0
1489027,1489022,71400,0,4,-238,821,0
1489027,1489027,71400,0,4,-40,823,0
1489046,1489032,71401,0,4,51,824,0
1489046,1489037,71401,0,4,236,825,0
1489046,1489041,71401,0,4,368,827,0
1489046,1489046,71401,0,4,487,828,0
1489066,1489051,71402,0,4,672,830,0
1489066,1489056,71402,0,4,738,830,0
1489066,1489061,71402,0,4,844,831,0
1489066,1489066,71402,0,4,989,833,0
1489086,1489071,71403,0,4,1094,834,0
1489086,1489076,71403,0,4,1121,834,0
1489086,1489081,71403,0,4,1134,834,0
1489086,1489086,71403,0,4,1174,835,0
1489106,1489091,71404,0,4,1200,835,0
1489106,1489096,71404,0,4,1266,836,0
1489106,1489101,71404,0,4,1266,836,0
1489106,1489106,71404,0,4,1121,834,0
1489125,1489111,71405,0,4,1279,836,0
1489125,1489116,71405,0,4,1226,835,0
1489125,1489120,71405,0,4,1240,835,0
1489125,1489125,71405,0,4,1240,835,0
1489146,1489130,71406,0,4,1319,836,0
1489146,1489135,71406,0,4,1279,836,0
1489146,1489141,71406,0,4,1280,836,0
1489146,1489146,71406,0,4,1214,835,0
1489166,1489151,71407,0,4,1201,835,0
1489166,1489156,71407,0,4,1122,835,0
1489166,1489161,71407,0,4,1214,835,0
1489166,1489166,71407,0,4,1161,835,0
1489186,1489171,71408,0,4,1148,835,0
1489186,1489176,71408,0,4,1174,835,0
1489186,1489181,71408,0,4,1003,833,0
1489186,1489186,71408,0,4,1029,834,0
1489205,1489191,71409,0,4,1056,834,0
1489205,1489196,71409,0,4,923,833,0
1489205,1489200,71409,0,4,1042,834,0
1489205,1489205,71409,0,4,989,833,0
1489225,1489210,71410,0,4,871,832,0
1489225,1489215,71410,0,4,950,833,0
1489225,1489220,71410,0,4,818,831,0
1489225,1489225,71410,0,4,818,831,0
1489245,1489230,71411,0,4,792,831,0
1489245,1489235,71411,0,4,739,831,0
1489245,1489240,71411,0,4,646,830,0
1489245,1489245,71411,0,4,633,830,0
1489265,1489250,71412,0,4,567,829,0
1489265,1489255,71412,0,4,474,828,0
1489265,1489260,71412,0,4,369,827,0
1489265,1489265,71412,0,4,382,827,0
1489284,1489270,71413,0,4,567,829,0
1489284,1489275,71413,0,4,554,829,0
1489284,1489279,71413,0,4,343,827,0
1489284,1489284,71413,0,4,395,827,0
1489304,1489289,71414,0,4,514,828,0
1489304,1489294,71414,0,4,382,827,0
1489304,1489299,71414,0,4,461,828,0
1489304,1489304,71414,0,4,488,828,0
1489329,1489309,71415,0,5,541,829,0
1489329,1489314,71415,0,5,448,828,0
1489329,1489319,71415,0,5,474,828,0
1489329,1489324,71415,0,5,488,828,0
1489329,1489329,71415,0,5,474,828,0
1489345,1489334,71416,0,3,474,828,0
1489345,1489340,71416,0,3,389,827,0
1489345,1489345,71416,0,3,415,828,0
1489364,1489350,71417,0,4,389,827,0
1489364,1489355,71417,0,4,389,827,0
1489364,1489359,71417,0,4,283,826,0
1489364,1489364,71417,0,4,310,827,0
1489384,1489369,71418,0,4,310,827,0
1489384,1489374,71418,0,4,296,826,0
1489384,1489379,71418,0,4,243,826,0
1489384,1489384,71418,0,4,310,827,0
1489404,1489389,71419,0,4,296,826,0
1489404,1489394,71419,0,4,151,825,0
1489404,1489399,71419,0,4,177,825,0
1489404,1489404,71419,0,4,45,824,0
1489424,1489409,71420,0,4,138,825,0
1489424,1489414,71420,0,4,98,824,0
1489424,1489419,71420,0,4,45,824,0
1489424,1489424,71420,0,4,138,825,0
1489443,1489429,71421,0,4,59,824,0
1489443,1489434,71421,0,4,-6,823,0
1489443,1489438,71421,0,4,-33,823,0
1489443,1489443,71421,0,4,-59,823,0
1489463,1489448,71422,0,4,59,824,0
1489463,1489453,71422,0,4,-33,823,0
1489463,1489458,71422,0,4,-112,822,0
1489463,1489463,71422,0,4,-86,823,0
1489483,1489468,71423,0,4,-139,822,0
1489483,1489473,71423,0,4,-218,821,0
1489483,1489478,71423,0,4,-218,821,0
1489483,1489483,71423,0,4,-204,821,0
1489502,1489488,71424,0,4,-231,821,0
1489502,1489493,71424,0,4,-204,821,0
1489502,1489497,71424,0,4,-310,820,0
1489502,1489502,71424,0,4,-297,821,0
1489522,1489507,71425,0,4,-204,821,0
1489522,1489512,71425,0,4,-337,820,0
1489522,1489517,71425,0,4,-389,820,0
1489522,1489522,71425,0,4,-270,821,0
1489543,1489527,71426,0,4,-429,819,0
1489543,1489532,71426,0,4,-337,820,0
1489543,1489538,71426,0,4,-417,820,0
1489543,1489543,71426,0,4,-456,819,0
1489563,1489548,71427,0,4,-483,819,0
1489563,1489553,71427,0,4,-430,819,0
1489563,1489558,71427,0,4,-469,819,0
1489563,1489563,71427,0,4,-496,819,0
1489582,1489568,71428,0,4,-430,819,0
1489582,1489573,71428,0,4,-417,820,0
1489582,1489577,71428,0,4,-469,819,0
1489582,1489582,71428,0,4,-522,818,0
1489602,1489587,71429,0,4,-535,818,0
1489602,1489592,71429,0,4,-602,818,0
1489602,1489597,71429,0,4,-588,818,0
1489602,1489602,71429,0,4,-549,818,0
1489627,1489607,71430,0,5,-575,818,0
1489627,1489612,71430,0,5,-615,818,0
1489627,1489617,71430,0,5,-655,817,0
1489627,1489622,71430,0,5,-575,818,0
1489627,1489627,71430,0,5,-549,818,0
1489647,1489632,71431,0,4,-707,817,0
1489647,1489637,71431,0,4,-681,817,0
1489647,1489642,71431,0,4,-668,817,0
1489647,1489647,71431,0,4,-800,816,0
1489666,1489652,71432,0,4,-786,816,0
1489666,1489657,71432,0,4,-720,817,0
1489666,1489661,71432,0,4,-786,816,0
1489666,1489666,71432,0,4,-760,816,0
1489686,1489671,71433,0,4,-786,816,0
1489686,1489676,71433,0,4,-786,816,0
1489686,1489681,71433,0,4,-813,816,0
1489686,1489686,71433,0,4,-720,817,0
1489706,1489691,71434,0,4,-892,815,0
1489706,1489696,71434,0,4,-800,816,0
1489706,1489701,71434,0,4,-800,816,0
1489706,1489706,71434,0,4,-720,817,0
1489726,1489711,71435,0,4,-535,818,0
1489726,1489716,71435,0,4,-469,819,0
1489726,1489721,71435,0,4,-324,820,0
1489726,1489726,71435,0,4,-232,821,0
1489746,1489731,71436,0,4,-100,823,0
1489746,1489736,71436,0,4,92,824,0
1489746,1489741,71436,0,4,303,826,0
1489746,1489746,71436,0,4,488,828,0
1489766,1489751,71437,0,4,607,829,0
1489766,1489756,71437,0,4,673,830,0
1489766,1489761,71437,0,4,884,832,0
1489766,1489766,71437,0,4,805,831,0
1489786,1489771,71438,0,4,1029,834,0
1489786,1489776,71438,0,4,1109,834,0
1489786,1489781,71438,0,4,1161,835,0
1489786,1489786,71438,0,4,1174,835,0
1489806,1489791,71439,0,4,1201,835,0
1489806,1489796,71439,0,4,1280,836,0
1489806,1489801,71439,0,4,1293,836,0
1489806,1489806,71439,0,4,1227,836,0
1489825,1489811,71440,0,4,1373,837,0
1489825,1489816,71440,0,4,1373,837,0
1489825,1489820,71440,0,4,1293,836,0
1489825,1489825,71440,0,4,1320,836,0
1489845,1489830,71441,0,4,1293,836,0
1489845,1489835,71441,0,4,1280,836,0
1489845,1489840,71441,0,4,1306,836,0
1489845,1489845,71441,0,4,1346,837,0
1489865,1489850,71442,0,4,1240,836,0
1489865,1489855,71442,0,4,1188,835,0
1489865,1489860,71442,0,4,1227,836,0
1489865,1489865,71442,0,4,1201,835,0
1489885,1489870,71443,0,4,1201,835,0
1489885,1489875,71443,0,4,1201,835,0
1489885,1489880,71443,0,4,1227,836,0
1489885,1489885,71443,0,4,1122,835,0
1489904,1489890,71444,0,4,1135,835,0
1489904,1489895,71444,0,4,1122,835,0
1489904,1489899,71444,0,4,1082,834,0
1489904,1489904,71444,0,4,1148,835,0
1489924,1489909,71445,0,4,1069,834,0
1489924,1489914,71445,0,4,1042,834,0
1489924,1489919,71445,0,4,963,833,0
1489924,1489924,71445,0,4,858,832,0
1489945,1489929,71446,0,4,805,831,0
1489945,1489934,71446,0,4,756,831,0
1489945,1489940,71446,0,4,611,830,0
1489945,1489945,71446,0,4,677,831,0
1489965,1489950,71447,0,4,584,830,0
1489965,1489955,71447,0,4,518,829,0
1489965,1489960,71447,0,4,518,829,0
1489965,1489965,71447,0,4,465,828,0
1489984,1489970,71448,0,4,505,829,0
1489984,1489975,71448,0,4,532,829,0
1489984,1489979,71448,0,4,505,829,0
1489984,1489984,71448,0,4,452,828,0
1490004,1489989,71449,0,4,571,829,0
1490004,1489994,71449,0,4,532,829,0
1490004,1489999,71449,0,4,452,828,0
1490004,1490004,71449,0,4,518,829,0
1490024,1490009,71450,0,4,518,829,0
1490024,1490014,71450,0,4,492,829,0
1490024,1490019,71450,0,4,426,828,0
1490024,1490024,71450,0,4,439,828,0
1490043,1490029,71451,0,4,439,828,0
1490043,1490034,71451,0,4,545,829,0
1490043,1490038,71451,0,4,413,828,0
1490043,1490043,71451,0,4,518,829,0
1490063,1490048,71452,0,4,492,829,0
1490063,1490053,71452,0,4,439,828,0
1490063,1490058,71452,0,4,413,828,0
1490063,1490063,71452,0,4,465,828,0
1490083,1490068,71453,0,4,426,828,0
1490083,1490073,71453,0,4,478,829,0
1490083,1490078,71453,0,4,373,828,0
1490083,1490083,71453,0,4,320,827,0
1490108,1490088,71454,0,5,373,828,0
1490108,1490093,71454,0,5,426,828,0
1490108,1490098,71454,0,5,267,826,0
1490108,1490103,71454,0,5,294,827,0
1490108,1490108,71454,0,5,254,826,0
1490127,1490113,71455,0,4,175,826,0
1490127,1490118,71455,0,4,214,826,0
1490127,1490122,71455,0,4,175,826,0
1490127,1490127,71455,0,4,109,825,0
1490148,1490132,71456,0,4,124,826,0
1490148,1490137,71456,0,4,71,825,0
1490148,1490143,71456,0,4,71,825,0
1490148,1490148,71456,0,4,-33,824,0
1490163,1490153,71457,0,3,5,824,0
1490163,1490158,71457,0,3,32,825,0
1490163,1490163,71457,0,3,32,825,0
1490183,1490168,71458,0,4,-99,823,0
1490183,1490173,71458,0,4,-60,824,0
1490183,1490178,71458,0,4,-99,823,0
1490183,1490183,71458,0,4,-179,822,0
1490207,1490189,71459,0,4,-192,822,0
1490207,1490195,71459,0,4,-205,822,0
1490207,1490201,71459,0,4,-258,822,0
1490207,1490207,71459,0,4,-245,822,0
1490227,1490212,71460,0,4,-258,822,0
1490227,1490217,71460,0,4,-139,823,0
1490227,1490222,71460,0,4,-245,822,0
1490227,1490227,71460,0,4,-350,821,0
1490247,1490232,71461,0,4,-311,821,0
1490247,1490237,71461,0,4,-390,820,0
1490247,1490242,71461,0,4,-364,821,0
1490247,1490247,71461,0,4,-284,821,0
1490267,1490252,71462,0,4,-443,820,0
1490267,1490257,71462,0,4,-403,820,0
1490267,1490262,71462,0,4,-337,821,0
1490267,1490267,71462,0,4,-403,820,0
1490286,1490272,71463,0,4,-482,819,0
1490286,1490277,71463,0,4,-364,821,0
1490286,1490281,71463,0,4,-429,820,0
1490286,1490286,71463,0,4,-403,820,0
1490306,1490291,71464,0,4,-443,820,0
