TIME,DIFFERENTIAL_TIME,PACKNUM,LOSTNUM,DATA_LEN,PPW,SP,IF_TRUNCATED
154550,154550,5685,0,5,-5785,878,0
154570,154555,5686,0,4,-5811,877,0
154570,154560,5686,0,4,-5996,876,0
154570,154565,5686,0,4,-5891,877,0
154570,154570,5686,0,4,-5851,877,0
154590,154575,5687,0,4,-5613,879,0
154590,154580,5687,0,4,-5389,882,0
154590,154585,5687,0,4,-4941,886,0
154590,154590,5687,0,4,-4426,891,0
154609,154595,5688,0,4,-3727,898,0
154609,154600,5688,0,4,-2777,908,0
154609,154604,5688,0,4,-1576,920,0
154609,154609,5688,0,4,-323,932,0
154629,154614,5689,0,4,956,945,0
154629,154619,5689,0,4,2487,960,0
154629,154624,5689,0,4,3991,975,0
154629,154629,5689,0,4,5429,990,0
154650,154634,5690,0,4,6616,1002,0
154650,154639,5690,0,4,7975,1015,0
154650,154645,5690,0,4,8991,1025,0
154650,154650,5690,0,4,9535,1036,0
154669,154655,5691,0,4,10208,1043,0
154669,154660,5691,0,4,10814,1049,0
154669,154664,5691,0,4,11224,1053,0
154669,154669,5691,0,4,11487,1056,0
154689,154674,5692,0,4,11632,1057,0
154689,154679,5692,0,4,11698,1058,0
154689,154684,5692,0,4,11672,1058,0
154689,154689,5692,0,4,11593,1057,0
154709,154694,5693,0,4,11514,1056,0
154709,154699,5693,0,4,11435,1055,0
154709,154704,5693,0,4,11197,1053,0
154709,154709,5693,0,4,11078,1052,0
154729,154714,5694,0,4,10775,1049,0
154729,154719,5694,0,4,10603,1047,0
154729,154724,5694,0,4,10366,1045,0
154729,154729,5694,0,4,10128,1042,0
154748,154734,5695,0,4,9812,1039,0
154748,154739,5695,0,4,9601,1037,0
154748,154743,5695,0,4,9126,1032,0
154748,154748,5695,0,4,8928,1030,0
154768,154753,5696,0,4,8624,1027,0
154768,154758,5696,0,4,8281,1024,0
154768,154763,5696,0,4,8057,1022,0
154768,154768,5696,0,4,7833,1019,0
154788,154773,5697,0,4,7542,1016,0
154788,154778,5697,0,4,7305,1014,0
154788,154783,5697,0,4,7107,1012,0
154788,154788,5697,0,4,6698,1008,0
154807,154793,5698,0,4,6276,1004,0
154807,154798,5698,0,4,5959,1001,0
154807,154802,5698,0,4,5656,998,0
154807,154807,5698,0,4,5128,992,0
154827,154812,5699,0,4,4745,988,0
154827,154817,5699,0,4,4389,985,0
154827,154822,5699,0,4,3927,980,0
154827,154827,5699,0,4,3518,976,0
154848,154832,5700,0,4,3096,972,0
154848,154837,5700,0,4,2674,968,0
154848,154843,5700,0,4,2331,964,0
154848,154848,5700,0,4,1571,961,0
154867,154853,5701,0,4,1202,957,0
154867,154858,5701,0,4,925,955,0
154867,154862,5701,0,4,806,953,0
154867,154867,5701,0,4,648,952,0
154887,154872,5702,0,4,489,950,0
154887,154877,5702,0,4,436,950,0
154887,154882,5702,0,4,450,950,0
154887,154887,5702,0,4,529,951,0
154907,154892,5703,0,4,569,951,0
154907,154897,5703,0,4,674,952,0
154907,154902,5703,0,4,621,951,0
154907,154907,5703,0,4,634,952,0
154926,154912,5704,0,4,661,952,0
154926,154917,5704,0,4,700,952,0
154926,154921,5704,0,4,845,954,0
154926,154926,5704,0,4,779,953,0
154946,154931,5705,0,4,858,954,0
154946,154936,5705,0,4,938,955,0
154946,154941,5705,0,4,991,955,0
154946,154946,5705,0,4,991,955,0
154966,154951,5706,0,4,845,954,0
154966,154956,5706,0,4,819,953,0
154966,154961,5706,0,4,700,952,0
154966,154966,5706,0,4,555,951,0
154990,154971,5707,0,5,423,950,0
154990,154976,5707,0,5,384,949,0
154990,154980,5707,0,5,120,946,0
154990,154985,5707,0,5,-170,944,0
154990,154990,5707,0,5,-288,942,0
155010,154995,5708,0,4,-420,941,0
155010,155000,5708,0,4,-552,940,0
155010,155005,5708,0,4,-724,938,0
155010,155010,5708,0,4,-908,936,0
155030,155015,5709,0,4,-1080,934,0
155030,155020,5709,0,4,-1265,933,0
155030,155025,5709,0,4,-1423,931,0
155030,155030,5709,0,4,-1607,929,0
155050,155035,5710,0,4,-1885,926,0
155050,155040,5710,0,4,-2003,925,0
155050,155045,5710,0,4,-1699,922,0
155050,155050,5710,0,4,-1791,921,0
155070,155055,5711,0,4,-1963,920,0
155070,155060,5711,0,4,-2135,918,0
155070,155065,5711,0,4,-2240,917,0
155070,155070,5711,0,4,-2372,916,0
155090,155075,5712,0,4,-2465,915,0
155090,155080,5712,0,4,-2583,913,0
155090,155085,5712,0,4,-2741,912,0
155090,155090,5712,0,4,-2979,910,0
155109,155095,5713,0,4,-3006,909,0
155109,155100,5713,0,4,-3124,908,0
155109,155104,5713,0,4,-3322,906,0
155109,155109,5713,0,4,-3348,906,0
155129,155114,5714,0,4,-3494,904,0
155129,155119,5714,0,4,-3560,904,0
155129,155124,5714,0,4,-3599,903,0
155129,155129,5714,0,4,-3599,903,0
155149,155134,5715,0,4,-3705,902,0
155149,155139,5715,0,4,-3705,902,0
155149,155144,5715,0,4,-3744,902,0
155149,155149,5715,0,4,-3837,901,0
155169,155154,5716,0,4,-3876,901,0
155169,155159,5716,0,4,-3942,900,0
155169,155164,5716,0,4,-3929,900,0
155169,155169,5716,0,4,-4101,898,0
155188,155174,5717,0,4,-4087,898,0
155188,155179,5717,0,4,-4127,898,0
155188,155183,5717,0,4,-4312,896,0
155188,155188,5717,0,4,-4193,897,0
155208,155193,5718,0,4,-4219,897,0
155208,155198,5718,0,4,-4298,896,0
155208,155203,5718,0,4,-4377,896,0
155208,155208,5718,0,4,-4417,895,0
155228,155213,5719,0,4,-4470,895,0
155228,155218,5719,0,4,-4615,893,0
155228,155223,5719,0,4,-4720,892,0
155228,155228,5719,0,4,-4734,892,0
155248,155233,5720,0,4,-4694,892,0
155248,155238,5720,0,4,-4720,892,0
155248,155243,5720,0,4,-4695,890,0
155248,155248,5720,0,4,-4721,889,0
155268,155253,5721,0,4,-4774,889,0
155268,155258,5721,0,4,-4919,887,0
155268,155263,5721,0,4,-4985,887,0
155268,155268,5721,0,4,-4959,887,0
155288,155273,5722,0,4,-5130,885,0
155288,155278,5722,0,4,-5143,885,0
155288,155283,5722,0,4,-4959,887,0
155288,155288,5722,0,4,-4906,888,0
155307,155293,5723,0,4,-4602,891,0
155307,155298,5723,0,4,-4207,895,0
155307,155302,5723,0,4,-3732,899,0
155307,155307,5723,0,4,-3019,906,0
155327,155312,5724,0,4,-2122,915,0
155327,155317,5724,0,4,-1040,926,0
155327,155322,5724,0,4,80,938,0
155327,155327,5724,0,4,1334,950,0
155347,155332,5725,0,4,2706,964,0
155347,155337,5725,0,4,3946,976,0
155347,155342,5725,0,4,5344,990,0
155347,155347,5725,0,4,6558,1002,0
155366,155352,5726,0,4,7732,1014,0
155366,155357,5726,0,4,8775,1024,0
155366,155361,5726,0,4,9580,1032,0
155366,155366,5726,0,4,10358,1040,0
155386,155371,5727,0,4,10767,1044,0
155386,155376,5727,0,4,11176,1048,0
155386,155381,5727,0,4,11321,1050,0
155386,155386,5727,0,4,11506,1052,0
155406,155391,5728,0,4,11519,1052,0
155406,155396,5728,0,4,11427,1051,0
155406,155401,5728,0,4,11334,1050,0
155406,155406,5728,0,4,11044,1047,0
155430,155411,5729,0,5,10965,1046,0
155430,155416,5729,0,5,10582,1043,0
155430,155420,5729,0,5,10464,1041,0
155430,155425,5729,0,5,10041,1037,0
155430,155430,5729,0,5,9659,1033,0
155446,155435,5730,0,3,9474,1031,0
155446,155441,5730,0,3,8510,1028,0
155446,155446,5730,0,3,8141,1024,0
155466,155451,5731,0,4,7864,1022,0
155466,155456,5731,0,4,7508,1018,0
155466,155461,5731,0,4,7270,1016,0
155466,155466,5731,0,4,6901,1012,0
155490,155471,5732,0,5,6611,1009,0
155490,155476,5732,0,5,6333,1006,0
155490,155480,5732,0,5,5924,1002,0
155490,155485,5732,0,5,5687,1000,0
155490,155490,5732,0,5,5344,996,0
155510,155495,5733,0,4,4988,993,0
155510,155500,5733,0,4,4579,989,0
155510,155505,5733,0,4,4156,985,0
155510,155510,5733,0,4,3708,980,0
155530,155515,5734,0,4,3167,975,0
155530,155520,5734,0,4,2666,970,0
155530,155525,5734,0,4,2256,966,0
155530,155530,5734,0,4,1768,961,0
155549,155535,5735,0,4,1280,956,0
155549,155540,5735,0,4,990,953,0
155549,155544,5735,0,4,581,949,0
155549,155549,5735,0,4,330,946,0
155569,155554,5736,0,4,-25,943,0
155569,155559,5736,0,4,-131,942,0
155569,155564,5736,0,4,-355,939,0
155569,155569,5736,0,4,-513,938,0
155589,155574,5737,0,4,-540,938,0
155589,155579,5737,0,4,-513,938,0
155589,155584,5737,0,4,-461,938,0
155589,155589,5737,0,4,-342,940,0
155609,155594,5738,0,4,-342,940,0
155609,155599,5738,0,4,-249,941,0
155609,155604,5738,0,4,-183,941,0
155609,155609,5738,0,4,-157,941,0
155628,155614,5739,0,4,-38,943,0
155628,155619,5739,0,4,27,943,0
155628,155623,5739,0,4,93,944,0
155628,155628,5739,0,4,53,944,0
155649,155633,5740,0,4,132,944,0
155649,155638,5740,0,4,-335,943,0
155649,155644,5740,0,4,-309,943,0
155649,155649,5740,0,4,-256,944,0
155669,155656,5741,0,3,-269,944,0
155669,155662,5741,0,3,-309,943,0
155669,155669,5741,0,3,-467,942,0
155688,155674,5742,0,4,-612,940,0
155688,155679,5742,0,4,-757,939,0
155688,155683,5742,0,4,-784,939,0
155688,155688,5742,0,4,-836,938,0
155708,155693,5743,0,4,-1021,936,0
155708,155698,5743,0,4,-1166,935,0
155708,155703,5743,0,4,-1325,933,0
155708,155708,5743,0,4,-1615,930,0
155728,155713,5744,0,4,-1707,929,0
155728,155718,5744,0,4,-1918,927,0
155728,155723,5744,0,4,-2156,925,0
155728,155728,5744,0,4,-2367,923,0
155747,155733,5745,0,4,-2552,921,0
155747,155738,5745,0,4,-2750,919,0
155747,155742,5745,0,4,-2934,917,0
155747,155747,5745,0,4,-3119,915,0
155772,155752,5746,0,5,-3211,914,0
155772,155757,5746,0,5,-3422,912,0
155772,155762,5746,0,5,-3567,911,0
155772,155767,5746,0,5,-3713,909,0
155772,155772,5746,0,5,-3924,907,0
155787,155777,5747,0,3,-4069,906,0
155787,155782,5747,0,3,-4187,905,0
155787,155787,5747,0,3,-4359,903,0
155806,155792,5748,0,4,-4452,902,0
155806,155797,5748,0,4,-4623,900,0
155806,155801,5748,0,4,-4728,899,0
155806,155806,5748,0,4,-4887,898,0
155826,155811,5749,0,4,-4887,898,0
155826,155816,5749,0,4,-5006,896,0
155826,155821,5749,0,4,-5190,894,0
155826,155826,5749,0,4,-5190,894,0
155852,155831,5750,0,5,-5309,893,0
155852,155836,5750,0,5,-4907,891,0
155852,155842,5750,0,5,-4867,892,0
155852,155847,5750,0,5,-4999,890,0
155852,155852,5750,0,5,-5012,890,0
155866,155857,5751,0,3,-5105,889,0
155866,155861,5751,0,3,-5224,888,0
155866,155866,5751,0,3,-5276,888,0
155891,155871,5752,0,5,-5355,887,0
155891,155876,5752,0,5,-5303,887,0
155891,155881,5752,0,5,-5421,886,0
155891,155886,5752,0,5,-5501,885,0
155891,155891,5752,0,5,-5527,885,0
155906,155896,5753,0,3,-5461,886,0
155906,155901,5753,0,3,-5632,884,0
155906,155906,5753,0,3,-5646,884,0
155930,155911,5754,0,5,-5606,884,0
155930,155916,5754,0,5,-5659,884,0
155930,155920,5754,0,5,-5751,883,0
155930,155925,5754,0,5,-5619,884,0
155930,155930,5754,0,5,-5817,882,0
155950,155935,5755,0,4,-5830,882,0
155950,155940,5755,0,4,-5923,881,0
155950,155945,5755,0,4,-5883,882,0
155950,155950,5755,0,4,-5923,881,0
155970,155955,5756,0,4,-6028,880,0
155970,155960,5756,0,4,-6160,879,0
155970,155965,5756,0,4,-6147,879,0
155970,155970,5756,0,4,-6174,879,0
155989,155975,5757,0,4,-6240,878,0
155989,155980,5757,0,4,-6068,880,0
155989,155984,5757,0,4,-5962,881,0
155989,155989,5757,0,4,-5580,885,0
156009,155994,5758,0,4,-5144,889,0
156009,155999,5758,0,4,-4603,894,0
156009,156004,5758,0,4,-3759,903,0
156009,156009,5758,0,4,-2888,912,0
156029,156014,5759,0,4,-1740,923,0
156029,156019,5759,0,4,-474,936,0
156029,156024,5759,0,4,818,949,0
156029,156029,5759,0,4,2296,963,0
156049,156034,5760,0,4,4127,983,0
156049,156039,5760,0,4,5552,997,0
156049,156044,5760,0,4,6818,1010,0
156049,156049,5760,0,4,8138,1023,0
156069,156054,5761,0,4,9167,1033,0
156069,156059,5761,0,4,10169,1043,0
156069,156064,5761,0,4,10803,1049,0
156069,156069,5761,0,4,11476,1056,0
156089,156074,5762,0,4,11793,1059,0
156089,156079,5762,0,4,11924,1061,0
156089,156084,5762,0,4,12056,1062,0
156089,156089,5762,0,4,12241,1064,0
156109,156094,5763,0,4,12056,1062,0
156109,156099,5763,0,4,12030,1062,0
156109,156104,5763,0,4,11911,1060,0
156109,156109,5763,0,4,11779,1059,0
156128,156114,5764,0,4,11621,1058,0
156128,156119,5764,0,4,11291,1054,0
156128,156123,5764,0,4,11067,1052,0
156128,156128,5764,0,4,10961,1051,0
156148,156133,5765,0,4,10710,1048,0
156148,156138,5765,0,4,10460,1046,0
156148,156143,5765,0,4,10222,1044,0
156148,156148,5765,0,4,10038,1042,0
156168,156153,5766,0,4,9668,1038,0
156168,156158,5766,0,4,9352,1035,0
156168,156163,5766,0,4,9088,1032,0
156168,156168,5766,0,4,8771,1029,0
156187,156173,5767,0,4,8547,1027,0
156187,156178,5767,0,4,8243,1024,0
156187,156182,5767,0,4,8006,1021,0
156187,156187,5767,0,4,7768,1019,0
156207,156192,5768,0,4,7373,1015,0
156207,156197,5768,0,4,7122,1013,0
156207,156202,5768,0,4,6765,1009,0
156207,156207,5768,0,4,6475,1006,0
156227,156212,5769,0,4,5961,1001,0
156227,156217,5769,0,4,5525,997,0
156227,156222,5769,0,4,5090,992,0
156227,156227,5769,0,4,4615,988,0
156247,156232,5770,0,4,3728,984,0
156247,156237,5770,0,4,3319,979,0
156247,156242,5770,0,4,2923,975,0
156247,156247,5770,0,4,2515,971,0
156267,156252,5771,0,4,2237,969,0
156267,156257,5771,0,4,1894,965,0
156267,156262,5771,0,4,1736,964,0
156267,156267,5771,0,4,1512,961,0
156287,156272,5772,0,4,1380,960,0
156287,156277,5772,0,4,1182,958,0
156287,156282,5772,0,4,1169,958,0
156287,156287,5772,0,4,1090,957,0
156311,156292,5773,0,5,1076,957,0
156311,156297,5773,0,5,1037,957,0
156311,156301,5773,0,5,1063,957,0
156311,156306,5773,0,5,1248,959,0
156311,156311,5773,0,5,1208,958,0
156326,156316,5774,0,3,1182,958,0
156326,156321,5774,0,3,1195,958,0
156326,156326,5774,0,3,1314,959,0
156351,156331,5775,0,5,1248,959,0
156351,156336,5775,0,5,1274,959,0
156351,156341,5775,0,5,1261,959,0
156351,156346,5775,0,5,1182,958,0
156351,156351,5775,0,5,1380,960,0
156370,156356,5776,0,4,1142,958,0
156370,156361,5776,0,4,1090,957,0
156370,156365,5776,0,4,1010,956,0
156370,156370,5776,0,4,984,956,0
156390,156375,5777,0,4,852,955,0
156390,156380,5777,0,4,773,954,0
156390,156385,5777,0,4,641,953,0
156390,156390,5777,0,4,496,951,0
156410,156395,5778,0,4,311,949,0
156410,156400,5778,0,4,153,948,0
156410,156405,5778,0,4,21,946,0
156410,156410,5778,0,4,-84,945,0
156431,156415,5779,0,4,-308,943,0
156431,156420,5779,0,4,-493,941,0
156431,156426,5779,0,4,-638,940,0
156431,156431,5779,0,4,-823,938,0
156450,156436,5780,0,4,-1113,935,0
156450,156441,5780,0,4,-1311,933,0
156450,156445,5780,0,4,-1522,931,0
156450,156450,5780,0,4,-1694,929,0
156470,156455,5781,0,4,-1918,927,0
156470,156460,5781,0,4,-2037,926,0
156470,156465,5781,0,4,-2169,924,0
156470,156470,5781,0,4,-2274,923,0
156490,156475,5782,0,4,-2472,921,0
156490,156480,5782,0,4,-2631,920,0
156490,156485,5782,0,4,-2723,919,0
156490,156490,5782,0,4,-2842,918,0
156509,156495,5783,0,4,-3000,916,0
156509,156500,5783,0,4,-3092,915,0
156509,156504,5783,0,4,-3277,913,0
156509,156509,5783,0,4,-3330,913,0
156529,156514,5784,0,4,-3581,910,0
156529,156519,5784,0,4,-3647,910,0
156529,156524,5784,0,4,-3660,909,0
156529,156529,5784,0,4,-3858,907,0
156549,156534,5785,0,4,-3792,908,0
156549,156539,5785,0,4,-3924,907,0
156549,156544,5785,0,4,-4161,904,0
156549,156549,5785,0,4,-4174,904,0
156568,156554,5786,0,4,-4227,904,0
156568,156559,5786,0,4,-4385,902,0
156568,156563,5786,0,4,-4438,902,0
156568,156568,5786,0,4,-4412,902,0
156588,156573,5787,0,4,-4478,901,0
156588,156578,5787,0,4,-4583,900,0
156588,156583,5787,0,4,-4570,900,0
156588,156588,5787,0,4,-4676,899,0
156608,156593,5788,0,4,-4649,900,0
156608,156598,5788,0,4,-4689,899,0
156608,156603,5788,0,4,-4860,897,0
156608,156608,5788,0,4,-4847,898,0
156629,156613,5789,0,4,-4913,897,0
156629,156618,5789,0,4,-5006,896,0
156629,156624,5789,0,4,-5072,895,0
156629,156629,5789,0,4,-4638,896,0
156648,156634,5790,0,4,-4717,896,0
156648,156639,5790,0,4,-4797,895,0
156648,156643,5790,0,4,-4797,895,0
156648,156648,5790,0,4,-4849,894,0
156668,156653,5791,0,4,-5021,893,0
156668,156658,5791,0,4,-5100,892,0
156668,156663,5791,0,4,-5113,892,0
156668,156668,5791,0,4,-5285,890,0
156687,156673,5792,0,4,-5219,891,0
156687,156678,5792,0,4,-5311,890,0
156687,156682,5792,0,4,-5087,892,0
156687,156687,5792,0,4,-4995,893,0
156707,156692,5793,0,4,-4612,897,0
156707,156697,5793,0,4,-4203,901,0
156707,156702,5793,0,4,-3820,905,0
156707,156707,5793,0,4,-3042,912,0
156727,156712,5794,0,4,-2224,920,0
156727,156717,5794,0,4,-1142,931,0
156727,156722,5794,0,4,110,944,0
156727,156727,5794,0,4,1456,957,0
156746,156732,5795,0,4,2815,971,0
156746,156737,5795,0,4,4346,986,0
156746,156741,5795,0,4,5929,1002,0
156746,156746,5795,0,4,7446,1017,0
156766,156751,5796,0,4,8608,1029,0
156766,156756,5796,0,4,9729,1040,0
156766,156761,5796,0,4,10653,1049,0
156766,156766,5796,0,4,11589,1059,0
156786,156771,5797,0,4,12143,1064,0
156786,156776,5797,0,4,12434,1067,0
156786,156781,5797,0,4,12658,1069,0
156786,156786,5797,0,4,12856,1071,0
156805,156791,5798,0,4,12869,1071,0
156805,156796,5798,0,4,12803,1071,0
156805,156800,5798,0,4,12750,1070,0
156805,156805,5798,0,4,12684,1070,0
156826,156810,5799,0,4,12592,1069,0
156826,156815,5799,0,4,12328,1066,0
156826,156821,5799,0,4,12196,1065,0
156826,156826,5799,0,4,11172,1062,0
156851,156831,5800,0,5,11041,1060,0
156851,156836,5800,0,5,10830,1058,0
156851,156841,5800,0,5,10513,1055,0
156851,156846,5800,0,5,10223,1052,0
156851,156851,5800,0,5,10025,1050,0
156875,156856,5801,0,5,9853,1048,0
156875,156861,5801,0,5,9510,1045,0
156875,156865,5801,0,5,9193,1042,0
156875,156870,5801,0,5,9009,1040,0
156875,156875,5801,0,5,8732,1037,0
156890,156880,5802,0,3,8573,1036,0
156890,156885,5802,0,3,8191,1032,0
156890,156890,5802,0,3,7861,1028,0
156910,156895,5803,0,4,7584,1026,0
156910,156900,5803,0,4,7320,1023,0
156910,156905,5803,0,4,6990,1020,0
156910,156910,5803,0,4,6634,1016,0
156930,156915,5804,0,4,6133,1011,0
156930,156920,5804,0,4,5671,1007,0
156930,156925,5804,0,4,5209,1002,0
156930,156930,5804,0,4,4787,998,0
156949,156935,5805,0,4,4378,994,0
156949,156940,5805,0,4,3956,989,0
156949,156944,5805,0,4,3481,985,0
156949,156949,5805,0,4,3059,980,0
156969,156954,5806,0,4,2623,976,0
156969,156959,5806,0,4,2280,973,0
156969,156964,5806,0,4,2122,971,0
156969,156969,5806,0,4,1871,969,0
156989,156974,5807,0,4,1621,966,0
156989,156979,5807,0,4,1502,965,0
156989,156984,5807,0,4,1383,964,0
156989,156989,5807,0,4,1291,963,0
157008,156994,5808,0,4,1251,962,0
157008,156999,5808,0,4,1291,963,0
157008,157003,5808,0,4,1278,963,0
157008,157008,5808,0,4,1383,964,0
157029,157013,5809,0,4,1264,962,0
157029,157018,5809,0,4,1357,963,0
157029,157024,5809,0,4,1037,964,0
157029,157029,5809,0,4,1023,964,0
157049,157034,5810,0,4,1076,965,0
157049,157039,5810,0,4,1063,965,0
157049,157044,5810,0,4,984,964,0
157049,157049,5810,0,4,1116,965,0
157068,157054,5811,0,4,1103,965,0
157068,157059,5811,0,4,1023,964,0
157068,157063,5811,0,4,1023,964,0
157068,157068,5811,0,4,892,963,0
157088,157073,5812,0,4,733,961,0
157088,157078,5812,0,4,588,960,0
157088,157083,5812,0,4,562,960,0
157088,157088,5812,0,4,324,957,0
157108,157093,5813,0,4,192,956,0
157108,157098,5813,0,4,21,954,0
157108,157103,5813,0,4,-97,953,0
157108,157108,5813,0,4,-282,951,0
157127,157113,5814,0,4,-612,948,0
157127,157118,5814,0,4,-743,946,0
157127,157122,5814,0,4,-889,945,0
157127,157127,5814,0,4,-1179,942,0
157147,157132,5815,0,4,-1469,939,0
157147,157137,5815,0,4,-1588,938,0
157147,157142,5815,0,4,-1812,936,0
157147,157147,5815,0,4,-1905,935,0
157167,157152,5816,0,4,-2103,933,0
157167,157157,5816,0,4,-2327,931,0
157167,157162,5816,0,4,-2551,928,0
157167,157167,5816,0,4,-2696,927,0
157186,157172,5817,0,4,-2881,925,0
157186,157177,5817,0,4,-3013,924,0
157186,157181,5817,0,4,-3198,922,0
157186,157186,5817,0,4,-3343,920,0
157206,157191,5818,0,4,-3435,920,0
157206,157196,5818,0,4,-3620,918,0
157206,157201,5818,0,4,-3778,916,0
157206,157206,5818,0,4,-3937,915,0
157227,157211,5819,0,4,-3976,914,0
157227,157216,5819,0,4,-4055,913,0
157227,157222,5819,0,4,-3682,911,0
157227,157227,5819,0,4,-3814,910,0
157247,157232,5820,0,4,-3906,909,0
157247,157237,5820,0,4,-3959,908,0
157247,157242,5820,0,4,-4184,906,0
157247,157247,5820,0,4,-4276,905,0
157266,157252,5821,0,4,-4381,904,0
157266,157257,5821,0,4,-4395,904,0
157266,157261,5821,0,4,-4566,902,0
157266,157266,5821,0,4,-4645,901,0
157286,157271,5822,0,4,-4685,901,0
157286,157276,5822,0,4,-4659,901,0
157286,157281,5822,0,4,-4791,900,0
157286,157286,5822,0,4,-4856,899,0
157306,157291,5823,0,4,-4936,899,0
157306,157296,5823,0,4,-4843,900,0
157306,157301,5823,0,4,-4909,899,0
157306,157306,5823,0,4,-4949,898,0
157325,157311,5824,0,4,-5094,897,0
157325,157316,5824,0,4,-4975,898,0
157325,157320,5824,0,4,-5094,897,0
157325,157325,5824,0,4,-5186,896,0
157350,157330,5825,0,5,-5305,895,0
157350,157335,5825,0,5,-5318,895,0
157350,157340,5825,0,5,-5331,895,0
157350,157345,5825,0,5,-5437,894,0
157350,157350,5825,0,5,-5424,894,0
157370,157355,5826,0,4,-5490,893,0
157370,157360,5826,0,4,-5609,892,0
157370,157365,5826,0,4,-5714,891,0
157370,157370,5826,0,4,-5741,891,0
157389,157375,5827,0,4,-5872,889,0
157389,157380,5827,0,4,-5925,889,0
157389,157384,5827,0,4,-6123,887,0
157389,157389,5827,0,4,-6110,887,0
157409,157394,5828,0,4,-6070,887,0
157409,157399,5828,0,4,-6044,887,0
157409,157404,5828,0,4,-5978,888,0
157409,157409,5828,0,4,-5767,890,0
157430,157414,5829,0,4,-5411,894,0
157430,157419,5829,0,4,-4291,903,0
157430,157425,5829,0,4,-3671,909,0
157430,157430,5829,0,4,-2708,919,0
157449,157435,5830,0,4,-1639,929,0
157449,157440,5830,0,4,-359,942,0
157449,157444,5830,0,4,932,955,0
157449,157449,5830,0,4,2292,969,0
157469,157454,5831,0,4,3690,983,0
157469,157459,5831,0,4,5115,997,0
157469,157464,5831,0,4,6540,1011,0
157469,157469,5831,0,4,7714,1023,0
157489,157474,5832,0,4,8770,1033,0
157489,157479,5832,0,4,9588,1042,0
157489,157484,5832,0,4,10300,1049,0
157489,157489,5832,0,4,10815,1054,0
157509,157494,5833,0,4,11105,1057,0
157509,157499,5833,0,4,11475,1060,0
157509,157504,5833,0,4,11554,1061,0
157509,157509,5833,0,4,11488,1061,0
157528,157514,5834,0,4,11329,1059,0
157528,157519,5834,0,4,11316,1059,0
157528,157523,5834,0,4,11158,1057,0
157528,157528,5834,0,4,10973,1055,0
157548,157533,5835,0,4,10854,1054,0
157548,157538,5835,0,4,10577,1051,0
157548,157543,5835,0,4,10379,1050,0
157548,157548,5835,0,4,10089,1047,0
157568,157553,5836,0,4,9825,1044,0
157568,157558,5836,0,4,9627,1042,0
157568,157563,5836,0,4,9337,1039,0
157568,157568,5836,0,4,9086,1037,0
157587,157573,5837,0,4,8875,1034,0
157587,157578,5837,0,4,8559,1031,0
157587,157582,5837,0,4,8268,1028,0
157587,157587,5837,0,4,8071,1026,0
157607,157592,5838,0,4,7780,1024,0
157607,157597,5838,0,4,7424,1020,0
