TIME,DIFFERENTIAL_TIME,PACKNUM,LOSTNUM,DATA_LEN,PPW,SP,IF_TRUNCATED
64838684,64838669,131180,0,4,4449,1054,0
64838684,64838674,131180,0,4,4820,1058,0
64838684,64838679,131180,0,4,5231,1062,0
64838684,64838684,131180,0,4,5344,1067,0
64838704,64838689,131181,0,4,5741,1071,0
64838704,64838694,131181,0,4,6151,1075,0
64838704,64838699,131181,0,4,6509,1079,0
64838704,64838704,131181,0,4,6734,1081,0
64838724,64838709,131182,0,4,6933,1083,0
64838724,64838714,131182,0,4,7025,1084,0
64838724,64838719,131182,0,4,7131,1085,0
64838724,64838724,131182,0,4,7092,1084,0
64838744,64838729,131183,0,4,7092,1084,0
64838744,64838734,131183,0,4,7012,1084,0
64838744,64838739,131183,0,4,6972,1083,0
64838744,64838744,131183,0,4,7012,1084,0
64838763,64838749,131184,0,4,6972,1083,0
64838763,64838754,131184,0,4,6774,1081,0
64838763,64838758,131184,0,4,6787,1081,0
64838763,64838763,131184,0,4,6681,1080,0
64838783,64838768,131185,0,4,6575,1079,0
64838783,64838773,131185,0,4,6469,1078,0
64838783,64838778,131185,0,4,6337,1077,0
64838783,64838783,131185,0,4,6231,1076,0
64838803,64838788,131186,0,4,6072,1074,0
64838803,64838793,131186,0,4,5979,1073,0
64838803,64838798,131186,0,4,5926,1073,0
64838803,64838803,131186,0,4,5675,1070,0
64838822,64838808,131187,0,4,5555,1069,0
64838822,64838813,131187,0,4,5476,1068,0
64838822,64838817,131187,0,4,5198,1065,0
64838822,64838822,131187,0,4,4986,1063,0
64838842,64838827,131188,0,4,4682,1060,0
64838842,64838832,131188,0,4,4350,1057,0
64838842,64838837,131188,0,4,4152,1055,0
64838842,64838842,131188,0,4,3847,1052,0
64838862,64838847,131189,0,4,3384,1047,0
64838862,64838852,131189,0,4,3053,1044,0
64838862,64838857,131189,0,4,2722,1041,0
64838862,64838862,131189,0,4,2457,1038,0
64838883,64838867,131190,0,4,2126,1035,0
64838883,64838872,131190,0,4,1768,1031,0
64838883,64838878,131190,0,4,1676,1030,0
64838883,64838883,131190,0,4,1147,1028,0
64838902,64838888,131191,0,4,935,1026,0
64838902,64838893,131191,0,4,869,1025,0
64838902,64838897,131191,0,4,843,1025,0
64838902,64838902,131191,0,4,803,1024,0
64838922,64838907,131192,0,4,763,1024,0
64838922,64838912,131192,0,4,763,1024,0
64838922,64838917,131192,0,4,723,1024,0
64838922,64838922,131192,0,4,644,1023,0
64838942,64838927,131193,0,4,869,1025,0
64838942,64838932,131193,0,4,670,1023,0
64838942,64838937,131193,0,4,789,1024,0
64838942,64838942,131193,0,4,816,1025,0
64838961,64838947,131194,0,4,750,1024,0
64838961,64838952,131194,0,4,776,1024,0
64838961,64838956,131194,0,4,644,1023,0
64838961,64838961,131194,0,4,538,1022,0
64838981,64838966,131195,0,4,538,1022,0
64838981,64838971,131195,0,4,525,1022,0
64838981,64838976,131195,0,4,247,1019,0
64838981,64838981,131195,0,4,260,1019,0
64839001,64838986,131196,0,4,154,1018,0
64839001,64838991,131196,0,4,-44,1016,0
64839001,64838996,131196,0,4,-216,1014,0
64839001,64839001,131196,0,4,-229,1014,0
64839020,64839006,131197,0,4,-401,1012,0
64839020,64839011,131197,0,4,-560,1011,0
64839020,64839015,131197,0,4,-573,1011,0
64839020,64839020,131197,0,4,-746,1009,0
64839040,64839025,131198,0,4,-905,1007,0
64839040,64839030,131198,0,4,-878,1008,0
64839040,64839035,131198,0,4,-1116,1005,0
64839040,64839040,131198,0,4,-1262,1004,0
64839060,64839045,131199,0,4,-1368,1003,0
64839060,64839050,131199,0,4,-1540,1001,0
64839060,64839055,131199,0,4,-1659,1000,0
64839060,64839060,131199,0,4,-1752,999,0
64839081,64839065,131200,0,4,-1845,998,0
64839081,64839070,131200,0,4,-2096,995,0
64839081,64839076,131200,0,4,-2123,995,0
64839081,64839081,131200,0,4,-2006,993,0
64839100,64839086,131201,0,4,-2006,993,0
64839100,64839091,131201,0,4,-2231,990,0
64839100,64839095,131201,0,4,-2244,990,0
64839100,64839100,131201,0,4,-2284,990,0
64839120,64839105,131202,0,4,-2350,989,0
64839120,64839110,131202,0,4,-2443,988,0
64839120,64839115,131202,0,4,-2496,988,0
64839120,64839120,131202,0,4,-2589,987,0
64839140,64839125,131203,0,4,-2628,986,0
64839140,64839130,131203,0,4,-2655,986,0
64839140,64839135,131203,0,4,-2853,984,0
64839140,64839140,131203,0,4,-2774,985,0
64839160,64839145,131204,0,4,-2840,984,0
64839160,64839150,131204,0,4,-2986,983,0
64839160,64839155,131204,0,4,-3012,983,0
64839160,64839160,131204,0,4,-3052,982,0
64839184,64839165,131205,0,5,-3118,981,0
64839184,64839170,131205,0,5,-3264,980,0
64839184,64839174,131205,0,5,-3092,982,0
64839184,64839179,131205,0,5,-3277,980,0
64839184,64839184,131205,0,5,-3277,980,0
64839204,64839189,131206,0,4,-3383,979,0
64839204,64839194,131206,0,4,-3343,979,0
64839204,64839199,131206,0,4,-3396,979,0
64839204,64839204,131206,0,4,-3396,979,0
64839224,64839209,131207,0,4,-3396,979,0
64839224,64839214,131207,0,4,-3529,977,0
64839224,64839219,131207,0,4,-3330,979,0
64839224,64839224,131207,0,4,-3396,979,0
64839243,64839229,131208,0,4,-3370,979,0
64839243,64839234,131208,0,4,-3436,978,0
64839243,64839238,131208,0,4,-3582,977,0
64839243,64839243,131208,0,4,-3555,977,0
64839263,64839248,131209,0,4,-3568,977,0
64839263,64839253,131209,0,4,-3714,975,0
64839263,64839258,131209,0,4,-3767,975,0
64839263,64839263,131209,0,4,-3793,975,0
64839284,64839268,131210,0,4,-3833,974,0
64839284,64839273,131210,0,4,-3860,974,0
64839284,64839279,131210,0,4,-3851,972,0
64839284,64839284,131210,0,4,-3825,973,0
64839304,64839289,131211,0,4,-3984,971,0
64839304,64839294,131211,0,4,-4077,970,0
64839304,64839299,131211,0,4,-4090,970,0
64839304,64839304,131211,0,4,-4209,969,0
64839323,64839309,131212,0,4,-4077,970,0
64839323,64839314,131212,0,4,-4023,971,0
64839323,64839318,131212,0,4,-4090,970,0
64839323,64839323,131212,0,4,-3984,971,0
64839343,64839328,131213,0,4,-3745,973,0
64839343,64839333,131213,0,4,-3547,975,0
64839343,64839338,131213,0,4,-3083,980,0
64839343,64839343,131213,0,4,-2527,986,0
64839363,64839348,131214,0,4,-1786,993,0
64839363,64839353,131214,0,4,-991,1001,0
64839363,64839358,131214,0,4,-11,1011,0
64839363,64839363,131214,0,4,1034,1021,0
64839383,64839368,131215,0,4,1842,1029,0
64839383,64839373,131215,0,4,2610,1037,0
64839383,64839378,131215,0,4,3060,1041,0
64839383,64839383,131215,0,4,3524,1046,0
64839402,64839388,131216,0,4,3947,1050,0
64839402,64839393,131216,0,4,4305,1054,0
64839402,64839397,131216,0,4,4755,1058,0
64839402,64839402,131216,0,4,5126,1062,0
64839422,64839407,131217,0,4,5629,1067,0
64839422,64839412,131217,0,4,5973,1071,0
64839422,64839417,131217,0,4,6437,1075,0
64839422,64839422,131217,0,4,6847,1079,0
64839442,64839427,131218,0,4,7232,1083,0
64839442,64839432,131218,0,4,7682,1088,0
64839442,64839437,131218,0,4,7867,1089,0
64839442,64839442,131218,0,4,8039,1091,0
64839461,64839447,131219,0,4,8264,1093,0
64839461,64839452,131219,0,4,8158,1092,0
64839461,64839456,131219,0,4,8198,1093,0
64839461,64839461,131219,0,4,8291,1094,0
64839482,64839466,131220,0,4,8198,1093,0
64839482,64839471,131220,0,4,8198,1093,0
64839482,64839477,131220,0,4,7547,1092,0
64839482,64839482,131220,0,4,7361,1090,0
64839502,64839487,131221,0,4,7375,1090,0
64839502,64839492,131221,0,4,7216,1089,0
64839502,64839497,131221,0,4,7202,1089,0
64839502,64839502,131221,0,4,7202,1089,0
64839521,64839507,131222,0,4,6977,1086,0
64839521,64839512,131222,0,4,6964,1086,0
64839521,64839516,131222,0,4,6831,1085,0
64839521,64839521,131222,0,4,6805,1085,0
64839541,64839526,131223,0,4,6673,1083,0
64839541,64839531,131223,0,4,6593,1082,0
64839541,64839536,131223,0,4,6434,1081,0
64839541,64839541,131223,0,4,6289,1079,0
64839561,64839546,131224,0,4,6050,1077,0
64839561,64839551,131224,0,4,5944,1076,0
64839561,64839556,131224,0,4,5732,1074,0
64839561,64839561,131224,0,4,5454,1071,0
64839581,64839566,131225,0,4,5203,1069,0
64839581,64839571,131225,0,4,4925,1066,0
64839581,64839576,131225,0,4,4475,1061,0
64839581,64839581,131225,0,4,4011,1057,0
64839600,64839586,131226,0,4,3706,1054,0
64839600,64839591,131226,0,4,3322,1050,0
64839600,64839595,131226,0,4,2938,1046,0
64839600,64839600,131226,0,4,2554,1042,0
64839620,64839605,131227,0,4,2223,1039,0
64839620,64839610,131227,0,4,2011,1037,0
64839620,64839615,131227,0,4,1813,1035,0
64839620,64839620,131227,0,4,1561,1032,0
64839640,64839625,131228,0,4,1416,1031,0
64839640,64839630,131228,0,4,1416,1031,0
64839640,64839635,131228,0,4,1283,1029,0
64839640,64839640,131228,0,4,1270,1029,0
64839660,64839645,131229,0,4,1230,1029,0
64839660,64839650,131229,0,4,1310,1030,0
64839660,64839655,131229,0,4,1257,1029,0
64839660,64839660,131229,0,4,1217,1029,0
64839680,64839665,131230,0,4,1363,1030,0
64839680,64839670,131230,0,4,1191,1028,0
64839680,64839675,131230,0,4,1357,1029,0
64839680,64839680,131230,0,4,1357,1029,0
64839700,64839685,131231,0,4,1278,1028,0
64839700,64839690,131231,0,4,1119,1027,0
64839700,64839695,131231,0,4,1092,1027,0
64839700,64839700,131231,0,4,1039,1026,0
64839720,64839707,131232,0,3,867,1024,0
64839720,64839713,131232,0,3,735,1023,0
64839720,64839720,131232,0,3,695,1023,0
64839739,64839725,131233,0,4,576,1021,0
64839739,64839730,131233,0,4,443,1020,0
64839739,64839734,131233,0,4,351,1019,0
64839739,64839739,131233,0,4,245,1018,0
64839764,64839744,131234,0,5,165,1017,0
64839764,64839749,131234,0,5,-85,1015,0
64839764,64839754,131234,0,5,-138,1014,0
64839764,64839759,131234,0,5,-258,1013,0
64839764,64839764,131234,0,5,-416,1011,0
64839784,64839769,131235,0,4,-549,1010,0
64839784,64839774,131235,0,4,-840,1007,0
64839784,64839779,131235,0,4,-919,1006,0
64839784,64839784,131235,0,4,-959,1006,0
64839804,64839789,131236,0,4,-1118,1004,0
64839804,64839794,131236,0,4,-1317,1002,0
64839804,64839799,131236,0,4,-1463,1001,0
64839804,64839804,131236,0,4,-1476,1001,0
64839823,64839809,131237,0,4,-1635,999,0
64839823,64839814,131237,0,4,-1767,998,0
64839823,64839818,131237,0,4,-1820,997,0
64839823,64839823,131237,0,4,-1913,997,0
64839843,64839828,131238,0,4,-2045,995,0
64839843,64839833,131238,0,4,-2125,994,0
64839843,64839838,131238,0,4,-2323,992,0
64839843,64839843,131238,0,4,-2337,992,0
64839863,64839848,131239,0,4,-2403,992,0
64839863,64839853,131239,0,4,-2562,990,0
64839863,64839858,131239,0,4,-2548,990,0
64839863,64839863,131239,0,4,-2747,988,0
64839883,64839868,131240,0,4,-2813,988,0
64839883,64839873,131240,0,4,-2682,987,0
64839883,64839878,131240,0,4,-2775,986,0
64839883,64839883,131240,0,4,-2815,985,0
64839903,64839888,131241,0,4,-2868,985,0
64839903,64839893,131241,0,4,-2815,985,0
64839903,64839898,131241,0,4,-2855,985,0
64839903,64839903,131241,0,4,-2828,985,0
64839923,64839908,131242,0,4,-2841,985,0
64839923,64839913,131242,0,4,-2934,984,0
64839923,64839918,131242,0,4,-2987,984,0
64839923,64839923,131242,0,4,-3053,983,0
64839943,64839928,131243,0,4,-3080,983,0
64839943,64839933,131243,0,4,-3080,983,0
64839943,64839938,131243,0,4,-3106,982,0
64839943,64839943,131243,0,4,-3053,983,0
64839962,64839948,131244,0,4,-3172,982,0
64839962,64839953,131244,0,4,-3186,982,0
64839962,64839957,131244,0,4,-3371,980,0
64839962,64839962,131244,0,4,-3397,980,0
64839982,64839967,131245,0,4,-3464,979,0
64839982,64839972,131245,0,4,-3543,978,0
64839982,64839977,131245,0,4,-3583,978,0
64839982,64839982,131245,0,4,-3609,977,0
64840002,64839987,131246,0,4,-3675,977,0
64840002,64839992,131246,0,4,-3636,977,0
64840002,64839997,131246,0,4,-3728,976,0
64840002,64840002,131246,0,4,-3768,976,0
64840022,64840007,131247,0,4,-3848,975,0
64840022,64840012,131247,0,4,-3848,975,0
64840022,64840017,131247,0,4,-3914,974,0
64840022,64840022,131247,0,4,-3900,974,0
64840041,64840027,131248,0,4,-4060,973,0
64840041,64840032,131248,0,4,-4126,972,0
64840041,64840036,131248,0,4,-4152,972,0
64840041,64840041,131248,0,4,-4232,971,0
64840061,64840046,131249,0,4,-4271,971,0
64840061,64840051,131249,0,4,-4258,971,0
64840061,64840056,131249,0,4,-4324,970,0
64840061,64840061,131249,0,4,-4324,970,0
64840082,64840066,131250,0,4,-4298,971,0
64840082,64840071,131250,0,4,-4067,972,0
64840082,64840077,131250,0,4,-3895,974,0
64840082,64840082,131250,0,4,-3590,977,0
64840101,64840087,131251,0,4,-3325,979,0
64840101,64840092,131251,0,4,-2743,985,0
64840101,64840096,131251,0,4,-2001,992,0
64840101,64840101,131251,0,4,-1100,1002,0
64840126,64840106,131252,0,5,-147,1011,0
64840126,64840111,131252,0,5,819,1021,0
64840126,64840116,131252,0,5,1600,1029,0
64840126,64840121,131252,0,5,2355,1036,0
64840126,64840126,131252,0,5,2898,1041,0
64840141,64840131,131253,0,3,3229,1045,0
64840141,64840136,131253,0,3,3732,1050,0
64840141,64840141,131253,0,3,4037,1053,0
64840161,64840146,131254,0,4,4487,1057,0
64840161,64840151,131254,0,4,4897,1061,0
64840161,64840156,131254,0,4,5136,1064,0
64840161,64840161,131254,0,4,5692,1069,0
64840180,64840166,131255,0,4,6129,1074,0
64840180,64840171,131255,0,4,6593,1078,0
64840180,64840175,131255,0,4,6950,1082,0
64840180,64840180,131255,0,4,7241,1085,0
64840200,64840185,131256,0,4,7480,1087,0
64840200,64840190,131256,0,4,7771,1090,0
64840200,64840195,131256,0,4,7798,1090,0
64840200,64840200,131256,0,4,7798,1090,0
64840225,64840205,131257,0,5,7943,1092,0
64840225,64840210,131257,0,5,7798,1090,0
64840225,64840215,131257,0,5,7917,1092,0
64840225,64840220,131257,0,5,7771,1090,0
64840225,64840225,131257,0,5,7745,1090,0
64840244,64840230,131258,0,4,7599,1089,0
64840244,64840235,131258,0,4,7559,1088,0
64840244,64840239,131258,0,4,7440,1087,0
64840244,64840244,131258,0,4,7295,1085,0
64840264,64840249,131259,0,4,7255,1085,0
64840264,64840254,131259,0,4,6990,1082,0
64840264,64840259,131259,0,4,6937,1082,0
64840264,64840264,131259,0,4,6844,1081,0
64840285,64840269,131260,0,4,6194,1080,0
64840285,64840274,131260,0,4,5982,1078,0
