DIFFERENTIAL_TIME,PPW
79210248,3429
79210253,3334
79210258,3321
79210263,3267
79210268,3226
79210273,3199
79210278,3091
79210283,3010
79210288,2929
79210292,2942
79210297,2834
79210302,2753
79210307,2564
79210313,2523
79210318,2402
79210323,2158
79210328,2145
79210333,1983
79210338,1686
79210343,1672
79210348,1402
79210352,1321
79210357,1253
79210362,1091
79210367,956
79210372,875
79210377,875
79210382,780
79210387,713
79210392,672
79210397,753
79210402,740
79210407,713
79210411,753
79210416,686
79210421,807
79210426,794
79210431,767
79210436,753
79210441,780
79210446,821
79210451,753
79210456,888
79210461,807
79210466,713
79210471,753
79210475,740
79210480,726
79210485,605
79210490,605
79210495,523
79210500,483
79210505,394
79210511,326
79210516,313
79210521,70
79210526,124
79210530,150
79210535,-51
79210540,-65
79210545,-132
79210550,-146
79210555,-349
79210560,-294
79210565,-524
79210570,-524
79210575,-565
79210580,-592
79210585,-659
79210590,-754
79210594,-916
79210599,-862
79210604,-849
79210609,-889
79210614,-1078
79210619,-1051
79210624,-1173
79210629,-1173
79210634,-1159
79210639,-1186
79210644,-1240
79210649,-1267
79210654,-1362
79210659,-1267
79210664,-1321
79210669,-1429
79210673,-1403
79210678,-1524
79210683,-1565
79210688,-1565
79210693,-1700
79210698,-1686
79210703,-1729
79210708,-1891
79210714,-1837
79210719,-1959
79210724,-1945
79210729,-1986
79210733,-1999
79210738,-1851
79210743,-1905
79210748,-1702
79210753,-1662
79210758,-1432
79210763,-1229
79210768,-783
79210773,-486
79210778,0
79210783,337
79210788,945
79210793,1229
79210798,1756
79210803,2107
79210808,2472
79210812,2688
79210817,3067
79210822,3283
79210827,3526
79210832,3662
79210837,3796
79210842,3918
79210846,4013
79210851,4107
79210857,3999
79210863,4053
79210870,3959
79210876,3999
79210881,3851
79210886,3770
79210891,3756
79210896,3702
79210901,3539
79210906,3580
79210911,3364
79210916,3391
79210921,3337
79210926,3391
79210931,3188
79210936,3161
79210941,3161
79210946,3093
79210951,2999
79210956,2958
79210961,2837
79210966,2756
79210970,2688
79210975,2472
79210980,2350
79210985,2121
79210990,1985
79210995,1891
79211000,1782
79211005,1553
79211010,1458
79211015,1364
79211020,1377
79211025,1148
79211030,1080
79211035,1039
79211040,985
79211045,985
79211050,972
79211054,985
79211059,985
79211064,999
79211069,945
79211074,972
79211079,999
79211084,1013
79211089,931
79211095,972
79211100,830
79211105,910
79211110,951
79211114,735
79211119,897
79211124,803
79211129,681
79211134,762
79211139,627
79211144,586
79211149,532
79211154,573
79211159,370
79211164,411
79211169,357
79211173,181
79211178,86
79211183,140
79211188,-7
79211193,-48
79211198,-75
79211203,-210
79211208,-250
79211213,-237
79211218,-467
79211223,-399
79211228,-494
79211233,-561
79211238,-615
79211243,-669
79211248,-764
79211252,-804
79211257,-913
79211262,-939
79211267,-1048
79211272,-939
79211277,-993
79211282,-1048
79211287,-1075
79211293,-967
79211298,-1030
79211303,-1111
79211308,-1125
79211312,-1219
79211317,-1300
79211322,-1273
79211327,-1260
79211332,-1422
79211337,-1503
79211342,-1489
79211347,-1625
79211352,-1638
79211357,-1665
79211362,-1679
79211367,-1706
79211371,-1706
79211376,-1760
79211381,-1692
79211386,-1665
79211391,-1706
79211396,-1733
79211401,-1665
79211406,-1665
79211411,-1571
79211416,-1422
79211421,-1233
79211426,-989
79211430,-625
79211435,-327
79211440,36
79211445,469
79211450,807
79211455,1334
79211460,1739
79211465,2023
79211470,2388
79211475,2631
79211480,2888
79211485,3145
79211490,3388
79211495,3377
79211500,3417
79211505,3444
79211510,3552
79211515,3539
79211520,3539
79211525,3498
79211530,3606
79211535,3485
79211540,3444
79211545,3498
79211550,3336
79211554,3377
79211559,3228
79211564,3215
79211569,3161
79211574,3066
79211579,3026
79211584,2904
79211589,2742
79211594,2674
79211599,2607
79211604,2499
79211609,2404
79211614,2390
79211619,2323
79211624,2120
79211629,2053
79211633,1931
79211638,1769
79211643,1715
79211648,1634
79211653,1390
79211658,1269
79211663,1093
79211668,999
79211673,810
79211678,728
79211683,688
79211688,526
79211693,416
79211698,456
79211703,416
79211708,362
79211713,335
79211718,362
79211723,240
79211728,443
79211733,443
79211738,456
79211743,551
79211748,618
79211753,483
79211758,524
79211763,537
79211768,524
79211772,510
79211777,443
79211782,510
79211787,429
79211792,402
79211797,294
79211802,281
79211807,145
79211811,105
79211816,78
79211821,-70
79211826,-29
79211831,-124
79211836,-97
79211841,-313
79211846,-394
79211851,-367
79211856,-462
79211861,-502
79211866,-543
79211870,-692
79211875,-773
79211880,-800
79211885,-827
79211891,-917
79211896,-1025
79211901,-1147
79211906,-1065
79211911,-1147
79211916,-1228
79211921,-1200
79211926,-1214
79211930,-1241
79211935,-1295
79211940,-1484
79211945,-1430
79211950,-1565
79211955,-1660
79211960,-1674
79211965,-1754
79211970,-1782
79211975,-1741
79211980,-1944
79211985,-1917
79211990,-1808
79211995,-2065
79212000,-1971
79212005,-1971
79212010,-2052
79212014,-2011
79212019,-1984
79212024,-2079
79212029,-2079
79212034,-2038
79212039,-2065
79212044,-2187
79212049,-2160
79212054,-2200
79212059,-1917
79212064,-1836
79212069,-1646
79212073,-1282
79212078,-957
79212083,-579
79212088,-296
79212094,-12
79212099,474
79212104,798
79212109,1217
79212114,1582
79212119,1906
79212124,2203
79212129,2420
79212133,2474
79212138,2771
79212143,2892
79212148,3014
79212153,2987
79212158,3068
79212163,3014
79212168,3109
79212173,3095
79212178,3163
79212183,2960
79212188,2960
79212193,2838
79212198,2757
79212203,2798
79212208,2622
79212212,2582
79212217,2487
79212222,2392
79212227,2352
79212232,2217
79212237,2122
79212242,2028
79212247,1879
79212252,1811
79212257,1717
79212262,1663
79212267,1501
79212271,1365
79212276,1298
79212281,1041
79212286,982
79212292,819
79212297,658
79212302,495
79212307,401
79212312,225
79212317,103
79212322,9
79212327,-71
79212331,-152
79212336,-179
79212341,-179
79212346,-220
79212351,-260
79212356,-274
79212361,-220
79212366,-233
79212371,-193
79212376,-31
79212381,-112
79212386,-112
79212390,-4
79212395,36
79212400,-98
79212405,-112
79212410,-31
79212415,9
79212420,-85
79212425,-112
79212430,-98
79212435,-179
79212440,-193
79212445,-260
79212450,-341
79212454,-423
79212459,-382
79212464,-490
79212469,-517
79212474,-585
79212479,-639
79212484,-760
79212489,-909
79212495,-895
79212500,-895
79212505,-1031
79212510,-1125
79212514,-1058
79212519,-1220
79212524,-1314
79212529,-1355
79212534,-1477
79212539,-1504
79212544,-1598
79212549,-1598
79212554,-1612
79212559,-1639
79212564,-1666
79212569,-1747
79212574,-1760
79212579,-1801
79212584,-1923
79212589,-1895
79212593,-2058
79212598,-1977
79212603,-2044
79212608,-2071
79212613,-2193
79212618,-2328
79212623,-2247
79212628,-2341
79212633,-2409
79212638,-2409
79212643,-2476
79212648,-2422
79212652,-2409
79212657,-2450
79212662,-2422
79212667,-2422
79212672,-2544
79212677,-2584
79212682,-2524
79212687,-2416
79212693,-2227
79212698,-2119
79212703,-1889
79212708,-1606
79212713,-1200
79212718,-917
79212723,-497
79212728,-160
79212732,271
79212737,717
79212742,1082
79212747,1393
79212752,1758
79212757,2123
79212762,2393
79212767,2515
79212771,2826
79212776,2866
79212781,3123
79212786,3177
79212791,3177
79212796,3244
79212801,3231
79212806,3123
79212811,3028
79212816,3001
79212821,2947
79212826,2920
79212830,2907
79212835,2866
79212840,2798
79212845,2609
79212850,2555
79212855,2474
79212860,2380
79212865,2298
79212870,2217
79212875,2096
79212880,2081
79212885,1932
79212891,1851
79212896,1770
79212901,1608
79212906,1500
79212911,1405
79212915,1216
79212920,1135
79212925,905
79212930,784
79212935,608
79212940,513
79212945,311
79212950,230
79212955,27
79212960,-12
79212965,-107
79212970,-269
79212974,-337
79212979,-377
79212984,-418
79212989,-418
79212994,-418
79212999,-310
79213004,-310
79213009,-202
79213014,-107
79213019,-80
79213024,-134
79213029,-66
79213033,-40
79213038,-80
79213043,0
79213048,-202
79213053,-53
79213058,-94
79213063,-148
79213068,-161
79213074,-229
79213079,-367
79213084,-367
79213089,-475
79213093,-475
79213098,-556
79213105,-637
79213111,-826
79213118,-840
79213123,-907
79213128,-975
79213133,-1083
79213138,-1070
79213143,-1245
79213148,-1299
79213153,-1394
79213158,-1475
79213163,-1435
79213168,-1502
79213172,-1597
79213177,-1637
79213182,-1786
79213187,-1907
79213192,-1894
79213197,-1840
79213202,-1894
79213207,-2056
79213212,-2096
79213217,-2029
79213222,-2137
79213227,-2218
79213231,-2232
79213236,-2286
79213241,-2218
79213246,-2299
79213251,-2448
79213256,-2394
79213261,-2502
79213266,-2542
79213272,-2461
79213277,-2522
79213282,-2589
79213287,-2576
79213291,-2670
79213296,-2670
79213301,-2670
79213306,-2711
79213311,-2630
79213316,-2738
79213321,-2684
79213326,-2711
79213331,-2724
79213336,-2657
79213341,-2508
79213346,-2400
79213350,-2157
79213355,-1859
79213360,-1495
79213365,-1211
79213370,-643
79213375,-278
79213380,112
79213385,572
79213390,896
79213395,1329
79213400,1707
79213405,1923
79213410,2153
79213414,2518
79213419,2774
79213424,2896
79213429,3072
79213434,3220
79213439,3193
79213444,3315
79213449,3369
79213454,3410
79213459,3369
79213464,3301
79213469,3274
79213474,3005
79213479,2978
79213484,3045
79213489,2870
79213494,2775
79213499,2667
79213504,2654
79213509,2491
79213514,2491
79213519,2356
79213524,2302
79213529,2194
79213534,2140
79213539,2059
79213544,1924
79213549,1762
79213553,1775
79213558,1627
79213563,1505
79213568,1478
79213573,1275
79213578,1086
79213583,897
79213588,789
79213593,573
79213598,370
79213603,370
79213608,356
79213612,262
79213617,32
79213622,113
79213627,5
79213632,-35
79213637,-21
79213642,-61
79213647,-156
79213652,-21
79213657,-183
79213662,-278
79213667,-237
79213673,-88
79213678,-223
79213683,-196
79213688,-210
79213692,-210
79213697,-210
79213702,-250
79213707,-304
79213712,-236
79213717,-264
79213722,-317
79213727,-399
79213731,-277
79213736,-385
79213741,-453
79213746,-493
79213751,-588
79213756,-709
79213761,-709
79213766,-858
79213771,-926
79213776,-966
79213781,-1074
79213786,-1142
79213790,-1223
79213795,-1291
79213800,-1439
79213805,-1453
79213810,-1520
79213815,-1628
79213820,-1642
79213825,-1601
79213830,-1736
79213835,-1763
79213840,-1777
79213845,-1723
79213850,-1899
79213854,-1926
79213859,-2034
79213864,-2074
79213869,-2038
79213875,-2160
79213880,-2336
79213885,-2268
79213890,-2336
79213895,-2349
79213900,-2471
79213905,-2579
79213910,-2592
79213915,-2619
79213920,-2606
79213925,-2741
79213930,-2728
79213934,-2687
79213939,-2673
79213944,-2768
79213949,-2782
79213954,-2673
79213959,-2687
79213964,-2754
79213969,-2782
79213974,-2809
79213979,-2822
79213984,-2890
79213989,-2903
79213993,-2876
79213998,-2795
79214003,-2660
79214008,-2471
79214013,-2106
79214018,-1809
79214023,-1403
79214028,-1011
79214033,-673
79214038,-187
79214043,298
79214048,609
79214053,1069
79214058,1380
79214063,1704
79214068,1823
79214073,2053
79214078,2215
79214083,2363
79214088,2553
79214093,2607
79214098,2715
79214103,2715
79214108,2647
79214113,2688
79214118,2701
79214123,2593
79214128,2566
79214132,2539
79214137,2471
79214142,2458
79214147,2323
79214152,2391
79214157,2282
79214162,2188
79214167,1958
79214172,1917
79214177,1863
79214182,1755
79214187,1688
79214191,1539
79214196,1499
79214201,1377
79214206,1323
79214211,1147
79214216,1080
79214221,891
79214226,620
79214231,553
79214236,377
79214241,201
79214246,107
79214251,39
79214255,-54
79214260,-257
79214265,-242
79214270,-337
79214276,-404
79214281,-485
79214286,-499
79214291,-620
79214296,-431
79214301,-512
79214306,-607
79214311,-566
79214315,-593
79214320,-634
79214325,-647
79214330,-566
79214335,-526
79214340,-566
79214345,-553
79214350,-539
79214355,-512
79214360,-566
79214365,-526
79214370,-593
79214374,-566
79214379,-620
79214384,-701
79214389,-783
79214394,-796
79214399,-823
79214404,-918
79214409,-1026
79214414,-985
79214419,-1066
79214424,-1066
79214429,-1161
79214433,-1215
79214438,-1309
79214443,-1444
79214448,-1390
79214453,-1553
79214458,-1688
79214463,-1717
79214468,-1622
79214474,-1811
79214479,-1879
79214484,-1771
79214489,-1892
79214494,-2000
79214499,-1933
79214504,-2028
79214509,-1946
79214513,-1987
79214518,-2000
79214523,-2176
79214528,-2109
79214533,-2230
79214538,-2298
79214543,-2392
79214548,-2379
79214553,-2433
79214558,-2474
79214563,-2541
79214568,-2636
79214572,-2798
79214577,-2690
79214582,-2798
79214587,-2906
79214592,-2974
79214597,-2906
79214602,-3028
79214607,-3082
79214612,-3028
79214617,-3000
79214622,-3000
79214627,-3028
79214631,-2987
79214636,-2798
79214641,-2676
79214646,-2379
79214651,-2176
79214656,-1798
79214661,-1339
79214666,-947
79214672,-542
79214677,-150
79214682,335
79214687,687
79214691,1092
79214696,1471
79214701,1606
79214706,1876
79214711,2065
79214716,2200
79214721,2308
79214726,2335
79214731,2403
79214736,2457
79214741,2565
79214746,2538
79214751,2578
79214755,2606
79214760,2552
79214765,2538
79214770,2430
79214775,2322
79214780,2268
79214785,2092
79214790,1943
79214795,1889
79214800,1781
79214805,1660
79214810,1578
79214815,1443
79214820,1308
79214825,1187
79214830,984
79214834,876
79214839,754
79214844,660
79214849,619
79214855,457
79214860,461
79214865,340
79214870,232
79214875,-51
79214880,-159
79214885,-349
79214890,-362
79214894,-565
79214899,-659
79214904,-700
79214909,-808
79214914,-862
79214919,-943
79214924,-1024
79214929,-997
79214934,-1011
79214939,-970
79214944,-862
79214949,-916
79214953,-970
79214958,-916
79214963,-862
79214968,-767
79214973,-795
79214978,-795
79214983,-754
79214988,-767
79214993,-767
79214998,-673
79215003,-727
79215008,-821
79215013,-849
79215018,-875
79215023,-943
79215028,-930
79215032,-1011
79215037,-1038
79215042,-1119
79215047,-1227
79215053,-1308
79215058,-1297
79215063,-1459
79215068,-1459
79215073,-1540
79215078,-1621
79215083,-1594
79215088,-1810
79215092,-1851
79215097,-1959
79215102,-2040
79215107,-2107
79215112,-2189
79215117,-2175
79215122,-2229
79215127,-2229
79215132,-2256
79215137,-2243
79215142,-2324
79215147,-2310
79215151,-2391
79215156,-2405
79215161,-2526
79215166,-2607
79215171,-2661
79215176,-2634
79215181,-2743
79215186,-2702
79215191,-2769
79215196,-2878
79215201,-2972
79215206,-3013
79215211,-3013
79215215,-2972
79215220,-3148
79215225,-3189
79215230,-3148
79215235,-3121
79215240,-3215
79215245,-3161
79215250,-3121
79215256,-2963
79215261,-2746
79215266,-2625
79215271,-2368
79215275,-2044
79215280,-1733
79215285,-1354
79215290,-922
79215295,-544
79215300,9
79215305,401
79215310,766
79215315,1212
79215320,1496
79215325,1834
79215330,1955
79215334,2185
79215339,2469
79215344,2577
79215349,2617
79215354,2658
79215359,2752
79215364,2779
79215369,2779
79215374,2793
79215379,2793
79215384,2698
79215389,2834
79215393,2698
79215398,2631
79215403,2604
79215408,2442
79215413,2428
79215418,2360
79215423,2320
79215428,2144
79215433,2144
79215438,1969
79215443,1834
79215448,1712
79215454,1614
79215459,1573
79215464,1479
79215469,1249
79215473,1114
79215478,979
79215483,857
79215488,708
79215493,573
79215498,411
79215503,181
79215508,181
79215513,87
79215518,-115
79215523,-210
79215528,-426
79215532,-385
79215537,-480
79215542,-520
79215547,-601
79215552,-601
79215557,-628
79215562,-656
79215567,-628
79215572,-561
79215577,-507
79215582,-493
79215587,-520
79215591,-453
79215596,-372
79215601,-358
79215606,-439
79215611,-439
79215616,-439
79215621,-453
79215626,-561
79215631,-520
79215636,-480
79215641,-588
79215646,-615
79215651,-539
79215656,-525
79215661,-620
79215666,-728
79215671,-782
79215676,-850
79215681,-782
79215686,-998
79215691,-998
79215696,-1079
79215701,-1093
79215706,-1201
79215711,-1268
79215715,-1336
79215720,-1430
79215725,-1458
79215730,-1512
79215735,-1593
79215740,-1674
79215745,-1687
79215750,-1795
79215755,-1822
79215760,-1930
79215765,-1958
79215770,-1998
79215775,-2106
79215780,-2133
79215785,-2133
79215790,-2201
79215794,-2241
79215799,-2282
79215804,-2228
79215809,-2336
79215814,-2404
79215819,-2458
79215824,-2444
79215829,-2458
79215834,-2512
79215839,-2417
79215844,-2484
79215849,-2465
79215854,-2600
79215859,-2587
79215864,-2641
79215869,-2600
79215874,-2613
79215879,-2573
79215884,-2587
79215889,-2600
79215894,-2492
79215899,-2289
79215904,-2113
79215909,-1857
79215913,-1627
79215918,-1141
79215925,-370
79215931,61
79215938,453
79215943,1034
79215948,1331
79215953,1764
79215958,2223
79215963,2385
79215968,2723
79215972,2885
79215977,3156
79215982,3304
79215987,3493
79215992,3520
79215997,3561
79216002,3507
79216007,3615
79216012,3547
79216017,3520
79216022,3588
79216027,3372
79216031,3291
79216036,3142
79216041,3101
79216046,2896
79216052,2869
