TIME,DIFFERENTIAL_TIME,PACKNUM,LOSTNUM,DATA_LEN,PPW,SP,IF_TRUNCATED
79206399,79206384,456624,0,4,1979,635,0
79206399,79206389,456624,0,4,1803,633,0
79206399,79206394,456624,0,4,1722,632,0
79206399,79206399,456624,0,4,1560,630,0
79206419,79206404,456625,0,4,1385,629,0
79206419,79206409,456625,0,4,1263,627,0
79206419,79206414,456625,0,4,1060,625,0
79206419,79206419,456625,0,4,939,624,0
79206439,79206424,456626,0,4,763,622,0
79206439,79206429,456626,0,4,628,621,0
79206439,79206434,456626,0,4,520,620,0
79206439,79206439,456626,0,4,493,620,0
79206458,79206444,456627,0,4,358,618,0
79206458,79206449,456627,0,4,317,618,0
79206458,79206453,456627,0,4,141,616,0
79206458,79206458,456627,0,4,209,617,0
79206478,79206463,456628,0,4,155,616,0
79206478,79206468,456628,0,4,114,616,0
79206478,79206473,456628,0,4,182,617,0
79206478,79206478,456628,0,4,74,616,0
79206498,79206483,456629,0,4,101,616,0
79206498,79206488,456629,0,4,128,616,0
79206498,79206493,456629,0,4,155,616,0
79206498,79206498,456629,0,4,168,617,0
79206518,79206503,456630,0,4,20,615,0
79206518,79206508,456630,0,4,128,616,0
79206518,79206513,456630,0,4,87,616,0
79206518,79206518,456630,0,4,20,615,0
79206537,79206523,456631,0,4,47,615,0
79206537,79206528,456631,0,4,33,615,0
79206537,79206532,456631,0,4,20,615,0
79206537,79206537,456631,0,4,-60,614,0
79206558,79206542,456632,0,4,-74,614,0
79206558,79206547,456632,0,4,-192,613,0
79206558,79206553,456632,0,4,-179,613,0
79206558,79206558,456632,0,4,-138,614,0
79206578,79206563,456633,0,4,-220,613,0
79206578,79206568,456633,0,4,-179,613,0
79206578,79206573,456633,0,4,-301,612,0
79206578,79206578,456633,0,4,-274,612,0
79206597,79206583,456634,0,4,-355,612,0
79206597,79206588,456634,0,4,-449,611,0
79206597,79206592,456634,0,4,-530,610,0
79206597,79206597,456634,0,4,-598,609,0
79206617,79206602,456635,0,4,-638,609,0
79206617,79206607,456635,0,4,-679,608,0
79206617,79206612,456635,0,4,-868,606,0
79206617,79206617,456635,0,4,-787,607,0
79206636,79206622,456636,0,4,-895,606,0
79206636,79206627,456636,0,4,-949,606,0
79206636,79206631,456636,0,4,-1084,604,0
79206636,79206636,456636,0,4,-1098,604,0
79206656,79206641,456637,0,4,-1166,603,0
79206656,79206646,456637,0,4,-1219,603,0
79206656,79206651,456637,0,4,-1341,602,0
79206656,79206656,456637,0,4,-1341,602,0
79206676,79206661,456638,0,4,-1476,600,0
79206676,79206666,456638,0,4,-1436,601,0
79206676,79206671,456638,0,4,-1449,601,0
79206676,79206676,456638,0,4,-1422,601,0
79206700,79206681,456639,0,5,-1544,600,0
79206700,79206686,456639,0,5,-1706,598,0
79206700,79206690,456639,0,5,-1679,598,0
79206700,79206695,456639,0,5,-1787,597,0
79206700,79206700,456639,0,5,-1801,597,0
79206720,79206705,456640,0,4,-1828,597,0
79206720,79206710,456640,0,4,-2003,595,0
79206720,79206715,456640,0,4,-2044,595,0
79206720,79206720,456640,0,4,-2044,595,0
79206740,79206725,456641,0,4,-2111,594,0
79206740,79206730,456641,0,4,-2125,594,0
79206740,79206735,456641,0,4,-2030,595,0
79206740,79206740,456641,0,4,-2192,593,0
79206761,79206745,456642,0,4,-2246,593,0
79206761,79206750,456642,0,4,-2165,594,0
79206761,79206756,456642,0,4,-2192,593,0
79206761,79206761,456642,0,4,-2259,593,0
79206780,79206766,456643,0,4,-2300,592,0
79206780,79206771,456643,0,4,-2273,592,0
79206780,79206775,456643,0,4,-2327,592,0
79206780,79206780,456643,0,4,-2408,591,0
79206800,79206785,456644,0,4,-2381,591,0
79206800,79206790,456644,0,4,-2394,591,0
79206800,79206795,456644,0,4,-2557,590,0
79206800,79206800,456644,0,4,-2557,590,0
79206820,79206805,456645,0,4,-2597,589,0
79206820,79206810,456645,0,4,-2543,590,0
79206820,79206815,456645,0,4,-2705,588,0
79206820,79206820,456645,0,4,-2732,588,0
79206839,79206825,456646,0,4,-2705,588,0
79206839,79206830,456646,0,4,-2732,588,0
79206839,79206834,456646,0,4,-2800,587,0
79206839,79206839,456646,0,4,-2732,588,0
79206859,79206844,456647,0,4,-2638,589,0
79206859,79206849,456647,0,4,-2597,589,0
79206859,79206854,456647,0,4,-2476,590,0
79206859,79206859,456647,0,4,-2219,593,0
79206879,79206864,456648,0,4,-1894,596,0
79206879,79206869,456648,0,4,-1773,597,0
79206879,79206874,456648,0,4,-1286,602,0
79206879,79206879,456648,0,4,-1003,605,0
79206898,79206884,456649,0,4,-651,609,0
79206898,79206889,456649,0,4,-233,613,0
79206898,79206893,456649,0,4,132,617,0
79206898,79206898,456649,0,4,618,621,0
79206918,79206903,456650,0,4,848,624,0
79206918,79206908,456650,0,4,1132,627,0
79206918,79206913,456650,0,4,1375,629,0
79206918,79206918,456650,0,4,1672,632,0
79206938,79206923,456651,0,4,1861,634,0
79206938,79206928,456651,0,4,2118,636,0
79206938,79206933,456651,0,4,2212,637,0
79206938,79206938,456651,0,4,2253,638,0
79206958,79206943,456652,0,4,2376,639,0
79206958,79206948,456652,0,4,2417,639,0
79206958,79206953,456652,0,4,2539,640,0
79206958,79206958,456652,0,4,2566,641,0
79206978,79206963,456653,0,4,2633,641,0
79206978,79206968,456653,0,4,2620,641,0
79206978,79206973,456653,0,4,2579,641,0
79206978,79206978,456653,0,4,2660,642,0
79206998,79206983,456654,0,4,2552,641,0
79206998,79206988,456654,0,4,2471,640,0
79206998,79206993,456654,0,4,2390,639,0
79206998,79206998,456654,0,4,2404,639,0
79207018,79207003,456655,0,4,2255,638,0
79207018,79207008,456655,0,4,2079,636,0
79207018,79207013,456655,0,4,2120,636,0
79207018,79207018,456655,0,4,2025,635,0
79207037,79207023,456656,0,4,1985,635,0
79207037,79207028,456656,0,4,1998,635,0
79207037,79207032,456656,0,4,1958,635,0
79207037,79207037,456656,0,4,1782,633,0
79207057,79207042,456657,0,4,1782,633,0
79207057,79207047,456657,0,4,1620,631,0
79207057,79207052,456657,0,4,1633,631,0
79207057,79207057,456657,0,4,1539,630,0
79207077,79207062,456658,0,4,1525,630,0
79207077,79207067,456658,0,4,1404,629,0
79207077,79207072,456658,0,4,1215,627,0
79207077,79207077,456658,0,4,1120,626,0
79207096,79207082,456659,0,4,944,625,0
79207096,79207087,456659,0,4,769,623,0
79207096,79207091,456659,0,4,620,621,0
79207096,79207096,456659,0,4,444,620,0
79207116,79207101,456660,0,4,377,619,0
79207116,79207106,456660,0,4,295,618,0
79207116,79207111,456660,0,4,255,618,0
79207116,79207116,456660,0,4,160,617,0
79207136,79207121,456661,0,4,12,615,0
79207136,79207126,456661,0,4,-14,615,0
79207136,79207131,456661,0,4,-68,614,0
79207136,79207136,456661,0,4,-41,615,0
79207156,79207141,456662,0,4,-97,614,0
79207156,79207146,456662,0,4,-110,614,0
79207156,79207151,456662,0,4,-151,613,0
79207156,79207156,456662,0,4,-191,613,0
79207176,79207161,456663,0,4,-178,613,0
79207176,79207166,456663,0,4,-191,613,0
79207176,79207171,456663,0,4,-232,613,0
79207176,79207176,456663,0,4,-56,614,0
79207196,79207181,456664,0,4,-205,613,0
79207196,79207186,456664,0,4,-97,614,0
79207196,79207191,456664,0,4,-56,614,0
79207196,79207196,456664,0,4,-124,614,0
79207220,79207201,456665,0,5,-29,615,0
79207220,79207206,456665,0,5,-56,614,0
79207220,79207210,456665,0,5,-97,614,0
79207220,79207215,456665,0,5,-43,615,0
79207220,79207220,456665,0,5,-178,613,0
79207240,79207225,456666,0,4,10,615,0
79207240,79207230,456666,0,4,-43,615,0
79207240,79207235,456666,0,4,-137,614,0
79207240,79207240,456666,0,4,-137,614,0
79207260,79207245,456667,0,4,-259,612,0
79207260,79207250,456667,0,4,-340,612,0
79207260,79207255,456667,0,4,-367,611,0
79207260,79207260,456667,0,4,-435,611,0
79207279,79207265,456668,0,4,-543,610,0
79207279,79207270,456668,0,4,-516,610,0
79207279,79207274,456668,0,4,-651,608,0
79207279,79207279,456668,0,4,-705,608,0
79207299,79207284,456669,0,4,-732,608,0
79207299,79207289,456669,0,4,-840,607,0
79207299,79207294,456669,0,4,-881,606,0
79207299,79207299,456669,0,4,-989,605,0
79207319,79207304,456670,0,4,-1056,604,0
79207319,79207309,456670,0,4,-989,605,0
79207319,79207314,456670,0,4,-1151,603,0
79207319,79207319,456670,0,4,-1178,603,0
79207340,79207324,456671,0,4,-1232,603,0
