DIFFERENTIAL_TIME,PPW
71327829,-2557
71327834,-2611
71327839,-2748
71327843,-2816
71327848,-2844
71327853,-2844
71327858,-2912
71327863,-3035
71327868,-3062
71327873,-3172
71327878,-3295
71327883,-3308
71327888,-3527
71327893,-3513
71327898,-3554
71327903,-3650
71327908,-3732
71327913,-3691
71327918,-3732
71327922,-3636
71327927,-3377
71327932,-2707
71327937,-2311
71327943,-1669
71327948,-1041
71327953,-303
71327958,338
71327963,1144
71327968,1854
71327973,2401
71327978,2947
71327983,3371
71327988,3835
71327993,4054
71327998,4286
71328002,4559
71328007,4628
71328012,4778
71328017,4901
71328022,4901
71328027,4833
71328032,4792
71328037,4846
71328042,4764
71328047,4709
71328052,4682
71328057,4573
71328061,4628
71328066,4546
71328071,4559
71328076,4491
71328081,4354
71328086,4409
71328091,4300
71328096,4245
71328101,4218
71328106,4163
71328111,4218
71328116,4136
71328121,4136
71328126,3958
71328131,3769
71328136,3810
71328142,3715
71328147,3715
71328152,3810
71328157,3632
71328161,3687
71328166,3728
71328171,3537
71328176,3387
71328181,3318
71328186,3168
71328191,3018
71328196,2922
71328201,2799
71328206,2663
71328211,2499
71328216,2307
71328220,2130
71328225,2020
71328230,1829
71328235,1747
71328240,1556
71328245,1392
71328250,1324
71328255,1351
71328260,1228
71328265,1064
71328270,982
71328275,1010
71328280,982
71328285,846
71328290,900
71328295,818
71328300,859
71328304,764
71328309,736
71328314,668
71328319,490
71328325,572
71328330,244
71328335,189
71328340,25
71328345,-97
71328350,-97
71328355,-247
71328360,-288
71328365,-425
71328370,-425
71328375,-534
71328380,-561
71328384,-602
71328389,-753
71328394,-725
71328399,-670
71328404,-889
71328409,-971
71328414,-848
71328419,-1067
71328424,-1107
71328429,-1107
71328434,-1203
71328439,-1285
71328444,-1285
71328449,-1408
71328454,-1531
71328459,-1640
71328463,-1668
71328468,-1763
71328473,-1668
71328478,-1736
71328483,-1791
71328488,-1927
71328493,-1914
71328498,-1955
71328503,-1955
71328508,-2036
71328513,-2050
71328518,-2187
71328524,-2201
71328529,-2353
71328534,-2367
71328539,-2462
71328543,-2448
71328548,-2612
71328553,-2722
71328558,-2694
71328563,-2817
71328568,-2886
71328573,-2776
71328578,-2995
71328583,-3022
71328588,-2995
71328593,-3077
71328598,-3090
71328603,-3077
71328608,-3008
71328613,-3022
71328618,-3118
71328622,-3049
71328627,-3104
71328632,-3132
71328637,-3254
71328642,-3227
71328647,-3254
71328652,-3364
71328657,-3432
71328662,-3473
71328667,-3514
71328672,-3637
71328677,-3719
71328682,-3692
71328687,-3787
71328692,-3828
71328697,-3951
71328701,-3965
71328706,-4019
71328711,-4115
71328716,-4115
71328722,-4265
71328727,-4067
71328732,-4094
71328737,-4244
71328742,-4272
71328747,-4408
71328752,-4354
71328757,-4395
71328762,-4381
71328767,-4203
71328772,-4135
71328777,-3766
71328781,-3575
71328786,-3056
71328791,-2359
71328796,-1826
71328801,-1143
71328806,-529
71328811,181
71328816,795
71328821,1260
71328826,1684
71328831,2093
71328836,2353
71328841,2708
71328846,2886
71328851,3132
71328856,3132
71328860,3214
71328865,3309
71328870,3227
71328875,3268
71328880,3227
71328885,3336
71328890,3227
71328895,3145
71328900,3200
71328905,3132
71328910,3036
71328915,3063
71328920,3036
71328925,2714
71328930,2741
71328935,2700
71328940,2604
71328945,2659
71328950,2618
71328955,2591
71328960,2659
71328965,2618
71328970,2632
71328975,2563
71328980,2591
71328985,2577
71328990,2618
71328995,2577
71329000,2618
71329005,2645
71329010,2577
71329015,2645
71329020,2495
71329024,2454
71329029,2372
71329034,2331
71329039,2071
71329044,2030
71329049,1839
71329054,1634
71329059,1580
71329064,1416
71329069,1293
71329074,1115
71329079,1019
71329084,1019
71329089,883
71329094,787
71329099,787
71329103,787
71329108,705
71329115,746
71329122,856
71329129,576
71329134,590
71329139,604
71329144,481
71329149,631
71329154,549
71329159,522
71329164,440
71329169,303
71329174,358
71329179,303
71329183,248
71329188,235
71329193,-38
71329198,-65
71329203,-79
71329208,-119
71329213,-325
71329218,-283
71329223,-365
71329228,-516
71329233,-543
71329238,-611
71329242,-680
71329247,-775
71329252,-830
71329257,-939
71329262,-1076
71329267,-1007
71329272,-1199
71329277,-1239
71329282,-1335
71329287,-1349
71329292,-1390
71329297,-1513
71329302,-1540
71329307,-1595
71329312,-1759
71329317,-1690
71329322,-1905
71329327,-2001
71329332,-1973
71329337,-2083
71329342,-2069
71329347,-2165
71329352,-2206
71329357,-2342
71329362,-2288
71329367,-2383
71329372,-2424
71329377,-2342
71329382,-2493
71329387,-2493
71329392,-2520
71329397,-2602
71329401,-2616
71329406,-2643
71329411,-2657
71329416,-2629
71329421,-2739
71329426,-2848
71329431,-2793
71329436,-2875
71329441,-2889
71329446,-3025
71329451,-2984
71329456,-3012
71329461,-3039
71329466,-3053
71329471,-3189
71329476,-3080
71329480,-3203
71329485,-3176
71329490,-3298
71329495,-3381
71329500,-3394
71329505,-3422
71329510,-3613
71329515,-3654
71329521,-3379
71329526,-3393
71329531,-3502
71329536,-3475
71329541,-3612
71329546,-3652
71329551,-3775
71329556,-3830
71329560,-3912
71329565,-3953
71329570,-4131
71329575,-4212
71329580,-4240
71329585,-4322
71329590,-4418
71329595,-4363
71329600,-4349
71329605,-4349
71329610,-4281
71329615,-4158
71329620,-4035
71329625,-3625
71329630,-3120
71329635,-2751
71329640,-2204
71329644,-1426
71329649,-838
71329654,-264
71329659,213
71329664,745
71329669,1142
71329674,1552
71329679,1934
71329684,2139
71329689,2289
71329694,2480
71329699,2576
71329704,2590
71329709,2644
71329714,2603
71329719,2450
71329724,2436
71329729,2381
71329734,2299
71329739,2149
71329744,2108
71329749,2054
71329754,1944
71329759,1849
71329764,1726
71329769,1808
71329774,1562
71329779,1562
71329784,1398
71329789,1371
71329794,1302
71329799,1179
71329803,1166
71329808,1070
71329813,1056
71329818,1029
71329823,974
71329828,974
71329833,1015
71329838,879
71329843,715
71329848,756
71329853,729
71329858,647
71329863,483
71329868,401
71329873,210
71329878,141
71329882,-35
71329887,-268
71329892,-377
71329897,-527
71329902,-800
71329907,-814
71329912,-964
71329917,-1151
71329923,-1219
71329928,-1315
71329933,-1315
71329938,-1479
71329942,-1479
71329947,-1561
71329952,-1452
71329957,-1506
71329962,-1452
71329967,-1561
71329972,-1534
71329977,-1547
71329982,-1547
71329987,-1616
71329992,-1629
71329997,-1643
71330002,-1575
71330007,-1766
71330012,-1834
71330017,-1766
71330021,-1820
71330026,-1807
71330031,-1930
71330036,-2121
71330041,-2135
71330046,-2162
71330051,-2203
71330056,-2244
71330061,-2312
71330066,-2381
71330071,-2394
71330076,-2490
71330081,-2517
71330086,-2572
71330091,-2667
71330096,-2613
71330101,-2736
71330105,-2777
71330110,-2791
71330115,-2936
71330121,-2868
71330126,-3073
71330131,-3100
71330136,-3182
71330141,-3237
71330146,-3182
71330151,-3264
71330156,-3442
71330161,-3415
71330166,-3537
71330171,-3551
71330176,-3619
71330181,-3633
71330185,-3592
71330190,-3715
71330195,-3756
71330200,-3770
71330205,-3838
71330210,-3906
71330215,-3961
71330220,-3920
71330225,-3865
71330230,-3961
71330235,-3947
71330240,-4056
71330245,-4111
71330250,-4207
71330255,-4193
71330260,-4302
71330264,-4261
71330269,-4302
71330274,-4425
71330279,-4193
71330284,-4261
71330289,-4371
71330294,-4275
71330299,-4302
71330304,-4439
71330309,-4398
71330314,-4017
71330319,-4058
71330325,-4017
71330330,-4154
71330335,-4194
71330340,-4222
71330344,-4167
71330349,-4276
71330354,-4358
71330359,-4372
71330364,-4495
71330369,-4618
71330374,-4741
71330379,-4727
71330384,-4823
71330389,-4919
71330394,-4891
71330399,-5124
71330404,-5192
71330409,-5219
71330414,-5274
71330419,-5369
71330423,-5588
71330428,-5643
71330433,-5670
71330438,-5615
71330443,-5834
71330448,-5888
71330453,-5834
71330458,-5724
71330463,-5492
71330468,-5205
71330473,-4891
71330478,-4440
71330483,-3826
71330488,-3266
71330493,-2610
71330498,-2104
71330502,-1531
71330507,-971
71330512,-317
71330517,9
71330523,241
71330528,501
71330533,733
71330538,720
71330543,911
71330548,788
71330553,733
71330558,720
71330563,665
71330568,556
71330573,542
71330578,419
71330582,392
71330587,282
71330592,228
71330597,91
71330602,-31
71330607,37
71330612,-3
71330617,-58
71330622,78
71330627,-31
71330632,-99
71330637,78
71330642,-99
71330647,-44
71330652,-126
71330657,-153
71330661,-208
71330666,-345
71330671,-249
71330676,-304
71330681,-482
71330686,-468
71330691,-673
71330696,-741
71330701,-960
71330706,-946
71330711,-1125
71330716,-1153
71330722,-1262
71330727,-1399
71330732,-1453
71330737,-1590
71330741,-1727
71330746,-1795
71330751,-1863
71330756,-1918
71330761,-1836
71330766,-1836
71330771,-1863
71330776,-1904
71330781,-1945
71330786,-1877
71330791,-1877
71330796,-1849
71330801,-1959
71330806,-2014
71330811,-2054
71330816,-2054
71330820,-1959
71330825,-2082
71330830,-2082
71330835,-2109
71330840,-2164
71330845,-2177
71330850,-2191
71330855,-2328
71330860,-2314
71330865,-2328
71330870,-2396
71330875,-2464
71330880,-2655
71330884,-2587
71330889,-2683
71330894,-2710
71330899,-2888
71330904,-2710
71330909,-2773
71330914,-2896
71330920,-2896
71330925,-2868
71330930,-2937
71330935,-3073
71330940,-3087
71330945,-3141
71330950,-3210
71330955,-3196
71330960,-3442
71330964,-3374
71330969,-3510
71330974,-3497
71330979,-3551
71330984,-3551
71330989,-3387
71330994,-3469
71330999,-3469
71331004,-3428
71331009,-3469
71331014,-3538
71331019,-3524
71331024,-3524
71331029,-3524
71331034,-3565
71331039,-3565
71331043,-3592
71331048,-3565
71331053,-3688
71331058,-3647
71331063,-3688
71331068,-3702
71331073,-3715
71331078,-3674
71331083,-3661
71331088,-3661
71331093,-3702
71331098,-3647
71331104,-3743
71331109,-3335
71331114,-3293
71331119,-3430
71331123,-3376
71331128,-3430
71331133,-3417
71331138,-3553
71331143,-3608
71331148,-3567
71331153,-3731
71331158,-3690
71331163,-3690
71331168,-3908
71331173,-3949
71331178,-3936
71331183,-3908
71331188,-4045
71331193,-3949
71331198,-4004
71331202,-3977
71331207,-4004
71331212,-4086
71331217,-4086
71331222,-4127
71331227,-4154
71331232,-4222
71331237,-4263
71331242,-4468
71331247,-4346
71331252,-4537
71331257,-4537
71331262,-4578
71331267,-4578
71331272,-4673
71331277,-4605
71331281,-4509
71331286,-4346
71331291,-4017
71331296,-3649
71331302,-3184
71331307,-2094
71331312,-1588
71331317,-960
71331322,-304
71331327,173
71331332,610
71331337,993
71331342,1334
71331347,1607
71331352,1853
71331357,2004
71331361,2140
71331366,2250
71331373,2318
71331379,2318
71331386,2236
71331391,2331
71331396,2167
71331401,2072
71331406,1894
71331411,1853
71331416,1963
71331421,1867
71331426,1935
71331431,1826
71331436,1771
71331441,1731
71331445,1662
71331450,1648
71331455,1744
71331460,1580
71331465,1512
71331470,1539
71331475,1471
71331480,1485
71331485,1389
71331490,1361
71331495,1389
71331500,1361
71331506,1449
71331511,1422
71331516,1395
71331521,1449
71331525,1367
71331530,1286
71331535,1231
71331540,1176
71331545,1012
71331550,862
71331555,821
71331560,630
71331565,466
71331570,329
71331575,111
71331580,124
71331585,-66
71331590,-80
71331595,-121
71331600,-202
71331604,-148
71331609,-230
71331614,-175
71331619,-257
71331624,-107
71331629,-148
71331634,-107
71331639,-39
71331644,-25
71331649,-189
71331654,-202
71331659,-189
71331664,-216
71331669,-244
71331674,-257
71331679,-312
71331683,-380
71331688,-462
71331693,-517
71331698,-558
71331704,-555
71331709,-582
71331714,-732
71331719,-637
71331724,-828
71331729,-814
71331734,-787
71331739,-896
71331744,-1006
71331749,-978
71331754,-1115
71331759,-1210
71331763,-1183
71331768,-1210
71331773,-1292
71331778,-1347
71331783,-1429
71331788,-1497
71331793,-1538
71331798,-1620
71331803,-1648
71331808,-1702
71331813,-1634
71331818,-1757
71331823,-1771
71331828,-1880
71331833,-1853
71331838,-1893
71331842,-1921
71331847,-1839
71331852,-2030
71331857,-1934
71331862,-1962
71331867,-1989
71331872,-1975
71331877,-2003
71331882,-2030
71331887,-2057
71331892,-2057
71331897,-2030
71331902,-2139
71331907,-2234
71331912,-2261
71331917,-2247
71331922,-2234
71331927,-2398
71331932,-2466
71331937,-2412
71331942,-2398
71331947,-2521
71331952,-2439
71331957,-2493
71331962,-2548
71331967,-2712
71331972,-2698
71331977,-2658
71331981,-2658
71331986,-2780
71331991,-2739
71331996,-2835
71332001,-2890
71332006,-2958
71332011,-2944
71332016,-3136
71332021,-3136
71332026,-3218
71332031,-3299
71332036,-3313
71332041,-3409
71332046,-3477
71332051,-3477
71332056,-3627
71332060,-3764
71332065,-3764
71332070,-3846
71332075,-3887
71332080,-4037
71332085,-4106
71332090,-4160
71332095,-4188
71332101,-3716
71332106,-3620
71332111,-3442
71332116,-3101
71332121,-2800
71332126,-2308
71332131,-1858
71332136,-1243
71332140,-601
71332145,0
71332150,560
71332155,1051
71332160,1680
71332165,2021
71332170,2253
71332175,2445
71332180,2773
71332185,3046
71332190,3087
71332195,3292
71332200,3210
71332205,3182
71332210,3278
71332215,3182
71332220,3223
71332224,3223
71332229,3264
71332234,3101
71332239,3087
71332244,2950
71332249,2977
71332254,2841
71332259,2909
71332264,2718
71332269,2622
71332274,2499
71332279,2595
71332284,2458
71332289,2513
71332294,2582
71332299,2561
71332304,2588
71332309,2520
71332314,2616
71332319,2602
71332324,2643
71332329,2616
71332334,2766
71332339,2575
71332344,2630
71332349,2643
71332354,2602
71332359,2438
71332364,2288
71332369,2165
71332374,2069
71332379,1988
71332383,1742
71332388,1769
71332393,1550
71332398,1332
71332403,1332
71332408,1168
71332413,1154
71332418,963
71332423,936
71332428,854
71332433,840
71332438,744
71332443,731
71332448,580
71332453,621
71332458,512
71332462,594
71332467,567
71332472,444
71332477,580
71332482,444
71332487,485
71332492,471
71332497,212
71332503,157
71332508,225
71332513,130
71332518,103
71332523,20
71332528,7
71332533,-101
71332538,-156
71332542,-265
