DIFFERENTIAL_TIME,PPW
65392176,2677
65392181,2531
65392186,2635
65392191,2369
65392197,2409
65392202,2435
65392207,2236
65392212,2210
65392217,2077
65392222,1878
65392227,1745
65392232,1612
65392237,1453
65392242,1227
65392247,1068
65392252,763
65392256,617
65392261,524
65392266,431
65392271,311
65392276,139
65392281,99
65392286,20
65392291,33
65392296,-6
65392301,-59
65392306,-33
65392311,-73
65392316,232
65392321,126
65392326,59
65392331,139
65392335,99
65392340,-6
65392345,20
65392350,99
65392355,72
65392360,-33
65392365,-86
65392370,-99
65392375,-99
65392380,-232
65392385,-209
65392390,-249
65392395,-369
65392400,-382
65392405,-435
65392410,-528
65392415,-594
65392420,-740
65392425,-887
65392430,-887
65392435,-1006
65392440,-1019
65392445,-1099
65392450,-1232
65392455,-1311
65392460,-1378
65392465,-1391
65392470,-1537
65392474,-1590
65392479,-1656
65392484,-1776
65392489,-1776
65392494,-1803
65392499,-1909
65392504,-1962
65392509,-2002
65392514,-2015
65392519,-2081
65392524,-2094
65392529,-2094
65392534,-2148
65392539,-2201
65392544,-2307
65392549,-2334
65392554,-2413
65392558,-2360
65392563,-2387
65392568,-2387
65392573,-2440
65392579,-2400
65392584,-2372
65392589,-2358
65392594,-2372
65392599,-2279
65392604,-2358
65392609,-2385
65392614,-2438
65392618,-2452
65392623,-2544
65392628,-2505
65392633,-2505
65392638,-2558
65392643,-2597
65392648,-2664
65392653,-2690
65392658,-2704
65392663,-2783
65392668,-2850
65392673,-2876
65392677,-2876
65392682,-2836
65392687,-2890
65392692,-3049
65392697,-2916
65392702,-3022
65392707,-3049
65392712,-3182
65392717,-3128
65392722,-3275
65392727,-3275
65392732,-3301
65392737,-3354
65392742,-3341
65392747,-3301
65392752,-3022
65392756,-3036
65392761,-2850
65392766,-2584
65392771,-2080
65392777,-1668
65392782,-964
65392787,-539
65392792,-154
65392797,362
65392802,734
65392807,1040
65392812,1265
65392817,1663
65392822,1982
65392827,2394
65392832,2712
65392836,3018
65392841,3256
65392846,3442
65392851,3655
65392856,3761
65392861,3801
65392866,3973
65392871,4026
65392876,3973
65392881,3987
65392887,4000
65392894,3973
65392900,4066
65392905,3920
65392910,3960
65392915,3854
65392920,3787
65392925,3827
65392930,3840
65392935,3801
65392940,3655
65392945,3615
65392950,3575
65392955,3588
65392960,3549
65392965,3469
65392970,3323
65392975,3296
65392980,3260
65392985,3141
65392990,3034
65392995,2915
65393000,2676
65393005,2583
65393010,2265
65393015,2105
65393020,1946
65393025,1747
65393030,1521
65393035,1441
65393039,1322
65393044,1229
65393049,1109
65393054,1096
65393059,1003
65393064,964
65393069,937
65393074,951
65393079,964
65393084,951
65393089,964
65393094,924
65393099,951
65393104,1003
65393109,1030
65393114,951
65393119,951
65393124,857
65393129,857
65393134,791
65393138,685
65393143,605
65393148,592
65393153,486
65393158,526
65393163,273
65393168,300
65393173,194
65393179,57
65393184,44
65393189,-35
65393194,-128
65393198,-221
65393203,-181
65393208,-340
65393213,-460
65393218,-447
65393223,-566
65393228,-580
65393233,-699
65393238,-792
65393243,-911
65393248,-938
65393253,-1017
65393257,-1031
65393262,-1177
65393267,-1243
65393272,-1256
65393277,-1323
65393282,-1283
65393287,-1416
65393292,-1469
65393297,-1495
65393302,-1535
65393307,-1535
65393312,-1681
65393317,-1615
65393322,-1708
65393327,-1721
65393332,-1655
65393336,-1681
65393341,-1748
65393346,-1774
65393351,-1721
65393356,-1854
65393361,-1814
65393366,-1814
65393371,-1814
65393377,-1855
65393382,-1828
65393387,-1881
65393392,-1921
65393396,-1935
65393401,-1988
65393406,-2014
65393411,-2081
65393416,-2134
65393421,-2107
65393426,-2147
65393431,-2320
65393436,-2280
65393441,-2346
65393446,-2280
65393451,-2333
65393456,-2479
65393461,-2452
65393466,-2572
65393471,-2532
65393475,-2678
65393480,-2651
65393485,-2771
65393490,-2691
65393495,-2837
65393500,-2678
65393505,-2797
65393510,-2850
65393515,-2705
65393520,-2625
65393525,-2399
65393530,-2081
65393534,-1695
65393539,-1218
65393544,-846
65393549,-262
65393554,162
65393559,520
65393564,959
65393569,1264
65393575,1538
65393580,1870
65393585,2295
65393590,2666
65393595,2918
65393600,3303
65393605,3569
65393610,3569
65393614,3874
65393619,3914
65393624,3967
65393629,4047
65393634,4073
65393639,4127
65393644,4100
65393649,4167
65393654,4180
65393659,4127
65393664,4113
65393669,3981
65393674,4007
65393679,3874
65393684,3914
65393689,3768
65393694,3675
65393698,3782
65393703,3649
65393708,3609
65393713,3542
65393718,3569
65393723,3463
65393728,3357
65393733,3423
65393738,3317
65393743,3237
65393748,3065
65393753,2958
65393757,2812
65393762,2706
65393767,2467
65393772,2340
65393778,2101
65393783,1915
65393788,1782
65393793,1610
65393798,1437
65393803,1211
65393808,1317
65393813,1158
65393818,1012
65393823,932
65393828,1025
65393833,973
65393837,986
65393842,986
65393847,853
65393852,866
65393857,986
65393862,999
65393867,959
65393872,840
65393877,893
65393882,853
65393887,733
65393892,733
65393896,826
65393901,747
65393906,627
65393911,481
65393916,494
65393921,322
65393926,189
65393931,162
65393936,149
65393941,-62
65393946,-49
65393951,-248
65393956,-248
65393961,-235
65393966,-407
65393971,-401
65393976,-573
65393981,-627
65393986,-693
65393991,-826
65393996,-879
65394001,-905
65394006,-998
65394011,-1091
65394016,-1157
65394021,-1224
65394026,-1317
65394031,-1304
65394036,-1383
65394041,-1370
65394046,-1529
65394051,-1516
65394055,-1582
65394060,-1636
65394065,-1582
65394070,-1728
65394075,-1702
65394080,-1728
65394085,-1848
65394090,-1901
65394095,-1861
65394100,-1861
65394105,-1888
65394110,-1981
65394114,-2074
65394119,-1994
65394124,-2021
65394129,-2034
65394134,-2074
65394139,-2007
65394144,-2100
65394149,-2100
65394154,-2206
65394159,-2140
65394164,-2273
65394169,-2284
65394175,-2244
65394180,-2258
65394185,-2324
65394190,-2377
65394194,-2404
65394199,-2443
65394204,-2536
65394209,-2590
65394214,-2643
65394219,-2656
65394224,-2749
65394229,-2802
65394234,-2789
65394239,-2908
65394244,-2868
65394249,-2908
65394254,-3067
65394258,-2908
65394263,-3028
65394268,-2935
65394273,-2815
65394278,-2629
65394283,-2377
65394288,-2058
65394293,-1660
65394298,-1196
65394303,-784
65394308,-293
65394313,25
65394318,476
65394323,874
65394328,1246
65394333,1724
65394337,2016
65394342,2414
65394347,2640
65394352,3052
65394357,3197
65394362,3490
65394367,3413
65394372,3546
65394378,3665
65394383,3732
65394388,3705
65394393,3772
65394397,3811
65394402,3719
65394407,3625
65394412,3692
65394417,3772
65394422,3612
65394427,3586
65394432,3546
65394437,3546
65394442,3347
65394447,3466
