DIFFERENTIAL_TIME,PPW
549013,-3209
549018,-3328
549024,-3434
549029,-3904
549034,-4023
549039,-4182
549043,-4353
549048,-4446
549053,-4671
549058,-4803
549063,-4789
549068,-4829
549073,-5041
549078,-5133
549083,-5331
549088,-5292
549093,-5397
549098,-5569
549102,-5530
549107,-5675
549112,-5688
549117,-5781
549122,-5833
549127,-6045
549132,-6058
549137,-6111
549142,-6322
549147,-6270
549152,-6349
549157,-6468
549161,-6666
549166,-6759
549171,-6812
549176,-7010
549181,-7049
549186,-7036
549191,-6917
549196,-6759
549201,-6494
549206,-6071
549211,-5437
549216,-4737
549222,-3732
549227,-1724
549232,-535
549237,905
549241,2332
549246,3799
549251,5200
549256,6601
549261,7724
549266,8769
549271,9654
549276,10315
549280,10738
549285,11187
549290,11359
549295,11544
549300,11478
549305,11425
549310,11319
549315,11121
549320,11002
549325,10698
549330,10368
549335,10130
549340,10024
549344,9681
549349,9271
549354,8927
549359,8689
549364,8333
549369,8002
549374,7619
549379,7275
549384,6892
549389,6522
549394,6178
549399,5689
549404,5213
549409,4724
549414,4328
549419,3826
549424,3130
549429,2760
549434,2297
549439,1927
549444,1597
549449,1253
549454,936
549459,804
549464,500
549469,500
549474,315
549479,236
549483,196
549488,249
549493,130
549498,209
549503,315
549508,222
549513,367
549518,381
549523,500
549528,566
549533,421
549538,513
549542,447
549547,421
549552,381
549557,183
549562,143
549567,103
549572,24
549577,-41
549582,-173
549587,-411
549592,-464
549597,-622
549601,-887
549606,-1059
549611,-1138
549616,-1442
549622,-1737
549627,-1975
549632,-2041
549637,-2319
549642,-2490
549647,-2570
549652,-2794
549657,-3112
549661,-3217
549666,-3349
549671,-3653
549676,-3891
549681,-3944
549686,-4129
549691,-4274
549696,-4552
549701,-4539
549706,-4684
549711,-4803
549716,-4843
549720,-5001
549725,-5173
549730,-5160
549735,-5305
549740,-5424
549745,-5464
549750,-5583
549755,-5715
549760,-5649
549765,-5821
549770,-5927
549775,-5966
549780,-6045
549785,-6032
549790,-6151
549795,-6191
549800,-6283
549804,-6402
549809,-6508
549814,-6561
549819,-6828
549825,-6841
549830,-6802
549835,-6696
549840,-6577
549845,-6352
549850,-6035
549855,-5453
549860,-4819
549864,-4119
549869,-3048
549874,-1912
549879,-511
549884,823
549889,2343
549894,3797
549899,5343
549904,6665
549909,7827
549914,9030
549919,9916
549923,10735
549928,11211
549933,11673
549938,11885
549943,12004
549948,11964
549953,11991
549958,11924
549963,11832
549968,11581
549973,11422
549978,11145
549982,10894
549987,10695
549992,10418
549997,10193
550002,9955
550007,9638
550012,9374
550017,8900
550023,8689
550028,8358
550033,7843
550038,7684
550043,7314
550048,6931
550053,6574
550058,6098
550062,5715
550067,5305
550072,4777
550077,4393
550082,3772
550087,3376
550092,2860
550097,2450
550102,2133
550107,1816
550112,1618
550117,1314
550121,1221
550126,1169
550131,984
550136,917
550141,825
550146,917
550151,970
550156,891
550161,957
550166,1036
550171,1036
550176,1063
550180,1089
550185,1076
550190,1155
550195,970
550200,957
550205,917
550210,785
550215,611
550221,466
550226,426
550231,214
550236,43
550240,-49
550245,-168
550250,-445
550255,-551
550260,-802
550265,-961
550270,-1172
550275,-1397
550280,-1595
550285,-1793
550290,-2044
550295,-2269
550300,-2507
550304,-2600
550309,-2798
550314,-3022
550319,-3141
550324,-3274
550329,-3406
550334,-3577
550339,-3789
550344,-3881
550349,-4106
550354,-4172
550359,-4291
550363,-4331
550368,-4489
550373,-4489
550378,-4556
550383,-4661
550388,-4899
550393,-4991
550398,-5177
550403,-5362
550408,-5454
550413,-5615
550418,-5549
550424,-5708
550429,-5628
550434,-5787
550439,-5682
550443,-5761
550448,-5932
550453,-6065
550458,-6091
550463,-6263
550468,-6329
550473,-6395
550478,-6501
550483,-6620
550488,-6726
550493,-6765
550498,-6752
550502,-6554
550507,-6395
550512,-6052
550517,-5523
550522,-4875
550527,-4056
550532,-2972
550537,-1743
550542,-488
550547,992
550552,2577
550557,4322
550561,5789
550566,7335
550571,8591
550576,9661
550581,10692
550586,11353
550591,11948
550596,12212
550601,12489
550606,12556
550611,12608
550616,12621
550621,12542
550626,12476
550631,12409
550636,12159
550641,11973
550646,11828
550651,11590
550656,11378
550661,11035
550666,10705
550671,10467
550676,10269
550680,9885
550685,9595
550690,9251
550695,9053
550700,8670
550705,8405
550710,8009
550715,7599
550720,7361
550725,6991
550730,6489
550735,6079
550740,5471
550744,5101
550749,4625
550754,4123
550759,3687
550764,3317
550769,2973
550774,2670
550779,2484
550784,2154
550789,1995
550796,1744
550803,1704
550810,1700
550815,1607
550820,1594
550824,1594
550829,1660
550834,1634
550839,1541
550844,1568
550849,1647
550854,1594
550859,1634
550864,1515
550869,1528
550874,1462
550879,1343
550883,1264
550888,1066
550893,960
550898,814
550903,682
550908,431
550913,220
550918,21
550923,-176
550928,-348
550933,-519
550938,-691
550942,-929
550947,-1061
550952,-1405
550957,-1577
550962,-1881
550967,-2066
550972,-2343
550977,-2476
550982,-2542
550987,-2832
550992,-2978
550997,-3044
551002,-3136
551007,-3512
551012,-3670
551017,-3802
551022,-3921
551027,-4040
551032,-4252
551037,-4265
551042,-4490
551047,-4556
551052,-4635
551057,-4741
551061,-4833
551066,-4913
551071,-4846
551076,-4899
551081,-5058
551086,-5045
551091,-5190
551096,-5256
551101,-5428
551106,-5388
551111,-5428
551116,-5547
551121,-5626
551125,-5785
551130,-5851
551135,-6049
551140,-6036
551145,-6062
551150,-6155
551155,-6181
551160,-6234
551165,-6234
551170,-6181
551175,-6155
551180,-5917
551184,-5640
551189,-5005
551194,-4265
551199,-3406
551205,-1986
551210,-796
551215,670
551220,2137
551225,3736
551230,5296
551235,6776
551240,8071
551245,9234
551250,10384
551255,11058
551260,11666
551264,12142
551269,12446
551274,12591
551279,12617
551284,12538
551289,12512
551294,12406
551299,12181
551304,11983
551309,11891
551314,11600
551319,11441
551323,11097
551328,10899
551333,10595
551338,10371
551343,9987
551348,9670
551353,9326
551358,9075
551363,8758
551368,8520
551373,8177
551378,7846
551382,7410
551387,6948
551392,6617
551397,6049
551403,5268
551408,4831
551413,4422
551418,3986
551423,3444
551428,3140
551433,2664
551438,2453
551442,2109
551447,1977
551452,1766
551457,1673
551462,1567
551467,1488
551472,1488
551477,1501
551482,1501
551487,1554
551492,1647
551497,1686
551501,1686
551506,1818
551511,1845
551516,1779
551521,1766
551526,1845
551531,1752
551536,1647
551541,1607
551546,1488
551551,1329
551556,1144
551560,1039
551565,735
551570,616
551575,457
551580,153
551586,74
551591,-203
551596,-388
551601,-723
551606,-842
551611,-1027
551616,-1238
551621,-1437
551626,-1489
551631,-1714
551636,-1833
551641,-1952
551645,-2150
551650,-2375
551655,-2626
551660,-2626
551665,-2996
551670,-3115
551675,-3115
551680,-3445
551685,-3591
551690,-3763
551695,-3816
551700,-3868
551704,-3934
551709,-4093
551714,-4093
551719,-4159
551724,-4331
551729,-4410
551734,-4423
551739,-4608
551744,-4767
551749,-4780
551754,-5018
551759,-5124
551763,-5269
551768,-5362
551773,-5388
551778,-5402
551783,-5520
551788,-5679
551793,-5719
551798,-6007
551804,-6034
551809,-6166
551814,-6060
551819,-6073
551824,-5980
551829,-5849
551834,-5425
551839,-4818
551843,-4236
551848,-3417
551853,-2373
551858,-1196
551863,137
551868,1459
551873,3019
551878,4446
551882,5847
551887,7248
551892,8410
551897,9309
551902,10195
551907,10829
551912,11358
551917,11556
551922,11794
551927,11807
551932,11860
551937,11728
551942,11516
551947,11371
551952,11199
551957,10948
551961,10776
551966,10459
551971,10142
551976,9917
551981,9547
551986,9362
551991,8860
551996,8505
552002,8254
552007,7937
552012,7593
552017,7263
552021,6906
552026,6338
552031,5994
552036,5439
552041,4977
552046,4461
552051,3946
552056,3311
552061,2849
552066,2426
552071,2029
552076,1633
552081,1236
552086,972
552091,774
552096,562
552101,417
552105,430
552110,324
552115,377
552120,311
552125,417
552130,391
552135,443
552140,576
552144,721
552149,708
552154,734
552159,827
552164,866
552169,959
552174,800
552179,840
552184,853
552189,787
552194,623
552199,491
552204,451
552209,332
552214,213
552219,-24
552224,-235
552229,-486
552234,-592
552239,-777
552244,-962
552249,-1186
552254,-1160
552259,-1451
552263,-1662
552268,-1887
552273,-2085
552278,-2310
552283,-2469
552288,-2614
552293,-2812
552298,-2878
552303,-3037
552308,-3143
552313,-3314
552318,-3341
552323,-3513
552328,-3671
552333,-3751
552338,-3975
552342,-4068
552347,-4160
552352,-4279
552357,-4358
552362,-4425
552367,-4477
552372,-4477
552377,-4609
552382,-4742
552387,-4900
552392,-5010
552397,-5142
552402,-5221
552407,-5327
552412,-5313
552417,-5419
552422,-5433
552427,-5552
552432,-5737
552437,-5750
552442,-5737
552447,-5803
552452,-5763
552457,-5565
552461,-5340
552466,-4904
552471,-4349
552476,-3635
552481,-2723
552486,-1666
552491,-423
552496,1082
552501,2417
552506,3911
552511,5510
552516,7030
552520,8602
552525,9858
552530,10862
552535,11761
552540,12501
552545,13109
552550,13281
552555,13413
552560,13532
552565,13625
552570,13532
552575,13545
552580,13201
552586,12990
552591,12562
552596,12429
552601,12179
552605,11954
552610,11742
552615,11478
552620,11108
552625,10910
552630,10474
552635,10236
552640,9998
552644,9786
552649,9429
552654,9073
552659,8808
552664,8451
552669,8200
552674,7606
552679,7156
552684,6720
552689,6139
552694,5729
552699,5293
552704,4751
552709,4460
552714,3984
552719,3720
552723,3469
552728,3310
552733,3033
552738,2901
552743,2636
552748,2597
552753,2465
552758,2319
552763,2399
552768,2253
552773,2240
552778,2253
552783,2213
552788,2155
552793,2128
552798,2142
552803,2062
552808,2102
552813,2089
552818,2036
552823,1970
552828,2009
552833,1864
552838,1745
552842,1533
552847,1428
552852,1335
552857,1150
552862,1031
552867,820
552872,701
552877,503
552882,318
552887,80
552892,-104
552897,-170
552901,-487
552906,-633
552911,-818
552916,-950
552921,-1175
552926,-1399
552931,-1545
552936,-1651
552941,-1888
552946,-2073
552951,-2232
552956,-2311
552960,-2338
552965,-2443
552970,-2523
552975,-2523
552981,-2510
552986,-2711
552991,-2763
552996,-2816
553001,-2869
553006,-3067
553011,-3107
553016,-3213
553020,-3345
553025,-3332
553030,-3464
553035,-3609
553040,-3741
553045,-3781
553050,-3913
553055,-3887
553060,-4085
553065,-4111
553070,-4217
553075,-4349
553080,-4455
553084,-4574
553089,-4601
553094,-4455
553099,-4336
553104,-4032
553109,-3675
553114,-2975
553119,-2222
553124,-979
553129,434
553134,1941
553139,3461
553144,5179
553149,6883
553154,8496
553159,10002
553163,11417
553168,12580
553173,13558
553178,14272
553184,13858
553189,14241
553194,14347
553199,14360
553204,14466
553209,14321
553214,14241
553219,14175
553223,14056
553228,13845
553233,13660
553238,13435
553243,13197
553248,12959
553253,12840
553258,12523
553263,12365
553268,12061
553273,11770
553278,11585
553282,11268
553287,10977
553292,10633
553297,10316
553302,9840
553307,9510
553312,9087
553317,8677
553322,8241
553327,7686
553332,7303
553337,6722
553341,6365
553346,5889
553351,5519
553356,5136
553361,4699
553366,4541
553371,4277
553376,4012
553382,3813
553387,3615
553392,3483
553397,3338
553402,3232
553407,3245
553412,3126
553417,3073
553421,2994
553426,2875
553431,3020
553436,2862
553441,2835
553446,2888
553451,2743
553456,2664
553461,2558
553466,2531
553471,2465
553476,2227
553480,2122
553485,1897
553490,1778
553495,1487
553500,1342
553505,1144
553510,1011
553515,972
553520,747
553525,615
553530,404
553535,205
553540,47
553544,-269
553549,-468
553554,-706
553559,-996
553564,-1089
553569,-1248
553574,-1433
553579,-1621
553585,-1766
553590,-1674
553595,-1793
553599,-1938
553604,-2057
553610,-2308
553616,-2467
553623,-2625
553629,-2718
553634,-2969
553639,-2916
553644,-3193
553649,-3114
553654,-3220
553659,-3233
553663,-3273
553668,-3603
553673,-3577
553678,-3709
553683,-3722
553688,-3735
553693,-3894
553698,-3881
553703,-3987
553708,-4159
553713,-4185
553718,-4211
553722,-4304
553727,-4330
553732,-4370
553737,-4357
553742,-4159
553747,-4000
553752,-3511
553757,-3009
553762,-2348
553767,-1502
553772,-339
553777,733
553783,2054
553788,3561
553793,5279
553798,6839
553802,8358
553807,9826
553812,11266
553817,12337
553822,13275
553827,14081
553832,14398
553837,14808
553842,14993
553847,15112
553852,15046
553857,15020
553861,14874
553866,14755
553871,14504
553876,14359
553881,14147
553886,13909
553891,13592
553896,13526
553901,13235
553906,12971
553911,12614
553916,12376
553920,12152
553925,11702
553930,11425
553935,11055
553940,10724
553945,10486
553950,10050
553955,9706
553960,9323
553965,8821
553970,8451
553975,7707
553980,7257
553985,6848
553990,6465
553995,6041
554000,5645
554005,5209
554010,5077
554015,4733
554020,4627
554025,4455
554030,4403
554035,4390
554040,4257
554044,4231
554049,4165
554054,4072
554059,4006
554064,4085
554069,4152
554074,4072
554079,4099
554084,4152
554089,4059
554094,4072
554099,4099
554104,3887
554109,3782
554114,3650
554119,3544
554123,3478
554128,3345
554133,3174
554138,3160
554143,3121
554148,2870
554153,2843
554158,2632
554162,2539
554167,2328
554172,1975
554177,1830
554183,1737
554188,1565
554193,1525
554198,1275
554203,1142
554208,1023
554213,1023
554218,918
554223,812
554228,693
554233,627
554238,495
554242,296
554247,164
554252,-33
554257,-244
554262,-205
554267,-390
554272,-205
554277,-178
554282,-205
554287,-7
554292,32
554297,178
554301,-33
554306,85
554311,46
554316,-139
554321,-257
554326,-271
554331,-429
554336,-509
554341,-733
554346,-879
554351,-1011
554356,-1209
554360,-1143
554365,-1156
554370,-1641
554375,-1508
554381,-1244
554386,-1032
554391,-662
554396,-160
554401,420
554406,1187
554411,2191
554416,3222
554420,4345
554425,5521
554430,6751
554435,8138
554440,9262
554445,10715
554450,11958
554455,12962
554460,13874
554465,14812
554470,15446
554475,15962
554480,16226
554484,16306
554489,16372
554494,16359
554499,16094
554504,15988
554509,15724
554514,15341
554519,15248
554524,14892
554529,14654
554534,14376
554539,14112
554544,13821
554549,13425
554554,13081
554559,12685
554564,12394
554569,11824
554574,11348
554579,10951
554584,10449
554589,10105
554594,9590
554599,9048
554604,8546
554609,7951
554614,7515
554619,7211
554623,6775
554628,6577
554633,6194
554638,5903
554643,5625
554648,5414
554653,5189
554658,5057
554663,4951
554668,4832
554673,4687
554678,4621
554682,4594
554687,4660
554692,4608
554697,4489
554702,4555
554707,4581
554712,4740
554717,4780
554722,4806
554727,4766
554732,4740
554737,4674
554741,4568
554746,4449
554751,4343
554756,4211
554762,4145
554767,3731
554772,3599
554777,3427
554782,3295
554787,3282
554792,3150
554797,3018
554801,2820
554806,2780
554811,2714
554816,2568
554821,2383
554826,2238
554831,2119
554836,1881
554841,1749
554846,1656
554851,1564
554856,1379
554860,1300
554865,1101
554870,1062
554875,996
554880,930
554885,850
554890,837
554895,731
554900,665
554905,665
554910,573
554915,560
554920,586
554924,533
554929,507
554934,493
554939,586
554944,705
554949,731
554954,731
554959,784
554965,472
554970,472
554975,433
554980,261
554985,274
554990,168
554995,63
555000,-108
555004,-148
555009,-121
555014,-121
555019,-82
555024,300
555029,1080
555034,1979
555039,3248
555044,4596
555049,5772
555054,6922
555059,8058
555063,9234
555068,10358
555073,11468
555078,12578
555083,13596
555088,14547
555093,15380
555098,16133
555103,16886
555108,17415
555113,17666
555118,17944
555122,18089
555127,18010
555132,17957
555137,17745
555142,17468
555147,17124
555152,16741
555157,16424
555163,14774
555168,14391
555173,14153
555178,13875
555182,13531
555187,13254
555192,12976
555197,12461
555202,12131
555207,11787
555212,11272
555217,10769
555222,10333
555227,9844
555232,9263
555237,8695
555241,8153
555246,7677
555251,7201
555256,6712
555261,6289
555266,5919
555271,5602
555276,5338
555281,5245
555286,4941
555291,4915
555296,5060
555300,4941
555305,4809
555310,4862
555315,4809
555320,4836
555325,4690
555330,4677
555335,4664
555340,4637
555345,4611
555350,4651
555355,4531
555361,4438
555366,4332
555371,4319
555376,4253
555380,4015
555385,3936
555390,3764
555395,3658
555400,3513
555405,3354
555410,3275
555415,3050
555420,2905
555425,2812
555430,2654
555435,2680
555440,2667
555444,2601
555449,2561
555454,2455
555459,2257
555464,2098
555469,1953
555474,1834
555479,1583
555484,1438
555489,1292
555494,1160
555499,1094
555503,817
555508,909
555513,777
555518,856
555523,803
555528,803
555533,803
555538,579
555543,697
555548,539
555553,473
555558,220
555564,260
555569,260
555574,432
555579,432
555583,419
555588,472
555593,498
555598,432
555603,511
555608,274
555613,247
555618,155
555622,234
555627,102
555632,75
555637,-16
555642,-82
555647,-43
555652,-16
555657,194
555662,366
555667,776
555672,1212
555677,1925
555682,3049
555687,4106
555692,5428
555697,6604
555701,7635
555706,8732
555711,9895
555716,11045
555721,12089
555726,13213
555731,14296
555736,15275
555741,16094
555746,16689
555751,17231
555756,16196
555761,16553
555766,16606
555771,16473
555776,16288
555781,16156
555786,15958
555791,15694
555796,15429
555801,15073
555806,14742
555811,14425
555816,14081
555820,13830
555825,13460
555830,13130
555835,12693
555840,12443
555845,12072
555850,11676
555857,11345
555863,10447
555870,10090
555875,9495
555880,8940
555884,8385
555889,7803
555894,7367
555899,6574
555904,6151
555909,5491
555914,5081
555919,4711
555924,4367
555929,4023
555934,3891
555939,3746
555943,3680
555948,3587
555953,3396
555958,3291
555964,3317
555969,3264
555974,3185
555979,3052
555984,3145
555989,3119
555994,3092
555999,3026
556003,3106
556008,3224
556013,3291
556018,3211
556023,3172
556028,3132
556033,2973
556038,2854
556043,2603
556048,2564
556053,2418
556058,2247
556062,2048
556067,1916
556072,1665
556077,1308
556082,1136
556087,911
556092,621
556097,317
556102,132
556107,0
556112,-264
556117,-435
556122,-634
556127,-752
556132,-766
556137,-977
556141,-1136
556146,-1176
556151,-1589
556156,-1642
556162,-1642
556167,-1748
556172,-1814
556177,-1867
556182,-1986
556187,-2025
556192,-1972
556197,-2052
556201,-2052
556206,-2091
556211,-2184
556216,-2237
556221,-2118
556226,-2184
556231,-2171
556236,-2422
556241,-2422
556246,-2554
556251,-2739
556256,-2673
556260,-2792
556265,-2898
556270,-2805
556275,-2831
556280,-2752
556285,-2686
556290,-2686
556295,-2567
556300,-2488
556305,-2395
556310,-2276
556315,-1999
556320,-1669
556324,-1166
556329,-704
556334,115
556339,1053
556345,2084
556350,2721
556355,3606
556360,4928
556365,5945
556370,7108
556375,8218
556380,9262
556384,10293
556389,11430
556394,12382
556399,13254
556404,14126
556409,14734
556414,15144
556419,15422
556424,15567
556429,15448
556434,15567
556439,15422
556443,15342
556448,14985
556453,14721
556458,14523
556463,14245
556468,13981
556473,13465
556478,13161
556483,12818
556488,12395
556493,11972
556498,11800
556503,11443
556508,10994
556513,10756
556518,10228
556522,9752
556527,9289
556532,8866
556537,8403
556543,7901
556548,7260
556553,6850
556558,6572
556563,6202
556568,5872
556573,5594
556578,5277
556582,5132
556587,4947
556592,4735
556597,4722
556602,4511
556607,4511
556612,4299
556617,4260
556622,4035
556627,3929
556632,3982
556637,3625
556641,3414
556646,3295
556651,3070
556656,2819
556661,2687
556666,2369
556671,2396
556676,2171
556681,1907
556686,1709
556691,1550
556696,1140
556700,955
556705,876
556710,823
556715,704
556720,612
556725,427
