TIME,DIFFERENTIAL_TIME,PACKNUM,LOSTNUM,DATA_LEN,PPW,SP,IF_TRUNCATED
77851958,77851948,388902,0,4,152,832,0
77851958,77851953,388902,0,4,138,832,0
77851958,77851958,388902,0,4,138,832,0
77851977,77851963,388903,0,4,179,832,0
77851977,77851968,388903,0,4,111,832,0
77851977,77851972,388903,0,4,152,832,0
77851977,77851977,388903,0,4,125,832,0
77851997,77851982,388904,0,4,-9,831,0
77851997,77851987,388904,0,4,31,831,0
77851997,77851992,388904,0,4,-130,829,0
77851997,77851997,388904,0,4,-197,829,0
77852017,77852002,388905,0,4,-237,828,0
77852017,77852007,388905,0,4,-291,828,0
77852017,77852012,388905,0,4,-426,826,0
77852017,77852017,388905,0,4,-574,825,0
77852036,77852022,388906,0,4,-628,824,0
77852036,77852027,388906,0,4,-802,823,0
77852036,77852031,388906,0,4,-802,823,0
77852036,77852036,388906,0,4,-883,822,0
77852056,77852041,388907,0,4,-1193,819,0
77852056,77852046,388907,0,4,-1125,819,0
77852056,77852051,388907,0,4,-1287,818,0
77852056,77852056,388907,0,4,-1462,816,0
77852076,77852061,388908,0,4,-1462,816,0
77852076,77852066,388908,0,4,-1596,815,0
77852076,77852071,388908,0,4,-1852,812,0
77852076,77852076,388908,0,4,-1838,812,0
77852095,77852081,388909,0,4,-2027,810,0
77852095,77852086,388909,0,4,-2081,810,0
77852095,77852090,388909,0,4,-2148,809,0
77852095,77852095,388909,0,4,-2135,809,0
77852116,77852100,388910,0,4,-2386,807,0
77852116,77852105,388910,0,4,-2439,807,0
77852116,77852111,388910,0,4,-2601,805,0
77852116,77852116,388910,0,4,-2682,804,0
77852136,77852121,388911,0,4,-2695,804,0
77852136,77852126,388911,0,4,-2708,804,0
77852136,77852131,388911,0,4,-2897,802,0
77852136,77852136,388911,0,4,-2883,802,0
77852160,77852141,388912,0,5,-2951,802,0
77852160,77852146,388912,0,5,-3126,800,0
77852160,77852150,388912,0,5,-3153,800,0
77852160,77852155,388912,0,5,-3274,798,0
77852160,77852160,388912,0,5,-3260,798,0
77852180,77852165,388913,0,4,-3381,797,0
77852180,77852170,388913,0,4,-3476,796,0
77852180,77852175,388913,0,4,-3556,796,0
77852180,77852180,388913,0,4,-3637,795,0
77852200,77852185,388914,0,4,-3731,794,0
77852200,77852190,388914,0,4,-3731,794,0
77852200,77852195,388914,0,4,-3745,794,0
77852200,77852200,388914,0,4,-3987,791,0
77852219,77852205,388915,0,4,-4081,790,0
77852219,77852210,388915,0,4,-3933,792,0
77852219,77852214,388915,0,4,-4068,790,0
77852219,77852219,388915,0,4,-4108,790,0
77852239,77852224,388916,0,4,-4135,790,0
77852239,77852229,388916,0,4,-4068,790,0
77852239,77852234,388916,0,4,-3946,792,0
77852239,77852239,388916,0,4,-3772,793,0
77852259,77852244,388917,0,4,-3543,796,0
77852259,77852249,388917,0,4,-3032,801,0
77852259,77852254,388917,0,4,-2561,805,0
77852259,77852259,388917,0,4,-1995,811,0
77852279,77852264,388918,0,4,-1228,819,0
77852279,77852269,388918,0,4,-556,826,0
77852279,77852274,388918,0,4,129,832,0
77852279,77852279,388918,0,4,896,840,0
77852299,77852284,388919,0,4,1502,846,0
77852299,77852289,388919,0,4,2201,853,0
77852299,77852294,388919,0,4,2807,859,0
77852299,77852299,388919,0,4,3110,864,0
77852319,77852304,388920,0,4,3446,867,0
77852319,77852309,388920,0,4,3836,871,0
77852319,77852314,388920,0,4,4159,874,0
77852319,77852319,388920,0,4,4280,875,0
77852339,77852324,388921,0,4,4374,876,0
77852339,77852329,388921,0,4,4590,878,0
77852339,77852334,388921,0,4,4590,878,0
77852339,77852339,388921,0,4,4644,879,0
77852358,77852344,388922,0,4,4576,878,0
77852358,77852349,388922,0,4,4644,879,0
77852358,77852353,388922,0,4,4563,878,0
77852358,77852358,388922,0,4,4603,879,0
77852378,77852363,388923,0,4,4469,877,0
77852378,77852368,388923,0,4,4321,876,0
77852378,77852373,388923,0,4,4294,876,0
77852378,77852378,388923,0,4,4186,874,0
77852398,77852383,388924,0,4,4092,874,0
77852398,77852388,388924,0,4,3984,872,0
77852398,77852393,388924,0,4,3917,872,0
77852398,77852398,388924,0,4,3769,870,0
77852417,77852403,388925,0,4,3567,868,0
77852417,77852408,388925,0,4,3433,867,0
77852417,77852412,388925,0,4,3271,865,0
77852417,77852417,388925,0,4,3110,864,0
77852437,77852422,388926,0,4,2948,862,0
77852437,77852427,388926,0,4,3002,863,0
77852437,77852432,388926,0,4,2773,860,0
77852437,77852437,388926,0,4,2585,858,0
77852457,77852442,388927,0,4,2370,856,0
77852457,77852447,388927,0,4,2289,855,0
77852457,77852452,388927,0,4,1966,852,0
77852457,77852457,388927,0,4,1764,850,0
77852476,77852462,388928,0,4,1549,848,0
77852476,77852467,388928,0,4,1267,845,0
77852476,77852471,388928,0,4,1011,843,0
77852476,77852476,388928,0,4,742,840,0
77852502,77852481,388929,0,5,540,838,0
77852502,77852486,388929,0,5,325,836,0
77852502,77852492,388929,0,5,83,833,0
77852502,77852497,388929,0,5,-20,832,0
77852502,77852502,388929,0,5,-154,830,0
77852517,77852507,388930,0,3,-343,829,0
77852517,77852512,388930,0,3,-437,828,0
77852517,77852517,388930,0,3,-491,827,0
77852536,77852522,388931,0,4,-464,827,0
77852536,77852527,388931,0,4,-585,826,0
77852536,77852531,388931,0,4,-571,826,0
77852536,77852536,388931,0,4,-558,826,0
77852556,77852541,388932,0,4,-531,827,0
77852556,77852546,388932,0,4,-504,827,0
77852556,77852551,388932,0,4,-491,827,0
77852556,77852556,388932,0,4,-450,827,0
77852576,77852561,388933,0,4,-370,828,0
77852576,77852566,388933,0,4,-356,828,0
77852576,77852571,388933,0,4,-370,828,0
77852576,77852576,388933,0,4,-302,829,0
77852600,77852581,388934,0,5,-195,830,0
77852600,77852586,388934,0,5,-275,829,0
77852600,77852590,388934,0,5,-289,829,0
77852600,77852595,388934,0,5,-222,830,0
77852600,77852600,388934,0,5,-235,830,0
77852620,77852605,388935,0,4,-275,829,0
77852620,77852610,388935,0,4,-208,830,0
77852620,77852615,388935,0,4,-316,829,0
77852620,77852620,388935,0,4,-397,828,0
77852640,77852625,388936,0,4,-356,828,0
77852640,77852630,388936,0,4,-531,827,0
77852640,77852635,388936,0,4,-518,827,0
77852640,77852640,388936,0,4,-571,826,0
77852660,77852645,388937,0,4,-787,824,0
77852660,77852650,388937,0,4,-800,824,0
77852660,77852655,388937,0,4,-881,823,0
77852660,77852660,388937,0,4,-1042,822,0
77852679,77852665,388938,0,4,-1217,820,0
77852679,77852670,388938,0,4,-1177,820,0
77852679,77852674,388938,0,4,-1406,818,0
77852679,77852679,388938,0,4,-1419,818,0
77852700,77852684,388939,0,4,-1554,816,0
77852700,77852689,388939,0,4,-1769,814,0
77852700,77852695,388939,0,4,-1759,814,0
77852700,77852700,388939,0,4,-2015,812,0
77852720,77852705,388940,0,4,-2109,811,0
77852720,77852710,388940,0,4,-2203,810,0
77852720,77852715,388940,0,4,-2365,808,0
77852720,77852720,388940,0,4,-2365,808,0
77852739,77852725,388941,0,4,-2540,806,0
77852739,77852730,388941,0,4,-2553,806,0
77852739,77852734,388941,0,4,-2688,805,0
77852739,77852739,388941,0,4,-2863,803,0
77852759,77852744,388942,0,4,-2930,802,0
77852759,77852749,388942,0,4,-3024,801,0
77852759,77852754,388942,0,4,-3078,801,0
77852759,77852759,388942,0,4,-3226,799,0
77852779,77852764,388943,0,4,-3213,800,0
77852779,77852769,388943,0,4,-3388,798,0
77852779,77852774,388943,0,4,-3468,797,0
77852779,77852779,388943,0,4,-3616,796,0
77852798,77852784,388944,0,4,-3603,796,0
77852798,77852789,388944,0,4,-3670,795,0
77852798,77852793,388944,0,4,-3683,795,0
77852798,77852798,388944,0,4,-3724,794,0
77852818,77852803,388945,0,4,-3858,793,0
77852818,77852808,388945,0,4,-3899,793,0
77852818,77852813,388945,0,4,-3993,792,0
77852818,77852818,388945,0,4,-4033,791,0
77852838,77852823,388946,0,4,-4074,791,0
77852838,77852828,388946,0,4,-4141,790,0
77852838,77852833,388946,0,4,-4181,790,0
77852838,77852838,388946,0,4,-4248,789,0
77852858,77852843,388947,0,4,-4289,789,0
77852858,77852848,388947,0,4,-4356,788,0
77852858,77852853,388947,0,4,-4450,787,0
77852858,77852858,388947,0,4,-4464,787,0
77852877,77852863,388948,0,4,-4558,786,0
77852877,77852868,388948,0,4,-4598,786,0
77852877,77852872,388948,0,4,-4585,786,0
77852877,77852877,388948,0,4,-4572,786,0
77852898,77852882,388949,0,4,-4504,787,0
77852898,77852887,388949,0,4,-4397,788,0
77852898,77852893,388949,0,4,-3932,792,0
77852898,77852898,388949,0,4,-3690,795,0
77852917,77852903,388950,0,4,-3084,801,0
77852917,77852908,388950,0,4,-2371,808,0
77852917,77852912,388950,0,4,-1739,814,0
77852917,77852917,388950,0,4,-985,822,0
77852937,77852922,388951,0,4,-97,831,0
77852937,77852927,388951,0,4,749,839,0
77852937,77852932,388951,0,4,1570,847,0
77852937,77852937,388951,0,4,2176,853,0
77852957,77852942,388952,0,4,2929,861,0
77852957,77852947,388952,0,4,3494,867,0
77852957,77852952,388952,0,4,3885,871,0
77852957,77852957,388952,0,4,4302,875,0
77852976,77852962,388953,0,4,4598,878,0
77852976,77852967,388953,0,4,4840,880,0
77852976,77852971,388953,0,4,5042,882,0
77852976,77852976,388953,0,4,5284,885,0
77853001,77852981,388954,0,5,5176,883,0
77853001,77852986,388954,0,5,5297,885,0
77853001,77852991,388954,0,5,5338,885,0
77853001,77852996,388954,0,5,5297,885,0
77853001,77853001,388954,0,5,5378,885,0
77853021,77853006,388955,0,4,5257,884,0
77853021,77853011,388955,0,4,5163,883,0
77853021,77853016,388955,0,4,5203,884,0
77853021,77853021,388955,0,4,5096,883,0
77853040,77853026,388956,0,4,5028,882,0
77853040,77853031,388956,0,4,4894,881,0
77853040,77853035,388956,0,4,4826,880,0
77853040,77853040,388956,0,4,4679,878,0
77853060,77853045,388957,0,4,4598,878,0
77853060,77853050,388957,0,4,4530,877,0
77853060,77853055,388957,0,4,4410,876,0
77853060,77853060,388957,0,4,4248,874,0
77853080,77853065,388958,0,4,4113,873,0
77853080,77853070,388958,0,4,3992,872,0
77853080,77853075,388958,0,4,3790,870,0
77853080,77853080,388958,0,4,3737,869,0
77853100,77853085,388959,0,4,3615,868,0
77853100,77853090,388959,0,4,3377,865,0
77853100,77853095,388959,0,4,3175,863,0
77853100,77853100,388959,0,4,3014,862,0
77853120,77853105,388960,0,4,2812,860,0
77853120,77853110,388960,0,4,2664,858,0
77853120,77853115,388960,0,4,2489,857,0
77853120,77853120,388960,0,4,2288,855,0
77853140,77853125,388961,0,4,2019,852,0
77853140,77853130,388961,0,4,1736,849,0
77853140,77853135,388961,0,4,1534,847,0
77853140,77853140,388961,0,4,1305,845,0
77853160,77853145,388962,0,4,1171,843,0
77853160,77853150,388962,0,4,902,841,0
77853160,77853155,388962,0,4,781,839,0
77853160,77853160,388962,0,4,552,837,0
77853179,77853165,388963,0,4,498,837,0
77853179,77853170,388963,0,4,458,836,0
77853179,77853174,388963,0,4,269,834,0
77853179,77853179,388963,0,4,215,834,0
77853199,77853184,388964,0,4,229,834,0
77853199,77853189,388964,0,4,121,833,0
77853199,77853194,388964,0,4,121,833,0
77853199,77853199,388964,0,4,175,833,0
77853219,77853204,388965,0,4,296,835,0
77853219,77853209,388965,0,4,189,834,0
77853219,77853214,388965,0,4,323,835,0
77853219,77853219,388965,0,4,323,835,0
77853238,77853224,388966,0,4,350,835,0
77853238,77853229,388966,0,4,431,836,0
77853238,77853233,388966,0,4,377,835,0
77853238,77853238,388966,0,4,404,836,0
77853258,77853243,388967,0,4,390,836,0
77853258,77853248,388967,0,4,458,836,0
77853258,77853253,388967,0,4,390,836,0
77853258,77853258,388967,0,4,350,835,0
77853278,77853263,388968,0,4,242,834,0
77853278,77853268,388968,0,4,323,835,0
77853278,77853273,388968,0,4,162,833,0
77853278,77853278,388968,0,4,81,832,0
77853298,77853285,388969,0,3,-23,831,0
77853298,77853291,388969,0,3,-76,831,0
77853298,77853298,388969,0,3,-184,830,0
77853318,77853303,388970,0,4,-198,830,0
77853318,77853308,388970,0,4,-278,829,0
77853318,77853313,388970,0,4,-520,826,0
77853318,77853318,388970,0,4,-628,825,0
77853338,77853323,388971,0,4,-682,825,0
77853338,77853328,388971,0,4,-911,823,0
77853338,77853333,388971,0,4,-884,823,0
77853338,77853338,388971,0,4,-1099,821,0
77853358,77853343,388972,0,4,-1139,820,0
77853358,77853348,388972,0,4,-1327,818,0
77853358,77853353,388972,0,4,-1422,817,0
77853358,77853358,388972,0,4,-1462,817,0
77853377,77853363,388973,0,4,-1704,815,0
77853377,77853368,388973,0,4,-1718,815,0
77853377,77853372,388973,0,4,-1973,812,0
77853377,77853377,388973,0,4,-2041,811,0
77853397,77853382,388974,0,4,-2108,811,0
77853397,77853387,388974,0,4,-2189,810,0
77853397,77853392,388974,0,4,-2296,809,0
77853397,77853397,388974,0,4,-2404,808,0
77853416,77853402,388975,0,4,-2512,807,0
77853416,77853407,388975,0,4,-2566,806,0
77853416,77853411,388975,0,4,-2538,806,0
77853416,77853416,388975,0,4,-2740,804,0
77853441,77853421,388976,0,5,-2808,804,0
77853441,77853426,388976,0,5,-2902,803,0
77853441,77853431,388976,0,5,-2996,802,0
77853441,77853436,388976,0,5,-3023,801,0
77853441,77853441,388976,0,5,-3158,800,0
77853461,77853446,388977,0,4,-3158,800,0
77853461,77853451,388977,0,4,-3238,799,0
77853461,77853456,388977,0,4,-3252,799,0
77853461,77853461,388977,0,4,-3319,798,0
77853480,77853466,388978,0,4,-3373,798,0
77853480,77853471,388978,0,4,-3453,797,0
77853480,77853475,388978,0,4,-3453,797,0
77853480,77853480,388978,0,4,-3615,796,0
77853501,77853485,388979,0,4,-3607,795,0
77853501,77853490,388979,0,4,-3620,795,0
77853501,77853496,388979,0,4,-3620,795,0
77853501,77853501,388979,0,4,-3727,794,0
77853521,77853506,388980,0,4,-3808,793,0
77853521,77853511,388980,0,4,-3902,792,0
77853521,77853516,388980,0,4,-3929,792,0
77853521,77853521,388980,0,4,-4024,791,0
77853541,77853526,388981,0,4,-4104,790,0
77853541,77853531,388981,0,4,-4131,790,0
77853541,77853536,388981,0,4,-4104,790,0
77853541,77853541,388981,0,4,-4091,791,0
77853560,77853546,388982,0,4,-4091,791,0
77853560,77853551,388982,0,4,-3929,792,0
77853560,77853555,388982,0,4,-3620,795,0
77853560,77853560,388982,0,4,-3311,798,0
77853580,77853565,388983,0,4,-2813,803,0
77853580,77853570,388983,0,4,-2247,809,0
77853580,77853575,388983,0,4,-1602,815,0
77853580,77853580,388983,0,4,-862,823,0
77853600,77853585,388984,0,4,-108,830,0
77853600,77853590,388984,0,4,711,839,0
77853600,77853595,388984,0,4,1492,846,0
77853600,77853600,388984,0,4,2124,853,0
77853619,77853605,388985,0,4,2770,859,0
77853619,77853610,388985,0,4,3268,864,0
77853619,77853614,388985,0,4,3820,870,0
77853619,77853619,388985,0,4,4210,874,0
77853639,77853624,388986,0,4,4492,876,0
77853639,77853629,388986,0,4,4694,878,0
77853639,77853634,388986,0,4,4815,880,0
77853639,77853639,388986,0,4,4963,881,0
77853659,77853644,388987,0,4,5152,883,0
77853659,77853649,388987,0,4,5179,883,0
77853659,77853654,388987,0,4,5286,884,0
77853659,77853659,388987,0,4,5219,884,0
77853678,77853664,388988,0,4,5138,883,0
77853678,77853669,388988,0,4,5152,883,0
77853678,77853673,388988,0,4,5125,883,0
77853678,77853678,388988,0,4,5098,882,0
77853699,77853683,388989,0,4,4889,881,0
77853699,77853688,388989,0,4,4849,880,0
77853699,77853694,388989,0,4,4728,879,0
77853699,77853699,388989,0,4,4675,879,0
77853719,77853704,388990,0,4,4513,877,0
77853719,77853709,388990,0,4,4378,876,0
77853719,77853714,388990,0,4,4271,875,0
77853719,77853719,388990,0,4,4136,873,0
77853738,77853724,388991,0,4,4096,873,0
77853738,77853729,388991,0,4,3907,871,0
77853738,77853733,388991,0,4,3800,870,0
77853738,77853738,388991,0,4,3625,868,0
77853758,77853743,388992,0,4,3490,867,0
77853758,77853748,388992,0,4,3369,865,0
77853758,77853753,388992,0,4,3235,864,0
77853758,77853758,388992,0,4,3020,862,0
77853778,77853763,388993,0,4,2845,860,0
77853778,77853768,388993,0,4,2777,860,0
77853778,77853773,388993,0,4,2535,857,0
77853778,77853778,388993,0,4,2387,856,0
77853798,77853783,388994,0,4,2078,853,0
77853798,77853788,388994,0,4,1862,850,0
77853798,77853793,388994,0,4,1701,849,0
77853798,77853798,388994,0,4,1405,846,0
77853817,77853803,388995,0,4,1136,843,0
77853817,77853808,388995,0,4,1055,842,0
77853817,77853812,388995,0,4,974,842,0
77853817,77853817,388995,0,4,692,839,0
77853837,77853822,388996,0,4,598,838,0
77853837,77853827,388996,0,4,463,836,0
77853837,77853832,388996,0,4,409,836,0
77853837,77853837,388996,0,4,369,835,0
77853857,77853842,388997,0,4,301,835,0
77853857,77853847,388997,0,4,301,835,0
77853857,77853852,388997,0,4,301,835,0
77853857,77853857,388997,0,4,221,834,0
77853876,77853862,388998,0,4,369,835,0
77853876,77853867,388998,0,4,301,835,0
77853876,77853871,388998,0,4,409,836,0
77853876,77853876,388998,0,4,490,837,0
77853897,77853881,388999,0,4,340,836,0
77853897,77853886,388999,0,4,447,837,0
77853897,77853892,388999,0,4,420,836,0
77853897,77853897,388999,0,4,501,837,0
77853917,77853902,389000,0,4,461,837,0
77853917,77853907,389000,0,4,461,837,0
77853917,77853912,389000,0,4,487,837,0
77853917,77853917,389000,0,4,487,837,0
77853936,77853922,389001,0,4,474,837,0
77853936,77853927,389001,0,4,340,836,0
77853936,77853931,389001,0,4,367,836,0
77853936,77853936,389001,0,4,165,834,0
77853961,77853941,389002,0,5,205,834,0
77853961,77853946,389002,0,5,138,834,0
77853961,77853951,389002,0,5,44,833,0
77853961,77853956,389002,0,5,-50,832,0
77853961,77853961,389002,0,5,-184,830,0
77853981,77853966,389003,0,4,-265,830,0
77853981,77853971,389003,0,4,-373,828,0
77853981,77853976,389003,0,4,-494,827,0
77853981,77853981,389003,0,4,-494,827,0
77854000,77853986,389004,0,4,-776,824,0
77854000,77853991,389004,0,4,-763,825,0
77854000,77853995,389004,0,4,-897,823,0
77854000,77854000,389004,0,4,-1018,822,0
77854020,77854005,389005,0,4,-1072,822,0
77854020,77854010,389005,0,4,-1139,821,0
77854020,77854015,389005,0,4,-1247,820,0
77854020,77854020,389005,0,4,-1436,818,0
77854040,77854025,389006,0,4,-1503,817,0
77854040,77854030,389006,0,4,-1570,817,0
77854040,77854035,389006,0,4,-1732,815,0
77854040,77854040,389006,0,4,-1812,814,0
77854059,77854045,389007,0,4,-1920,813,0
77854059,77854050,389007,0,4,-2014,812,0
77854059,77854054,389007,0,4,-2122,811,0
77854059,77854059,389007,0,4,-2203,810,0
77854080,77854064,389008,0,4,-2283,809,0
77854080,77854069,389008,0,4,-2323,809,0
77854080,77854075,389008,0,4,-2472,808,0
77854080,77854080,389008,0,4,-2515,807,0
77854100,77854085,389009,0,4,-2542,807,0
77854100,77854090,389009,0,4,-2690,805,0
77854100,77854095,389009,0,4,-2744,805,0
77854100,77854100,389009,0,4,-2797,804,0
77854119,77854105,389010,0,4,-2865,804,0
77854119,77854110,389010,0,4,-2959,803,0
77854119,77854114,389010,0,4,-2905,803,0
77854119,77854119,389010,0,4,-3053,802,0
77854139,77854124,389011,0,4,-3093,801,0
77854139,77854129,389011,0,4,-3120,801,0
77854139,77854134,389011,0,4,-3161,801,0
77854139,77854139,389011,0,4,-3282,799,0
77854159,77854144,389012,0,4,-3295,799,0
77854159,77854149,389012,0,4,-3322,799,0
77854159,77854154,389012,0,4,-3443,798,0
77854159,77854159,389012,0,4,-3430,798,0
77854179,77854164,389013,0,4,-3564,797,0
77854179,77854169,389013,0,4,-3551,797,0
77854179,77854174,389013,0,4,-3645,796,0
77854179,77854179,389013,0,4,-3753,795,0
77854198,77854184,389014,0,4,-3739,795,0
77854198,77854189,389014,0,4,-3618,796,0
77854198,77854193,389014,0,4,-3510,797,0
77854198,77854198,389014,0,4,-3390,798,0
77854218,77854203,389015,0,4,-3080,801,0
77854218,77854208,389015,0,4,-2690,805,0
77854218,77854213,389015,0,4,-2205,810,0
77854218,77854218,389015,0,4,-1573,817,0
77854238,77854223,389016,0,4,-941,823,0
77854238,77854228,389016,0,4,-335,829,0
77854238,77854233,389016,0,4,390,836,0
77854238,77854238,389016,0,4,1171,844,0
77854257,77854243,389017,0,4,1897,851,0
77854257,77854248,389017,0,4,2328,856,0
77854257,77854252,389017,0,4,2879,861,0
77854257,77854257,389017,0,4,3283,865,0
77854278,77854262,389018,0,4,3727,870,0
77854278,77854267,389018,0,4,4050,873,0
77854278,77854273,389018,0,4,4359,876,0
77854278,77854278,389018,0,4,4370,877,0
77854298,77854283,389019,0,4,4545,878,0
77854298,77854288,389019,0,4,4626,879,0
77854298,77854293,389019,0,4,4720,880,0
77854298,77854298,389019,0,4,4774,881,0
77854317,77854303,389020,0,4,4787,881,0
77854317,77854308,389020,0,4,4666,880,0
77854317,77854312,389020,0,4,4585,879,0
77854317,77854317,389020,0,4,4680,880,0
77854337,77854322,389021,0,4,4491,878,0
77854337,77854327,389021,0,4,4357,877,0
77854337,77854332,389021,0,4,4357,877,0
77854337,77854337,389021,0,4,4262,876,0
77854357,77854342,389022,0,4,4061,874,0
77854357,77854347,389022,0,4,3940,872,0
77854357,77854352,389022,0,4,3899,872,0
77854357,77854357,389022,0,4,3711,870,0
77854376,77854362,389023,0,4,3563,869,0
77854376,77854367,389023,0,4,3428,867,0
77854376,77854371,389023,0,4,3240,865,0
77854376,77854376,389023,0,4,3105,864,0
77854401,77854381,389024,0,5,2984,863,0
77854401,77854386,389024,0,5,2917,862,0
77854401,77854391,389024,0,5,2688,860,0
77854401,77854396,389024,0,5,2486,858,0
77854401,77854401,389024,0,5,2325,856,0
77854421,77854406,389025,0,4,2204,855,0
77854421,77854411,389025,0,4,1989,853,0
77854421,77854416,389025,0,4,1679,850,0
77854421,77854421,389025,0,4,1504,848,0
77854440,77854426,389026,0,4,1249,845,0
77854440,77854431,389026,0,4,1020,843,0
77854440,77854435,389026,0,4,818,841,0
77854440,77854440,389026,0,4,670,840,0
77854460,77854445,389027,0,4,374,837,0
77854460,77854450,389027,0,4,293,836,0
77854460,77854455,389027,0,4,65,834,0
77854460,77854460,389027,0,4,-69,832,0
77854481,77854465,389028,0,4,-83,832,0
77854481,77854470,389028,0,4,-177,831,0
77854481,77854476,389028,0,4,-117,831,0
77854481,77854481,389028,0,4,-184,831,0
77854500,77854486,389029,0,4,-144,831,0
77854500,77854491,389029,0,4,-157,831,0
77854500,77854495,389029,0,4,-103,832,0
77854500,77854500,389029,0,4,-50,832,0
77854520,77854505,389030,0,4,-171,831,0
77854520,77854510,389030,0,4,30,833,0
77854520,77854515,389030,0,4,-9,832,0
77854520,77854520,389030,0,4,124,834,0
77854540,77854525,389031,0,4,84,833,0
77854540,77854530,389031,0,4,178,834,0
77854540,77854535,389031,0,4,111,834,0
77854540,77854540,389031,0,4,138,834,0
77854560,77854545,389032,0,4,218,835,0
77854560,77854550,389032,0,4,97,834,0
77854560,77854555,389032,0,4,124,834,0
77854560,77854560,389032,0,4,111,834,0
77854579,77854565,389033,0,4,71,833,0
77854579,77854570,389033,0,4,30,833,0
77854579,77854574,389033,0,4,-9,832,0
77854579,77854579,389033,0,4,-103,832,0
77854599,77854584,389034,0,4,-77,832,0
77854599,77854589,389034,0,4,-184,831,0
77854599,77854594,389034,0,4,-265,830,0
77854599,77854599,389034,0,4,-359,829,0
77854619,77854604,389035,0,4,-480,828,0
77854619,77854609,389035,0,4,-507,827,0
77854619,77854614,389035,0,4,-601,827,0
77854619,77854619,389035,0,4,-749,825,0
77854643,77854624,389036,0,5,-817,824,0
77854643,77854629,389036,0,5,-951,823,0
77854643,77854633,389036,0,5,-1059,822,0
77854643,77854638,389036,0,5,-1207,820,0
77854643,77854643,389036,0,5,-1274,820,0
77854658,77854648,389037,0,3,-1314,819,0
77854658,77854653,389037,0,3,-1530,817,0
77854658,77854658,389037,0,3,-1638,816,0
77854679,77854663,389038,0,4,-1812,814,0
77854679,77854668,389038,0,4,-1880,814,0
77854679,77854674,389038,0,4,-2055,812,0
