DIFFERENTIAL_TIME,PPW
260123,5478
260128,5573
260133,5654
260138,5613
260143,5600
260148,5681
260153,5606
260158,5633
260164,5687
260169,5619
260174,5592
260179,5579
260184,5552
260189,5579
260194,5592
260199,5565
260204,5592
260209,5471
260214,5471
260219,5457
260223,5457
260228,5336
260233,5403
260238,5403
260243,5403
260248,5363
260253,5390
260258,5349
260263,5227
260268,5106
260273,4903
260278,4727
260283,4511
260288,4443
260293,4079
260298,3781
260303,3403
260308,3308
260313,2943
260318,2687
260323,2525
260328,2322
260333,2119
260338,1984
260342,1943
260347,1849
260352,1853
260357,1813
260363,1813
260368,1691
260373,1704
260378,1691
260383,1650
260388,1637
260393,1461
260398,1488
260403,1393
260408,1285
260413,1191
260418,1083
260423,920
260428,785
260433,758
260438,610
260442,420
260447,191
260452,137
260457,69
260462,-187
260467,-268
260472,-470
260477,-579
260482,-741
260487,-970
260492,-1187
260497,-1173
260502,-1416
260507,-1565
260512,-1808
260517,-1957
260522,-1984
260527,-2119
260532,-2322
260537,-2430
260541,-2565
260546,-2633
260551,-2869
260556,-2950
260562,-3099
260567,-3153
260572,-3301
260577,-3423
260582,-3518
260587,-3599
260592,-3734
260597,-3842
260602,-3977
260607,-3977
260612,-4112
260617,-4207
260622,-4288
260627,-4301
260632,-4315
260637,-4558
260642,-4558
260647,-4612
260652,-4856
260657,-4815
260661,-4937
260666,-4977
260671,-4977
260676,-5018
260681,-5058
260686,-5166
260693,-5031
260699,-5207
260706,-5302
260711,-5396
260716,-5423
260721,-5612
260726,-5640
260731,-5585
260736,-5829
260741,-5923
260746,-6018
260751,-6063
260756,-6279
260761,-6373
260766,-6495
260771,-6644
260776,-6671
260781,-6765
260786,-6819
260791,-6968
260796,-7076
260801,-7225
260806,-7239
260811,-7536
260816,-7468
260821,-7509
260826,-7752
260831,-7765
260836,-7860
260841,-7941
260846,-7941
260851,-8009
260856,-8090
260861,-8009
260866,-7873
260871,-7495
260876,-6941
260880,-6428
260885,-5549
260890,-4495
260895,-3306
260900,-1859
260905,-481
260910,721
260915,2059
260920,3045
260925,3897
260930,4397
260935,4870
260940,5073
260945,5330
260950,5434
260955,5434
260961,5610
260966,5623
260971,5623
260976,5664
260980,5650
260985,5556
260990,5488
260995,5515
261000,5434
261005,5488
261010,5326
261015,5421
261020,5353
261025,5299
261030,5286
261035,5326
261040,5326
261045,5245
261050,5218
261055,5218
261060,5259
261065,5204
261070,5164
261075,5096
261080,5056
261085,5056
261090,4948
261095,4785
261099,4839
261104,4488
261109,4421
261114,4110
261119,3867
261124,3637
261129,3380
261134,3002
261139,2583
261144,2326
261149,2021
261154,1724
261160,1562
261165,1440
261170,1237
261175,1237
261180,1048
261185,1102
261190,913
261195,886
261199,913
261204,832
261209,913
261214,805
261219,832
261224,764
261229,751
261234,561
261239,548
261244,372
261249,318
261254,197
261259,-5
261264,-46
261269,-370
261274,-424
261279,-654
261284,-735
261289,-951
261294,-1073
261299,-1113
261304,-1329
261309,-1532
261314,-1735
261319,-1789
261324,-2073
261329,-2235
261334,-2370
261338,-2546
261343,-2708
261348,-2853
261353,-2921
261359,-3110
261364,-3272
261369,-3394
261374,-3488
261379,-3569
261384,-3772
261389,-3853
261394,-3907
261399,-4015
261404,-4110
261409,-4232
261414,-4313
261419,-4286
261423,-4394
261428,-4610
261433,-4556
261438,-4678
261443,-4772
261448,-4975
261453,-4948
261458,-5029
261463,-5083
261468,-5191
261473,-5218
261478,-5299
261483,-5448
261488,-5461
261493,-5461
261498,-5637
261503,-5799
261508,-5826
261513,-5840
261518,-5840
261523,-6056
261528,-6043
261533,-6043
261538,-6097
261544,-6245
261549,-6376
261554,-6497
261559,-6646
261563,-6673
261568,-6768
261573,-6876
261578,-7038
261583,-7133
261588,-7214
261593,-7403
261598,-7538
261603,-7727
261608,-7835
261613,-7998
261618,-7957
261623,-8133
261628,-8376
261633,-8335
261638,-8579
261642,-8673
261647,-8822
261652,-8876
261657,-8876
261662,-9025
261667,-9119
261672,-9146
261677,-9255
261682,-9200
261687,-9281
261692,-9187
261697,-9025
261702,-8849
261707,-8444
261712,-7781
261717,-7079
261722,-5984
261727,-4808
261732,-3497
261737,-2011
261743,-605
261748,1364
261753,2351
261758,3216
261762,3986
261767,4351
261772,4757
261777,4824
261782,5135
261787,5243
261792,5311
261797,5243
261802,5162
261807,5203
261812,5095
261817,5095
261822,4946
261827,5000
261832,4865
261837,4770
261842,4838
261847,4662
261852,4621
261857,4527
261861,4513
261866,4432
261871,4473
261876,4270
261881,4216
261886,4189
261891,4162
261896,4081
261901,3919
261906,3973
261911,3905
261916,3851
261921,3730
261926,3689
261931,3486
261936,3230
261942,3175
261947,2825
261952,2446
261957,2027
261962,1689
261967,1378
261972,1162
261977,878
261981,581
261986,419
261991,175
261996,41
262001,-53
262006,-148
262011,-243
262016,-161
262021,-324
262026,-310
262031,-351
262036,-378
262041,-418
262046,-553
262051,-688
262056,-661
262061,-783
262066,-972
262071,-1094
262076,-1134
262080,-1269
262085,-1472
262090,-1675
262095,-1824
262100,-1986
262105,-2026
262110,-2297
262115,-2472
262120,-2621
262125,-2810
262130,-2973
262135,-3243
262141,-3405
262146,-3525
262151,-3660
262156,-3768
262161,-3971
262166,-4147
262171,-4309
262176,-4404
262181,-4579
262186,-4742
262191,-4985
262196,-5025
262200,-5174
262205,-5269
262210,-5471
262215,-5539
262220,-5620
262225,-5688
262230,-5863
262235,-5985
262240,-6039
262245,-6161
262250,-6282
262255,-6391
262260,-6499
262265,-6593
262270,-6674
262275,-6836
262280,-6823
262285,-7039
262290,-7107
262295,-7269
262299,-7336
262304,-7418
262309,-7485
262314,-7472
262319,-7634
262324,-7620
262329,-7593
262334,-7715
262340,-7756
262345,-7683
262350,-7643
262355,-7737
262360,-7778
262365,-7967
262370,-7832
262375,-8089
262380,-8129
262385,-8075
262390,-8305
262395,-8305
262400,-8521
262405,-8643
262410,-8738
262415,-8913
262419,-9048
262424,-9156
262429,-9210
262434,-9427
262439,-9508
262444,-9724
262449,-9751
262454,-9995
262459,-10049
262464,-10292
262469,-10386
262474,-10427
262479,-10589
262484,-10724
262489,-10805
262494,-10846
262499,-10941
262504,-10927
262509,-11076
262514,-10981
262519,-10900
262523,-10711
262528,-10319
262534,-9846
262539,-9116
262545,-7178
262550,-6110
262555,-4894
262559,-3475
262564,-2056
262569,-758
262574,403
262579,1349
262584,2160
262589,2674
262594,3012
262599,3309
262604,3403
262609,3552
262614,3458
262619,3566
262624,3390
262629,3390
262634,3390
262639,3255
262643,3201
262648,3052
262653,2998
262658,2876
262663,2714
262668,2701
262673,2484
262678,2525
262683,2390
262688,2241
262693,2228
262698,2147
262703,2079
262708,2052
262713,1971
262718,1795
262723,1701
262728,1673
262733,1430
262738,1417
262743,1376
262748,1213
262753,1065
262758,673
262763,443
262768,78
262773,-299
262778,-543
262783,-867
262788,-1124
262793,-1516
262798,-1678
262803,-1827
262808,-2002
262813,-2070
262818,-2124
262823,-2286
262828,-2056
262833,-2245
262838,-2232
262843,-2232
262848,-2232
262853,-2219
262858,-2205
262862,-2327
262867,-2340
262872,-2408
262877,-2556
262882,-2651
262887,-2746
262892,-2962
262897,-3043
262902,-3313
262907,-3435
262912,-3584
262917,-3638
262922,-3854
262927,-4003
262932,-4070
262937,-4381
262943,-4329
262948,-4573
262953,-4748
262957,-4951
262962,-5181
262968,-5370
262974,-5654
262981,-5978
262987,-6059
262992,-6276
262997,-6357
263002,-6532
263007,-6600
263012,-6978
263017,-7032
263022,-7141
263027,-7235
263032,-7343
263037,-7478
263042,-7438
263047,-7560
263052,-7573
263057,-7722
263062,-7762
263067,-7816
263072,-7952
263077,-8006
263081,-8006
263086,-8114
263091,-8195
263096,-8263
263101,-8276
263106,-8371
263111,-8357
263116,-8411
263121,-8479
263126,-8465
263131,-8546
263136,-8546
263142,-8353
263147,-8339
263152,-8366
263157,-8312
263162,-8326
263167,-8272
263172,-8474
263177,-8610
263182,-8366
263187,-8474
263192,-8637
263197,-8704
263201,-8812
263206,-8785
263211,-8853
263216,-9069
263221,-9015
263226,-9272
263231,-9258
263236,-9340
263241,-9394
263246,-9475
263251,-9718
263256,-9799
263261,-9975
263266,-10205
263271,-10448
263276,-10461
263281,-10556
263286,-10678
263291,-10759
263296,-10759
263300,-10934
263305,-11056
263310,-11151
263315,-11137
263320,-11083
263325,-10948
263330,-10637
263335,-10151
263341,-8408
263346,-7570
263351,-6489
263356,-5192
263361,-3962
263366,-2407
263371,-1083
263376,106
263381,1133
263386,1957
263391,2566
263396,2957
263401,3268
263406,3458
263411,3606
263416,3633
263420,3566
263425,3485
263430,3458
263435,3390
263440,3336
263445,3309
263450,3242
263455,3093
263460,3025
263465,3106
263470,3093
263475,2998
263480,2917
263485,2957
263490,2809
263495,2836
263500,2728
263505,2768
263510,2701
263515,2633
263519,2701
263524,2511
263529,2336
263534,2349
263540,2416
263545,2187
263550,2024
263555,1795
263560,1524
263565,1146
263570,808
263575,565
263580,200
263585,-191
263590,-462
263595,-556
263600,-840
263605,-894
263610,-1043
263615,-1165
263620,-1083
263625,-1205
263630,-1057
263635,-1178
263639,-1111
263644,-1057
263649,-1070
263654,-1016
263659,-989
263664,-1097
263669,-1124
263674,-1232
263679,-1111
263684,-1381
263689,-1516
263694,-1570
263699,-1759
263704,-1773
263709,-1962
263714,-2097
263719,-2273
263724,-2503
263729,-2624
263734,-2719
263739,-2737
263744,-2953
263749,-3102
263754,-3196
263759,-3467
263764,-3575
263769,-3832
263774,-4061
263779,-4035
263784,-4264
263789,-4399
263794,-4643
263799,-4805
263804,-4913
263809,-5035
263814,-5183
263819,-5346
263824,-5440
263829,-5400
263834,-5738
263839,-5805
263843,-5778
263848,-5913
263853,-5994
263858,-6048
263863,-6035
263868,-6197
263873,-6332
263878,-6319
263883,-6454
263888,-6441
263893,-6441
263898,-6481
263903,-6589
263908,-6670
263913,-6819
263918,-6927
263923,-6873
263928,-7022
263933,-7076
263938,-6867
263944,-7016
263949,-7003
263954,-7057
263959,-7043
263963,-7084
263968,-7016
263973,-7192
263978,-7273
263983,-7462
263988,-7462
263993,-7503
263998,-7678
264003,-7611
264008,-7800
264013,-7881
264018,-7854
264023,-7895
264028,-8111
264033,-8192
264038,-8192
264043,-8314
264048,-8462
264053,-8638
264058,-8746
264063,-8908
264068,-8935
264073,-9206
264078,-9165
264082,-9354
264087,-9611
264092,-9665
264097,-9774
264102,-9868
264107,-9882
264112,-10098
264117,-10084
264122,-9882
264127,-9706
264132,-9354
264137,-7867
264143,-7015
264148,-6055
264153,-4947
264158,-3622
264163,-2163
264168,-540
264173,932
264178,2351
264182,3703
264187,4635
264192,5298
264197,5757
264202,6244
264207,6366
264212,6555
264217,6555
264222,6568
264227,6460
264232,6460
264237,6379
264242,6433
264247,6257
264252,6325
264257,6095
264262,6190
264267,6001
264272,6055
264277,5947
264282,5947
264287,5906
264292,5879
264297,5879
264301,5690
264306,5690
264311,5636
264316,5609
264321,5541
264326,5649
264331,5541
264336,5565
264342,5538
264347,5470
264352,5348
264357,5308
264362,5186
264367,4916
264372,4646
264377,4537
264382,4078
264387,3726
264392,3402
264397,3145
264401,2848
264406,2510
264411,2294
264416,2023
264421,1780
264426,1739
264431,1496
264436,1482
264441,1307
264446,1266
264451,1239
264456,1185
264461,1104
264466,1145
264471,1226
264476,1118
264481,955
264486,1050
264491,847
264496,820
264501,671
264506,591
264511,523
264516,334
264520,306
264525,104
264530,-17
264535,-235
264541,-289
264546,-505
264551,-694
264556,-735
264561,-1073
264566,-1181
264571,-1343
264576,-1505
264581,-1695
264586,-1911
264591,-1979
264596,-2181
264601,-2384
264606,-2573
264611,-2614
264616,-2790
264620,-3006
264625,-3236
264630,-3236
264635,-3411
264640,-3465
264645,-3533
264650,-3655
264655,-3790
264660,-3952
264665,-3871
264670,-4128
264675,-4222
264680,-4195
264685,-4344
264690,-4479
264695,-4452
264700,-4533
264705,-4615
264710,-4695
264715,-4790
264720,-4804
264725,-4844
264730,-5020
264735,-4840
264740,-5030
264745,-5043
264750,-5097
264755,-5232
264760,-5259
264765,-5300
264770,-5246
264775,-5340
264780,-5408
264785,-5476
264790,-5435
264795,-5543
264800,-5611
264805,-5692
264810,-5841
264815,-5868
264820,-5962
264825,-6084
264830,-6124
264835,-6354
264839,-6489
264844,-6584
264849,-6692
264854,-6746
264859,-6895
264864,-6976
264869,-7152
264874,-7193
264879,-7355
264884,-7422
264889,-7747
264894,-7706
264899,-7895
264904,-7909
264909,-7963
264914,-8031
264919,-8220
264924,-8287
264929,-8179
264934,-7313
264940,-7300
264945,-7178
264950,-6772
264955,-6286
264959,-5610
264964,-4718
264969,-3650
264974,-2420
264979,-919
264984,607
264989,2229
264994,3716
264999,5041
265004,6095
265009,6798
265014,7352
265019,7731
265024,7987
265029,8136
265034,8217
265039,8379
265044,8393
265049,8379
265054,8325
265059,8352
265063,8244
265068,8379
265073,8177
265078,8258
265083,8136
265088,7987
265093,7987
265098,7947
265103,7798
265108,7839
265113,7744
265118,7703
265123,7717
265128,7717
265133,7737
265138,7683
265144,7696
265149,7615
265154,7602
265159,7615
265164,7547
265169,7453
265174,7413
265179,7318
265183,7183
265188,7074
265193,6817
265198,6642
265203,6412
265208,6209
265213,5871
265218,5615
265223,5250
265228,5006
265233,4709
265238,4452
265243,4209
265248,4087
265253,3871
265258,3844
265263,3695
265268,3533
265273,3533
265278,3479
265282,3371
265287,3357
265292,3317
265297,3371
265302,3289
265307,3330
265312,3249
265317,3263
265322,3208
265327,3046
265332,2920
265337,2784
265343,2690
265348,2663
265353,2433
265358,2149
265363,2108
265368,1784
265373,1568
265378,1406
265383,1365
265388,1230
265393,1000
265398,851
265402,743
265407,581
265412,446
265417,324
265422,-80
265427,-121
265432,-296
265437,-337
265442,-607
265447,-783
265452,-959
265457,-1135
265462,-1270
265467,-1419
265472,-1581
265477,-1797
265482,-1932
265487,-2121
265492,-2270
265497,-2419
265502,-2432
265507,-2595
265512,-2811
265517,-2851
265521,-3054
265526,-3108
265531,-3119
265536,-3159
265542,-3254
265547,-3389
265552,-3484
265557,-3592
265562,-3565
265567,-3714
265572,-3700
265577,-3822
265582,-3876
265587,-3822
265592,-3903
265597,-3998
265602,-3998
265607,-4038
265612,-4119
265617,-4173
265621,-4295
265626,-4389
265631,-4457
265636,-4620
265641,-4579
265646,-4876
265651,-4903
265656,-4998
265661,-5268
265666,-5282
265671,-5484
265676,-5593
265681,-5660
265686,-5795
265691,-5930
265696,-6106
265701,-6160
265706,-6363
265711,-6458
265716,-6566
265720,-6728
265725,-6836
265730,-6373
265735,-6332
265741,-6562
265746,-6549
265751,-6617
265756,-6617
265761,-6630
265766,-6427
265771,-6211
265776,-5913
265781,-5359
265786,-4616
265793,-3616
265799,-2521
265806,182
265811,1899
265816,3345
265821,4819
265826,6021
265831,7103
265836,7792
265840,8306
265845,8644
265850,8847
265855,8955
265860,9212
265865,9050
265870,9090
265875,9022
265880,9050
265885,8955
265890,8942
265895,8914
265900,8793
265905,8712
265910,8536
265915,8468
265920,8536
265925,8320
265930,8409
265935,8382
265940,8342
265945,8328
265950,8261
265955,8139
265960,8126
265965,8072
265970,8031
265975,8072
265980,7909
265985,7896
265990,7747
265995,7693
266000,7625
266005,7436
266010,7206
266015,6990
266020,6652
266025,6327
266030,6057
266035,5611
266040,5300
266045,5098
266050,4624
266055,4354
266059,4151
266064,4002
266069,3921
266074,3678
266079,3610
266084,3637
266089,3583
266094,3529
266099,3570
266104,3651
266109,3678
266114,3705
266119,3570
266124,3475
266129,3427
266134,3332
266140,3251
266145,3278
266150,3048
266155,2981
266159,2832
266164,2724
266169,2453
266174,2426
266179,2305
266184,2251
266189,2102
266194,2021
266199,1777
266204,1656
266209,1602
266214,1412
266219,1223
266224,1128
266229,926
266234,817
266239,669
266244,561
266249,493
266254,344
266259,317
266264,385
266269,142
266274,101
266279,169
266283,87
266288,20
266293,-128
266298,-101
266303,-141
266308,-141
266313,-128
266318,-141
266323,-263
266328,-301
266333,-342
266339,-490
266344,-545
266349,-342
266354,-423
266359,-436
266364,-436
266369,-464
266374,-396
266379,-369
266383,-288
266388,-274
266393,-234
266398,-193
266403,-274
266408,-139
266413,36
266418,-31
266423,-99
266428,-112
266433,-112
266438,-112
266443,-180
266448,-193
266453,-247
266458,-288
266463,-220
266468,-315
266473,-382
266478,-382
266483,-504
266488,-545
266493,-666
266498,-693
266502,-680
266507,-707
266513,-747
266518,-937
266523,-991
266529,-1322
266534,-1241
266539,-1376
266543,-1362
266548,-1430
266553,-1295
266558,-1187
266563,-862
266568,-659
266573,-24
266578,570
266583,1421
266588,2381
266593,3652
266598,4706
266602,6153
266607,7383
266612,8505
266617,9627
266622,10451
266627,11006
266632,11438
266637,11776
266642,12033
266647,12101
266652,12317
266657,12276
266662,12358
266667,12330
266672,12263
266677,12317
266682,12290
266687,12263
266692,12114
266697,12060
266702,11939
266707,11817
266712,11925
266717,11817
266723,11722
266728,11377
266733,11432
266738,11296
266742,11377
266747,11215
266752,11242
266757,11188
266762,11201
266767,11188
266772,11147
266777,11039
266782,10904
266787,10742
266792,10607
266797,10337
266802,10052
266807,9755
266812,9512
266817,9187
266822,8890
266827,8593
266832,8228
266837,7984
266841,7782
266846,7579
266851,7403
266856,7322
266861,7336
266866,7268
266871,7227
266876,7254
266881,7430
266886,7308
266891,7376
266896,7444
266901,7471
266906,7308
266911,7308
266916,7362
266922,7133
266927,6816
266932,6708
266937,6518
266941,6356
266946,6194
266951,5951
266956,5802
266961,5667
266966,5451
266971,5221
266976,5140
266981,4883
266986,4734
266991,4491
266996,4301
267001,4139
267006,3977
267011,3679
267016,3450
267021,3314
267026,3220
267031,2977
267036,2922
267041,2774
267046,2679
267051,2490
267056,2449
267060,2314
267065,2057
267070,2098
267075,2003
267080,1854
267085,1827
267090,1611
267095,1597
267100,1408
267105,1395
267110,1354
267115,1178
267121,1084
267126,724
267131,548
267136,507
267141,453
267146,372
267151,332
267156,318
267160,291
267165,115
267170,129
267175,48
267180,61
267185,61
267190,-46
267195,-59
267200,-127
267205,-5
267210,-140
267215,-181
267220,-235
267225,-249
267230,-384
267235,-451
267240,-438
267245,-533
267250,-492
267255,-695
267259,-695
267264,-789
267269,-1006
267274,-1127
267279,-1222
267284,-1290
267289,-1465
267294,-1533
267299,-1858
267304,-1830
267309,-2006
267314,-2128
267320,-2331
267325,-2694
267330,-2762
267335,-2681
267340,-2748
267345,-2816
267350,-2640
267355,-2397
267360,-1883
267365,-1234
267370,-382
267375,549
267379,1685
267384,3023
267389,4402
267394,5903
267399,7295
267404,8566
267409,9593
267414,10418
267419,10959
267424,11337
267429,11622
267434,11838
267439,11919
267444,12000
267449,12013
267454,12122
267459,11838
267464,11824
267469,11743
267474,11676
267479,11703
267483,11648
267488,11554
267493,11392
267498,11256
267503,11270
267508,11256
267513,11229
267519,11094
267524,10715
267529,10674
267534,10633
267539,10674
267544,10661
267549,10566
267554,10579
267559,10458
267564,10471
267569,10417
267574,10201
267579,10147
267584,9903
267589,9646
267594,9457
267599,9119
267603,8822
267608,8416
267613,8241
267618,7930
267623,7511
267628,7335
267633,7051
267638,6794
267643,6686
267648,6523
267653,6510
267658,6348
267663,6226
267668,6253
267673,6186
267678,6104
267683,6050
267688,5983
267693,6010
267698,5780
267702,5888
267707,5672
267712,5618
267717,5482
267723,5050
267728,4820
267733,4739
267738,4604
267743,4415
267748,4239
267753,3969
267758,3887
267763,3779
267768,3495
267773,3347
267778,3319
267783,3090
267788,2928
267793,2792
267798,2644
267803,2630
267808,2454
267813,2292
267818,1968
267822,1846
267827,1751
267832,1548
267837,1373
267842,1319
267847,1184
267852,981
267857,819
267862,710
267867,684
267872,589
267877,413
267882,251
267887,278
267892,156
267897,48
267902,-100
267907,-167
267912,-248
267917,-451
267922,-842
267927,-883
267932,-1005
267937,-1045
267942,-1181
267947,-1153
267952,-1221
267957,-1181
267962,-1181
267967,-1343
267972,-1370
267977,-1302
267982,-1424
267987,-1437
267992,-1492
267997,-1600
268002,-1627
268007,-1830
268012,-1870
268017,-1924
268022,-2113
268027,-2249
268032,-2303
268037,-2465
268041,-2492
268046,-2641
268051,-2803
268056,-2897
268061,-2938
268067,-3249
268073,-3398
268080,-3479
268086,-3641
268091,-3709
268096,-3871
268101,-3966
268106,-4087
268111,-4114
268116,-4209
268122,-4518
268127,-4613
268132,-4518
268137,-4356
268141,-4207
268146,-3694
268151,-3193
268156,-2342
268161,-1355
268166,-273
268171,970
268176,2470
268181,3904
268186,5323
268191,6702
268196,7838
268201,8662
268206,9311
268211,9744
268216,10136
268221,10352
268226,10501
268231,10528
268236,10609
268241,10569
268246,10663
268251,10542
268256,10501
268260,10433
268265,10474
268270,10339
268275,10312
268280,10204
268285,10163
268290,10014
268295,9974
268300,10041
268305,10055
268310,9893
268315,9933
268321,9617
268326,9577
268331,9604
268336,9496
268341,9496
268346,9482
268351,9536
268356,9306
268360,9320
268365,9198
268370,9076
268375,8847
268380,8698
268385,8522
268390,8076
268395,7887
268400,7603
268405,7224
268410,6765
268415,6508
268420,6183
268425,5913
268430,5615
268435,5305
268440,5291
268445,5007
268450,4872
268455,4750
268460,4737
268465,4764
268470,4656
268475,4601
268479,4466
268484,4547
268489,4453
268494,4318
268499,4304
268504,4196
268509,4101
268514,4088
268520,3752
268525,3563
268530,3509
268535,3347
268540,3184
268545,2995
268550,2887
268555,2738
268560,2482
268565,2468
268570,2252
268575,2103
268579,2022
268584,1805
268589,1670
268594,1562
268599,1332
268604,1211
268609,1103
268614,913
268619,859
268624,656
268629,345
268634,413
268639,61
268644,-154
268649,-276
268654,-465
268659,-492
268664,-708
268669,-735
268674,-911
268679,-897
268683,-1033
268688,-1236
268693,-1330
268698,-1357
268703,-1438
268708,-1438
268713,-1560
268719,-1847
268724,-1955
268729,-2063
268734,-2036
268739,-2145
268744,-2158
268749,-2226
268754,-2185
268759,-2199
268764,-2226
268769,-2266
268774,-2320
268779,-2388
268784,-2388
268789,-2401
268794,-2483
268799,-2564
268803,-2577
268808,-2699
268813,-2753
268818,-2848
268823,-2942
268828,-3050
268833,-3253
268838,-3321
268843,-3591
268848,-3605
268853,-3821
268858,-3875
268863,-4159
268868,-4213
268873,-4335
268878,-4430
268883,-4578
268888,-4700
268893,-4781
268898,-4862
268903,-4984
268908,-4984
268913,-5105
268918,-5373
268923,-5265
268928,-5360
268933,-5103
268938,-4846
268943,-4427
268948,-3643
268953,-2831
268958,-1885
268963,-587
268968,643
268973,2130
268978,3563
268983,4861
268988,6118
268993,7200
268998,7876
269003,8403
269008,8795
269013,9052
269018,9187
269023,9255
269028,9377
269033,9458
269038,9377
269042,9377
269047,9268
269052,9323
269057,9214
269062,9242
269067,9201
269072,9147
269077,9079
269082,8930
269087,8890
269092,8849
269097,8741
269102,8660
269107,8687
269112,8593
269117,8376
269122,8322
269127,8227
269132,8363
269137,8322
269142,8227
269147,8254
269152,8079
269157,7957
269162,7916
269167,7741
269172,7565
269177,7254
269182,6889
269187,6767
269192,6362
269197,6091
269202,5767
269207,5361
269212,5037
269217,4834
269222,4577
269227,4374
269232,4158
269237,3996
269241,3860
269246,3833
269251,3671
269256,3604
269261,3604
269266,3604
269271,3604
269276,3630
269281,3563
269286,3590
269291,3441
269296,3401
269301,3211
269306,3198
269311,3022
269316,2761
269322,2680
269327,2545
269332,2369
269337,2207
269342,2099
269347,1869
269352,1842
269357,1626
269361,1436
269366,1261
269371,1207
269376,869
269381,787
269386,571
269391,436
269396,260
269401,44
269406,-117
269411,-199
269416,-388
269421,-537
269426,-794
269431,-780
269436,-996
269441,-1091
269446,-1159
269451,-1280
269456,-1388
269460,-1483
269465,-1618
269470,-1740
269475,-1875
269480,-1943
269485,-2037
269490,-2105
269495,-2200
269500,-2240
269505,-2375
269510,-2389
269515,-2599
269521,-2653
269526,-2694
269531,-2802
269536,-2762
269541,-2748
269546,-2802
269551,-2802
269556,-2897
269560,-2884
269565,-2938
269570,-2978
269575,-3018
269580,-3059
269585,-3221
269590,-3235
269595,-3357
269600,-3478
269605,-3478
